"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %",RPM[1],RPM[2],"Propeller efficiency, %[1]","Propeller efficiency, %[2]","Manifold pressure, atm[1]","Manifold pressure, atm[2]",Supercharger gear[1],Supercharger gear[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
0.0,61.4,-0.9,0,2995,2995,86,86,1.80,1.80,1,1,1293,1293,560,561,41.4,41.4,100,100,532,544,479,0.45,16120.8,-4.04,0.0
0.1,61.2,-0.4,0,2995,2995,86,86,1.80,1.80,1,1,1294,1294,562,563,41.4,41.4,100,100,530,543,486,0.44,16141.5,-4.00,0.0
0.2,61.1,-1.1,0,2995,2995,86,86,1.80,1.80,1,1,1294,1294,564,565,41.3,41.3,100,100,529,541,491,0.44,16107.9,-4.05,0.0
0.3,60.8,-1.8,0,2995,2995,86,86,1.80,1.80,1,1,1294,1294,566,567,41.2,41.2,100,100,527,540,499,0.44,16141.0,-4.10,0.0
0.4,60.7,-2.4,0,2995,2995,86,86,1.80,1.80,1,1,1295,1295,568,569,41.2,41.2,100,100,525,538,505,0.44,16119.9,-4.14,0.0
0.5,60.5,-1.8,0,2995,2995,86,87,1.80,1.80,1,1,1295,1295,570,572,41.1,41.1,100,100,523,537,511,0.44,16140.4,-4.10,0.0
0.6,60.3,-1.3,0,2995,2995,86,87,1.80,1.80,1,1,1296,1296,572,573,41.1,41.1,100,100,522,535,516,0.44,16107.1,-4.06,0.0
0.7,60.1,-0.8,0,2995,2995,86,87,1.80,1.80,1,1,1296,1296,575,575,41.0,41.0,100,100,520,534,524,0.44,16139.7,-4.03,0.0
0.8,60.0,-1.7,0,2995,2995,87,87,1.80,1.80,1,1,1296,1296,576,577,40.9,40.9,100,100,519,532,529,0.44,16106.6,-4.09,0.0
0.9,59.8,-2.5,0,2995,2995,87,87,1.80,1.80,1,1,1297,1297,578,579,40.9,40.9,100,100,518,531,534,0.44,16114.6,-4.14,0.0
1.0,59.7,-3.2,0,2995,2995,87,87,1.80,1.80,1,1,1297,1297,580,581,40.8,40.8,100,100,516,530,540,0.43,16134.8,-4.19,0.0
1.1,59.5,-1.1,0,2995,2995,87,87,1.80,1.80,1,1,1297,1297,582,583,40.8,40.8,100,100,515,529,545,0.43,16142.7,-4.05,0.0
1.2,59.3,0.9,0,2995,2995,87,87,1.80,1.80,1,1,1298,1298,585,585,40.7,40.7,100,100,513,527,552,0.43,16134.1,-3.92,0.0
1.3,59.2,2.7,0,2995,2995,87,87,1.80,1.80,1,1,1298,1298,586,587,40.7,40.7,100,100,512,526,557,0.43,16141.9,-3.80,0.0
1.4,59.0,1.4,0,2995,2995,87,87,1.80,1.80,1,1,1299,1299,588,589,40.6,40.6,100,100,510,524,564,0.43,16121.3,-3.88,0.0
1.5,58.8,0.4,0,2995,2995,87,87,1.80,1.80,1,1,1299,1299,590,591,40.5,40.5,100,100,509,523,570,0.43,16141.1,-3.95,0.0
1.6,58.6,-0.6,0,2995,2995,87,87,1.80,1.80,1,1,1299,1299,592,593,40.5,40.5,100,100,507,521,576,0.43,16120.6,-4.02,0.0
1.7,58.4,-0.2,0,2995,2995,87,87,1.80,1.80,1,1,1300,1300,595,596,40.4,40.4,100,100,505,520,583,0.43,16152.2,-3.99,0.0
1.8,58.2,0.2,0,2995,2995,87,87,1.80,1.80,1,1,1300,1300,597,598,40.4,40.4,100,100,504,519,588,0.43,16159.8,-3.96,0.0
1.9,58.0,0.6,0,2995,2995,87,87,1.80,1.80,1,1,1301,1301,599,600,40.3,40.3,100,100,502,517,594,0.42,16139.3,-3.93,0.0
2.0,57.8,1.0,0,2995,2995,87,87,1.80,1.80,1,1,1301,1301,601,602,40.2,40.2,100,100,501,516,600,0.42,16158.6,-3.90,0.0
2.1,57.7,1.4,0,2995,2995,87,87,1.80,1.80,1,1,1301,1301,602,603,40.2,40.2,100,100,500,515,605,0.42,16166.1,-3.88,0.0
2.2,57.5,1.7,0,2995,2995,87,87,1.80,1.80,1,1,1302,1302,604,605,40.1,40.1,100,100,498,513,611,0.42,16145.6,-3.85,0.0
2.3,57.3,1.9,0,2995,2995,87,87,1.80,1.80,1,1,1302,1302,607,608,40.1,40.1,100,100,497,512,617,0.42,16164.8,-3.84,0.0
2.4,57.1,2.1,0,2995,2995,87,87,1.80,1.80,1,1,1303,1303,609,610,40.0,40.0,100,100,495,510,623,0.42,16144.4,-3.82,0.0
2.5,57.0,2.3,0,2995,2995,87,87,1.80,1.80,1,1,1303,1303,610,611,40.0,40.0,100,100,494,509,628,0.42,16151.7,-3.81,0.0
2.6,56.7,2.4,0,2995,2995,87,87,1.80,1.80,1,1,1303,1303,613,614,39.9,39.9,100,100,492,508,635,0.42,16182.2,-3.80,0.0
2.7,56.5,2.5,0,2995,2995,87,87,1.80,1.80,1,1,1304,1304,615,616,39.8,39.8,100,100,491,506,641,0.42,16161.9,-3.79,0.0
2.8,56.4,2.7,0,2995,2995,87,87,1.80,1.80,1,1,1304,1304,617,618,39.8,39.8,100,100,489,505,646,0.41,16180.6,-3.78,0.0
2.9,56.2,2.8,0,2995,2995,87,87,1.80,1.80,1,1,1304,1304,619,620,39.7,39.7,100,100,488,504,652,0.41,16199.3,-3.76,0.0
3.0,56.0,2.9,0,2995,2995,87,87,1.80,1.80,1,1,1305,1305,621,622,39.7,39.7,100,100,487,503,657,0.41,16206.3,-3.75,0.0
3.1,78.2,3.0,0,3130,3131,277,274,2.02,2.02,1,1,1440,1440,1565,1550,39.8,39.8,100,100,675,697,664,0.57,25254.1,-3.74,3.6
3.2,78.7,366.3,0,3412,3413,130,127,2.18,2.18,1,1,1656,1657,847,827,40.8,40.8,100,100,675,698,672,0.57,25388.0,14.63,2.8
3.3,79.1,693.2,0,3542,3542,37,38,2.18,2.18,1,1,1759,1759,253,259,42.4,42.4,100,100,675,698,680,0.57,25468.6,31.16,2.6
3.4,79.6,987.4,0,3548,3548,111,111,2.10,2.10,1,1,1694,1694,735,737,43.8,43.8,100,100,676,699,687,0.57,25587.4,46.04,2.4
3.5,79.8,896.6,0,3478,3478,170,170,1.96,1.96,1,1,1538,1537,1025,1022,45.1,45.1,100,100,675,698,695,0.57,25614.9,41.43,2.0
3.6,80.1,814.9,0,3397,3397,132,131,1.86,1.86,1,1,1392,1391,717,715,44.6,44.6,100,100,676,700,703,0.57,25804.5,37.29,0.0
3.7,80.4,741.4,0,3365,3365,85,85,1.83,1.83,1,1,1336,1336,444,445,44.3,44.3,100,100,676,699,712,0.57,25832.5,33.56,1.1
3.8,80.5,677.2,0,3341,3341,119,119,1.80,1.80,1,1,1297,1297,605,605,45.1,45.1,100,100,675,699,720,0.57,25914.6,30.30,0.8
3.9,80.4,619.3,0,3301,3301,134,134,1.78,1.78,1,1,1238,1238,650,649,45.4,45.4,100,100,676,700,727,0.57,26034.3,27.36,0.0
4.0,80.7,567.3,0,3266,3265,85,85,1.76,1.76,1,1,1222,1222,407,408,45.0,45.0,100,100,675,699,735,0.57,26062.7,24.72,0.0
4.1,80.7,518.6,0,3250,3250,105,105,1.76,1.76,1,1,1227,1227,504,505,45.6,45.6,100,100,674,699,744,0.57,26145.1,22.25,0.0
4.2,80.7,474.8,0,3214,3213,114,114,1.75,1.75,1,1,1225,1225,548,547,45.9,45.9,100,100,674,699,752,0.57,26227.6,20.02,0.0
4.3,80.7,435.4,0,3191,3191,82,82,1.75,1.75,1,1,1230,1230,394,395,45.6,45.6,100,100,673,699,760,0.57,26310.1,18.02,0.0
4.4,80.8,399.9,0,3182,3182,99,99,1.76,1.76,1,1,1236,1236,479,480,46.1,46.1,100,100,673,699,767,0.57,26376.1,16.22,0.0
4.5,80.8,368.0,0,3154,3154,104,104,1.75,1.75,1,1,1236,1236,501,502,46.3,46.3,100,100,673,699,776,0.57,26458.7,14.60,0.0
4.6,80.8,339.3,0,3138,3138,81,81,1.76,1.76,1,1,1242,1242,393,395,46.1,46.1,100,100,672,698,784,0.57,26487.4,13.14,0.0
4.7,80.8,311.7,0,3129,3129,98,98,1.76,1.76,1,1,1249,1249,478,478,46.5,46.5,100,100,672,698,792,0.57,26570.1,11.73,0.0
4.8,80.8,286.8,0,3108,3108,93,94,1.76,1.76,1,1,1249,1249,456,458,46.5,46.5,100,100,673,700,801,0.57,26760.6,10.47,0.0
4.9,81.0,264.4,0,3099,3098,77,78,1.77,1.77,1,1,1256,1256,379,381,46.5,46.5,100,100,672,699,809,0.57,26789.3,9.33,0.0
5.0,80.9,247.8,0,3090,3090,92,92,1.77,1.77,1,1,1260,1260,456,456,46.8,46.8,100,100,672,699,818,0.57,26872.0,8.49,0.0
5.2,80.9,232.9,0,3075,3075,84,84,1.77,1.77,1,1,1261,1261,414,416,46.7,46.7,100,100,671,699,826,0.57,26954.7,7.73,0.0
5.2,80.9,219.5,0,3070,3070,78,78,1.78,1.78,1,1,1266,1266,387,388,46.8,46.8,100,100,671,699,835,0.57,27037.4,7.05,0.0
5.3,80.9,205.7,0,3065,3065,88,88,1.78,1.78,1,1,1269,1269,437,438,47.0,47.0,100,100,671,699,841,0.57,27103.6,6.34,0.0
5.4,80.9,193.2,0,3054,3054,83,83,1.78,1.78,1,1,1269,1269,411,413,46.9,46.9,100,100,671,699,850,0.57,27186.3,5.71,0.0
5.5,80.9,182.0,0,3051,3050,78,78,1.78,1.78,1,1,1273,1273,388,390,46.9,46.9,100,100,670,699,858,0.57,27269.0,5.14,0.0
5.6,80.8,170.0,0,3045,3045,88,88,1.79,1.79,1,1,1275,1275,439,439,47.1,47.1,100,100,669,698,867,0.57,27297.8,4.53,0.0
5.7,80.8,159.3,0,3037,3037,81,81,1.79,1.79,1,1,1276,1276,404,406,47.0,47.0,100,100,669,698,875,0.57,27380.5,3.99,0.0
5.8,80.8,149.6,0,3036,3036,80,81,1.79,1.79,1,1,1279,1279,403,405,47.1,47.1,100,100,668,698,883,0.57,27463.1,3.49,0.0
5.9,80.9,144.6,0,3033,3033,82,82,1.79,1.79,1,1,1281,1281,409,410,47.2,47.2,100,100,670,699,890,0.58,27583.2,3.24,0.0
6.0,80.9,140.0,0,3026,3026,78,78,1.79,1.79,1,1,1281,1281,391,393,47.2,47.2,100,100,670,699,899,0.58,27665.8,3.00,0.0
6.2,80.9,135.9,0,3025,3025,74,75,1.79,1.79,1,1,1283,1283,374,375,47.1,47.1,100,100,669,699,907,0.58,27748.4,2.80,0.0
6.3,80.9,130.4,0,3023,3023,82,82,1.80,1.80,1,1,1285,1285,411,412,47.3,47.3,100,100,669,699,915,0.58,27831.1,2.52,0.0
6.4,80.9,125.5,0,3018,3018,78,79,1.79,1.79,1,1,1285,1285,393,395,47.3,47.3,100,100,669,699,922,0.58,27897.2,2.26,0.0
6.5,80.9,121.0,0,3017,3017,74,74,1.80,1.80,1,1,1287,1287,371,373,47.2,47.2,100,100,668,699,931,0.58,27979.7,2.04,0.0
6.6,80.8,117.0,0,3017,3017,80,81,1.80,1.80,1,1,1288,1288,405,406,47.3,47.3,100,100,668,699,939,0.58,28062.3,1.83,0.0
6.7,80.8,113.4,0,3013,3013,80,80,1.80,1.80,1,1,1288,1288,403,405,47.3,47.3,100,100,667,699,947,0.57,28144.9,1.65,0.0
6.8,80.7,110.1,0,3012,3012,77,78,1.80,1.80,1,1,1289,1289,391,393,47.3,47.3,100,100,666,698,956,0.57,28173.6,1.49,0.0
6.9,80.7,105.3,0,3012,3012,81,81,1.80,1.80,1,1,1290,1290,407,409,47.4,47.4,100,100,666,698,963,0.57,28239.6,1.25,0.0
7.0,80.7,101.1,0,3009,3009,80,80,1.80,1.80,1,1,1290,1290,404,406,47.3,47.3,100,100,666,698,971,0.57,28322.1,1.03,0.0
7.1,80.6,97.2,0,3009,3009,77,78,1.80,1.80,1,1,1292,1292,392,394,47.3,47.3,100,100,666,698,979,0.57,28404.6,0.83,0.0
7.2,80.6,99.2,0,3008,3008,82,82,1.80,1.80,1,1,1292,1292,413,414,47.4,47.4,100,100,667,700,988,0.58,28595.0,0.93,0.0
7.3,80.6,101.0,0,3006,3006,80,80,1.80,1.80,1,1,1292,1292,403,405,47.4,47.4,100,100,667,700,996,0.58,28677.4,1.02,0.0
7.4,80.6,102.6,0,3006,3006,78,78,1.80,1.80,1,1,1293,1293,393,394,47.4,47.4,100,100,666,700,1003,0.58,28743.4,1.11,0.0
7.5,80.7,98.6,0,3005,3005,78,78,1.80,1.80,1,1,1295,1295,393,394,47.4,47.4,100,100,666,699,1011,0.58,28771.8,0.90,0.0
7.6,80.6,95.0,0,3004,3004,77,78,1.80,1.80,1,1,1294,1294,393,395,47.4,47.4,100,100,665,699,1021,0.58,28870.7,0.72,0.0
7.7,80.6,91.8,0,3004,3004,77,77,1.80,1.80,1,1,1295,1295,389,390,47.4,47.4,100,100,664,699,1030,0.58,28953.1,0.56,0.0
7.8,80.6,90.6,0,3004,3004,79,79,1.80,1.80,1,1,1296,1296,402,403,47.4,47.4,100,100,664,699,1037,0.58,29019.0,0.50,0.0
7.9,80.5,89.6,0,3002,3002,78,78,1.80,1.80,1,1,1296,1296,395,397,47.4,47.4,100,100,664,699,1045,0.58,29101.3,0.45,0.0
8.0,80.5,88.7,0,3003,3003,78,78,1.80,1.80,1,1,1297,1297,396,398,47.4,47.4,100,100,663,698,1053,0.58,29129.7,0.41,0.0
8.1,80.4,86.1,0,3002,3002,79,80,1.80,1.80,1,1,1297,1297,404,405,47.4,47.4,100,100,663,698,1062,0.58,29212.0,0.28,0.0
8.2,80.4,83.7,0,3001,3001,80,80,1.80,1.80,1,1,1297,1297,405,407,47.4,47.4,100,100,662,698,1070,0.58,29294.3,0.16,0.0
8.3,80.4,81.6,0,3001,3001,78,78,1.80,1.80,1,1,1298,1298,395,396,47.4,47.4,100,100,664,700,1077,0.58,29468.0,0.05,0.0
8.4,80.5,83.3,0,3002,3002,77,77,1.80,1.80,1,1,1299,1299,389,391,47.4,47.4,100,100,663,699,1085,0.58,29496.2,0.14,0.0
8.5,80.5,84.8,0,3001,3001,78,78,1.80,1.80,1,1,1299,1299,394,396,47.4,47.4,100,100,663,699,1094,0.58,29578.5,0.21,0.0
8.6,80.4,86.2,0,3001,3001,76,76,1.80,1.80,1,1,1299,1299,385,387,47.4,47.4,100,100,662,699,1102,0.58,29660.7,0.29,0.0
8.7,80.4,85.6,0,3001,3001,79,79,1.80,1.80,1,1,1300,1300,400,401,47.5,47.5,100,100,662,699,1110,0.58,29742.9,0.26,0.0
8.8,80.4,85.1,0,2999,2999,76,76,1.80,1.80,1,1,1299,1299,384,386,47.4,47.4,100,100,662,699,1117,0.58,29808.5,0.23,0.0
8.9,80.4,84.6,0,3001,3001,76,76,1.80,1.80,1,1,1301,1301,385,387,47.4,47.4,100,100,662,699,1125,0.58,29890.7,0.21,0.0
9.0,80.3,84.2,0,3001,3001,79,80,1.80,1.80,1,1,1301,1301,405,406,47.5,47.5,100,100,661,699,1134,0.58,29972.8,0.19,0.0
9.1,80.3,83.8,0,2999,2999,77,77,1.80,1.80,1,1,1300,1300,393,394,47.4,47.4,100,100,661,699,1142,0.58,30054.9,0.17,0.0
9.2,80.2,83.5,0,3001,3001,78,78,1.80,1.80,1,1,1301,1301,398,400,47.5,47.5,100,100,660,698,1151,0.58,30083.1,0.15,0.0
9.3,80.2,81.3,0,3000,3000,80,80,1.80,1.80,1,1,1302,1302,409,410,47.5,47.5,100,100,660,698,1157,0.58,30148.7,0.04,0.0
9.4,80.1,79.4,0,2999,2999,79,80,1.80,1.80,1,1,1301,1301,404,406,47.5,47.5,100,100,661,700,1166,0.58,30338.6,-0.05,0.0
9.5,80.1,77.6,0,3000,3000,78,79,1.80,1.80,1,1,1302,1302,399,400,47.4,47.4,100,100,661,700,1174,0.58,30420.6,-0.14,0.0
9.6,80.1,81.5,0,3000,3000,81,81,1.80,1.80,1,1,1302,1302,411,412,47.5,47.5,100,100,661,700,1182,0.58,30502.5,0.06,0.0
9.7,80.2,85.0,0,2999,2999,76,76,1.80,1.80,1,1,1303,1303,386,387,47.5,47.5,100,100,660,699,1191,0.58,30530.5,0.24,0.0
9.8,80.2,88.2,0,2999,2999,75,76,1.80,1.80,1,1,1303,1303,384,386,47.5,47.5,100,100,660,699,1197,0.58,30596.0,0.40,0.0
9.9,80.1,85.6,0,3000,3000,78,78,1.80,1.80,1,1,1304,1304,397,399,47.5,47.5,100,100,659,699,1206,0.58,30678.0,0.27,0.0
10.0,80.1,83.3,0,2999,2999,77,77,1.80,1.80,1,1,1304,1304,391,393,47.5,47.5,100,100,659,699,1214,0.58,30759.8,0.15,0.0
10.1,80.0,81.1,0,3000,3000,78,78,1.80,1.80,1,1,1304,1304,396,398,47.5,47.5,100,100,658,699,1224,0.58,30858.1,0.04,0.0
10.2,80.0,79.2,0,3000,3000,80,80,1.80,1.80,1,1,1304,1304,408,409,47.5,47.5,100,100,658,698,1231,0.58,30869.6,-0.05,0.0
10.3,80.0,77.4,0,2999,2999,78,78,1.80,1.80,1,1,1304,1304,397,399,47.5,47.5,100,100,657,698,1239,0.58,30951.4,-0.14,0.0
10.4,79.9,75.9,0,3000,3000,80,80,1.80,1.80,1,1,1305,1305,408,409,47.5,47.5,100,100,657,698,1247,0.58,31033.2,-0.22,0.0
10.5,79.9,76.3,0,2999,2999,78,78,1.80,1.80,1,1,1305,1305,400,402,47.5,47.5,100,100,657,698,1256,0.58,31115.0,-0.20,0.0
10.6,80.1,76.6,0,2999,2999,76,77,1.81,1.81,1,1,1306,1306,390,392,47.5,47.5,100,100,658,699,1264,0.58,31250.7,-0.18,0.0
10.7,79.9,77.0,0,2999,2999,80,81,1.80,1.80,1,1,1306,1306,410,411,47.5,47.5,100,100,658,700,1271,0.58,31370.1,-0.16,0.0
10.8,80.1,79.1,0,2999,2999,75,76,1.80,1.80,1,1,1307,1307,385,387,47.5,47.5,100,100,657,699,1277,0.58,31381.5,-0.05,0.0
10.9,80.1,81.0,0,2999,2999,76,76,1.80,1.80,1,1,1307,1307,386,388,47.5,47.5,100,100,657,699,1287,0.58,31479.6,0.05,0.0
11.0,80.0,82.8,0,3000,3000,78,78,1.80,1.80,1,1,1307,1307,399,401,47.5,47.5,100,100,656,699,1296,0.58,31561.4,0.13,0.0
11.1,80.0,82.5,0,2999,2999,78,78,1.80,1.80,1,1,1307,1307,398,399,47.5,47.5,100,100,656,699,1302,0.58,31626.8,0.12,0.0
11.2,80.0,82.2,0,2999,2999,77,77,1.80,1.80,1,1,1308,1308,392,393,47.5,47.5,100,100,656,699,1311,0.58,31708.5,0.11,0.0
11.3,80.1,82.0,0,2999,2999,77,77,1.81,1.81,1,1,1308,1308,394,396,47.5,47.5,100,100,655,699,1319,0.58,31790.3,0.10,0.0
11.4,80.0,81.8,0,2999,2999,79,79,1.80,1.80,1,1,1308,1308,404,406,47.5,47.5,100,100,655,699,1327,0.58,31872.1,0.09,0.0
11.5,80.0,81.6,0,2999,2999,79,79,1.80,1.80,1,1,1308,1308,404,406,47.5,47.5,100,100,654,698,1336,0.58,31900.1,0.08,0.0
11.6,80.0,81.5,0,2999,2999,79,80,1.80,1.80,1,1,1308,1308,407,408,47.5,47.5,100,100,653,698,1344,0.58,31981.9,0.07,0.0
11.7,80.0,79.5,0,2999,2999,79,79,1.80,1.80,1,1,1309,1309,404,406,47.5,47.5,100,100,654,698,1351,0.58,32047.4,-0.03,0.0
11.8,80.2,77.7,0,2999,2999,77,77,1.80,1.80,1,1,1310,1310,393,395,47.5,47.5,100,100,655,699,1359,0.58,32183.1,-0.12,0.0
11.9,80.0,76.2,0,2998,2998,80,80,1.80,1.80,1,1,1309,1309,410,411,47.5,47.5,100,100,655,700,1367,0.58,32319.0,-0.20,0.0
12.0,80.2,78.4,0,2999,2999,75,75,1.81,1.81,1,1,1311,1311,385,386,47.5,47.5,100,100,654,699,1376,0.58,32346.9,-0.09,0.0
12.1,80.2,80.4,0,2999,2999,77,78,1.80,1.80,1,1,1311,1311,397,399,47.5,47.5,100,100,654,699,1384,0.58,32428.7,0.01,0.0
12.2,80.2,82.2,0,2998,2998,76,76,1.80,1.80,1,1,1311,1311,389,391,47.5,47.5,100,100,653,699,1391,0.58,32494.3,0.10,0.0
12.3,80.2,82.0,0,2999,2999,77,77,1.81,1.81,1,1,1311,1311,395,396,47.5,47.5,100,100,653,699,1399,0.58,32576.2,0.09,0.0
12.4,80.2,81.8,0,2999,2999,79,80,1.80,1.80,1,1,1311,1311,407,409,47.6,47.6,100,100,652,699,1408,0.58,32658.2,0.08,0.0
12.5,80.2,81.6,0,2999,2999,77,78,1.80,1.80,1,1,1311,1311,397,399,47.5,47.5,100,100,652,699,1416,0.58,32740.2,0.08,0.0
12.6,80.1,79.7,0,3000,3000,79,79,1.80,1.80,1,1,1312,1312,405,407,47.5,47.5,100,100,651,698,1424,0.58,32768.2,-0.02,0.0
12.7,80.1,77.9,0,2999,2999,79,79,1.80,1.80,1,1,1312,1312,405,406,47.5,47.5,100,100,651,699,1433,0.58,32904.1,-0.11,0.0
12.8,80.1,76.3,0,2999,2999,79,79,1.80,1.80,1,1,1312,1312,406,408,47.5,47.5,100,100,651,698,1441,0.58,32932.2,-0.19,0.0
12.9,80.2,76.7,0,2999,2999,78,79,1.80,1.80,1,1,1313,1313,403,405,47.5,47.5,100,100,651,698,1448,0.58,32997.8,-0.17,0.0
13.0,80.1,77.0,0,2999,2999,81,81,1.80,1.80,1,1,1313,1313,414,415,47.6,47.6,100,100,652,700,1456,0.58,33187.6,-0.16,0.0
13.1,80.3,77.3,0,2999,2999,76,76,1.80,1.80,1,1,1313,1313,390,392,47.5,47.5,100,100,651,699,1464,0.58,33215.7,-0.14,0.0
13.2,80.3,79.5,0,2999,2999,78,78,1.81,1.81,1,1,1314,1314,399,401,47.5,47.5,100,100,650,699,1473,0.58,33297.7,-0.04,0.0
13.3,80.3,81.4,0,2999,2999,78,78,1.80,1.80,1,1,1314,1314,399,400,47.5,47.5,100,100,650,699,1481,0.58,33379.8,0.06,0.0
13.4,80.3,83.1,0,2999,2999,77,77,1.80,1.80,1,1,1314,1314,395,397,47.5,47.5,100,100,650,699,1489,0.58,33461.8,0.15,0.0
13.5,80.3,82.8,0,3000,3000,78,78,1.81,1.81,1,1,1315,1315,401,402,47.6,47.6,100,100,650,699,1496,0.58,33527.4,0.13,0.0
13.6,80.3,82.5,0,2999,2999,78,78,1.80,1.80,1,1,1315,1315,401,402,47.6,47.6,100,100,649,699,1504,0.58,33609.5,0.12,0.0
13.7,80.3,82.3,0,2999,2999,78,78,1.80,1.80,1,1,1315,1315,401,403,47.5,47.5,100,100,649,699,1513,0.58,33691.5,0.11,0.0
13.8,80.3,82.1,0,2999,2999,78,79,1.80,1.80,1,1,1316,1316,404,405,47.6,47.6,100,100,649,699,1521,0.58,33773.5,0.10,0.0
13.9,80.2,81.9,0,2999,2999,80,80,1.80,1.80,1,1,1316,1316,410,411,47.6,47.6,100,100,648,698,1530,0.58,33801.7,0.09,0.0
14.0,80.2,81.8,0,2999,2999,79,80,1.80,1.80,1,1,1316,1316,409,410,47.6,47.6,100,100,648,698,1536,0.58,33867.3,0.08,0.0
14.1,80.3,81.6,0,2999,2999,76,77,1.80,1.80,1,1,1317,1317,394,395,47.6,47.6,100,100,649,699,1545,0.58,34003.3,0.07,0.0
14.2,80.1,81.5,0,2999,2999,81,81,1.80,1.80,1,1,1316,1316,415,416,47.6,47.6,100,100,649,700,1553,0.58,34139.3,0.06,0.0
14.3,80.3,81.4,0,2999,2999,76,76,1.81,1.81,1,1,1317,1317,390,391,47.5,47.5,100,100,648,699,1561,0.58,34167.3,0.06,0.0
14.4,80.3,81.3,0,2999,2999,77,78,1.80,1.80,1,1,1317,1317,398,400,47.6,47.6,100,100,648,699,1570,0.58,34249.3,0.05,0.0
14.5,80.3,81.2,0,2999,2999,76,77,1.80,1.80,1,1,1318,1318,394,396,47.6,47.6,100,100,647,699,1576,0.58,34314.9,0.05,0.0
14.6,80.3,81.1,0,2999,2999,76,76,1.80,1.80,1,1,1318,1318,391,392,47.6,47.6,100,100,647,699,1585,0.58,34396.9,0.04,0.0
14.7,80.3,81.0,0,3000,3000,78,78,1.81,1.81,1,1,1318,1318,403,405,47.6,47.6,100,100,647,699,1593,0.58,34479.0,0.04,0.0
14.8,80.2,80.9,0,2999,2999,79,79,1.80,1.80,1,1,1318,1318,408,410,47.6,47.6,100,100,646,699,1601,0.58,34561.0,0.03,0.0
14.9,80.2,80.9,0,2999,2999,77,78,1.80,1.80,1,1,1319,1319,400,402,47.6,47.6,100,100,646,699,1610,0.58,34643.0,0.03,0.0
15.0,80.2,80.8,0,3000,3000,78,79,1.80,1.80,1,1,1319,1319,406,407,47.6,47.6,100,100,645,699,1617,0.58,34708.6,0.03,0.0
15.1,80.2,80.7,0,2999,2999,80,81,1.80,1.80,1,1,1319,1319,415,417,47.6,47.6,100,100,645,698,1625,0.58,34736.8,0.02,0.0
15.2,80.2,80.7,0,2999,2999,78,79,1.80,1.80,1,1,1319,1319,404,406,47.6,47.6,100,100,646,700,1633,0.58,34926.6,0.02,0.0
15.3,80.1,82.5,0,2999,3000,80,81,1.80,1.80,1,1,1320,1320,415,417,47.6,47.6,100,100,646,700,1642,0.58,35008.6,0.11,0.0
15.4,80.3,84.0,0,2999,2999,77,77,1.80,1.80,1,1,1320,1320,398,400,47.6,47.6,100,100,645,699,1650,0.58,35036.7,0.19,0.0
15.5,80.1,85.5,0,2999,2999,80,80,1.80,1.80,1,1,1320,1320,413,414,47.6,47.6,100,100,645,700,1657,0.58,35156.3,0.26,0.0
15.6,80.3,83.2,0,3000,3000,78,78,1.81,1.81,1,1,1321,1321,402,404,47.6,47.6,100,100,644,699,1667,0.58,35200.8,0.15,0.0
15.7,80.3,81.1,0,2999,2999,78,79,1.80,1.80,1,1,1321,1321,405,406,47.6,47.6,100,100,644,699,1675,0.58,35282.8,0.04,0.0
15.8,80.2,79.2,0,2999,2999,79,80,1.80,1.80,1,1,1321,1321,411,412,47.6,47.6,100,100,643,698,1683,0.58,35310.9,-0.05,0.0
15.9,80.2,79.3,0,2999,2999,78,78,1.80,1.80,1,1,1322,1322,405,406,47.6,47.6,100,100,643,699,1690,0.58,35430.4,-0.05,0.0
16.0,80.2,79.4,0,2999,2999,78,79,1.80,1.80,1,1,1322,1322,406,407,47.6,47.6,100,100,643,699,1698,0.58,35512.4,-0.04,0.0
16.1,80.2,79.5,0,2999,2999,80,80,1.80,1.80,1,1,1322,1322,414,416,47.6,47.6,100,100,642,698,1707,0.58,35540.6,-0.04,0.0
16.2,80.2,77.7,0,2999,2999,79,79,1.80,1.80,1,1,1322,1322,409,410,47.6,47.6,100,100,642,698,1715,0.58,35622.6,-0.13,0.0
16.3,80.1,76.2,0,2999,2999,80,81,1.80,1.80,1,1,1323,1323,416,417,47.6,47.6,100,100,643,700,1724,0.58,35812.4,-0.21,0.0
16.4,80.1,74.7,0,2999,2999,80,80,1.80,1.80,1,1,1323,1323,412,414,47.6,47.6,100,100,643,700,1730,0.58,35878.0,-0.28,0.0
16.5,80.3,77.1,0,2999,2999,77,77,1.80,1.80,1,1,1324,1324,399,400,47.6,47.6,100,100,642,699,1739,0.58,35906.0,-0.16,0.0
16.6,80.2,79.2,0,2999,2999,78,78,1.80,1.80,1,1,1324,1324,405,407,47.6,47.6,100,100,642,699,1747,0.58,35988.0,-0.05,0.0
16.7,80.1,81.2,0,2999,2999,78,78,1.80,1.80,1,1,1324,1324,405,407,47.6,47.6,100,100,641,699,1757,0.58,36086.3,0.05,0.0
