"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller efficiency, %[3]","Propeller efficiency, %[4]","Propeller efficiency, %[5]","Propeller efficiency, %[6]","Manifold pressure, atm[1]","Manifold pressure, atm[2]","Manifold pressure, atm[3]","Manifold pressure, atm[4]","Manifold pressure, atm[5]","Manifold pressure, atm[6]",RPM[1],RPM[2],RPM[3],RPM[4],RPM[5],RPM[6],"Power, hp[1]","Power, hp[2]","Power, hp[3]","Power, hp[4]","Power, hp[5]","Power, hp[6]","Thrust, kgf[1]","Thrust, kgf[2]","Thrust, kgf[3]","Thrust, kgf[4]","Thrust, kgf[5]","Thrust, kgf[6]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, deg[3]","Propeller pitch, deg[4]","Propeller pitch, deg[5]","Propeller pitch, deg[6]","Propeller pitch, %[1]","Propeller pitch, %[2]","Propeller pitch, %[3]","Propeller pitch, %[4]","Propeller pitch, %[5]","Propeller pitch, %[6]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
31.5,21.9,22.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1166,1165,1165,1165,1165,1166,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,300,5618,0.26,58584.8,0.04
31.6,21.9,22.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1166,1165,1165,1165,1165,1166,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,300,5620,0.26,58604.4,0.04
31.7,21.8,22.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1166,1165,1165,1166,1166,1166,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,299,5622,0.26,58600.9,0.03
31.8,21.8,22.2,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1166,1165,1166,1166,1166,1166,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,299,5624,0.26,58620.6,0.03
31.9,21.8,22.2,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1167,1166,1166,1166,1166,1166,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,300,5627,0.26,58673.1,0.03
32.0,21.8,22.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1164,1164,1164,1164,1164,1164,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,300,5629,0.26,58692.7,0.02
32.1,21.8,22.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1164,1164,1164,1164,1164,1164,39.5,39.5,39.5,39.5,39.5,39.5,100,100,100,100,100,100,225,300,5631,0.26,58712.3,0.02
32.2,21.8,22.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1164,1164,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5633,0.26,58732.0,0.02
32.3,21.8,22.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1164,1164,1164,1165,1165,1165,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5635,0.26,58751.6,0.02
32.4,21.8,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1164,1165,1165,1165,1165,1165,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5637,0.26,58771.2,0.02
32.5,21.8,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1165,1166,1166,1166,1166,1166,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5640,0.26,58800.6,0.01
32.6,21.8,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1165,1166,1166,1166,1166,1166,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5642,0.26,58820.2,0.01
32.7,21.8,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1165,1166,1166,1166,1166,1166,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5644,0.26,58839.9,0.01
32.8,21.8,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1165,1166,1166,1166,1166,1166,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5646,0.26,58859.5,0.01
32.9,21.8,21.9,0,85,85,85,85,85,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1493,1493,1493,1493,1493,1493,1165,1166,1166,1166,1166,1166,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5648,0.26,58879.1,0.01
33.0,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1165,1166,1166,1167,1167,1167,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,299,5651,0.26,58885.4,0.01
33.1,21.8,21.9,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1165,1166,1166,1166,1167,1167,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5653,0.26,58928.2,0.01
33.2,21.8,21.9,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1166,1166,1167,1167,1167,1167,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,225,300,5655,0.26,58947.8,0.01
33.3,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1164,1164,1164,1165,1165,1165,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5657,0.26,58967.4,0.01
33.4,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1164,1164,1164,1165,1165,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5659,0.26,58987.0,0.01
33.5,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1164,1164,1164,1164,1165,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5662,0.26,59016.4,0.01
33.6,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1164,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5664,0.26,59036.1,0.00
33.7,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5666,0.26,59055.7,0.00
33.8,21.8,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5668,0.26,59075.3,0.00
33.9,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5671,0.26,59104.7,0.00
34.0,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5673,0.26,59124.4,0.00
34.1,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1164,1164,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5675,0.26,59144.0,0.00
34.2,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5677,0.26,59163.6,0.00
34.3,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5679,0.26,59183.2,0.00
34.4,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5682,0.26,59212.6,0.00
34.5,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1164,1164,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5684,0.26,59232.3,0.00
34.6,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1164,1164,1164,1164,1164,1164,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5686,0.26,59251.9,0.00
34.7,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5688,0.26,59271.5,0.00
34.8,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.6,39.6,39.6,39.6,39.6,39.6,100,100,100,100,100,100,224,300,5690,0.26,59291.1,0.00
34.9,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1492,1492,1492,1492,1492,1492,1163,1163,1163,1163,1163,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5692,0.26,59310.7,0.00
35.0,21.8,21.8,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1166,1165,1165,1165,1165,1165,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5695,0.26,59340.2,0.00
35.1,21.8,21.8,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1165,1165,1165,1165,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5697,0.26,59359.8,0.00
35.2,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1163,1163,1163,1163,1163,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5699,0.26,59379.4,0.00
35.3,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1165,1165,1165,1165,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,299,5701,0.26,59375.9,0.00
35.4,21.8,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1165,1165,1164,1164,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,299,5703,0.26,59395.5,0.00
35.5,21.8,21.8,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1165,1165,1165,1164,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5706,0.26,59448.1,0.00
35.6,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1163,1163,1163,1163,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5708,0.26,59467.7,0.00
35.7,21.8,21.8,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1165,1165,1165,1164,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5710,0.26,59487.3,0.00
35.8,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1163,1163,1163,1163,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5712,0.26,59506.9,0.00
35.9,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1164,1164,1164,1163,1163,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5714,0.26,59526.6,0.00
36.0,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1164,1164,1164,1164,1163,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5717,0.26,59556.0,0.00
36.1,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1164,1164,1164,1163,1163,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5719,0.26,59575.6,0.00
36.2,21.9,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1164,1164,1164,1164,1164,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,299,5721,0.26,59572.1,0.00
36.3,21.9,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1164,1164,1164,1164,1164,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,299,5723,0.26,59591.7,0.00
36.4,21.9,21.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1165,1164,1164,1164,1164,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,299,5726,0.26,59621.2,-0.09
36.5,21.9,20.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1165,1164,1164,1164,1164,1164,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,299,5728,0.26,59640.8,-0.18
36.6,21.9,19.7,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1164,1164,1164,1163,1163,1163,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5730,0.26,59683.5,-0.25
36.7,22.0,20.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1491,1491,1491,1491,1491,1491,1162,1162,1162,1162,1161,1161,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,224,300,5732,0.26,59703.1,-0.13
36.8,22.0,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1163,1163,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5734,0.26,59722.8,-0.03
36.9,22.0,22.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1163,1163,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5737,0.26,59752.2,0.07
37.0,22.0,22.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5739,0.26,59771.8,0.06
37.1,22.0,22.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5741,0.26,59791.4,0.05
37.2,22.0,22.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5743,0.26,59811.1,0.05
37.3,22.0,22.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5745,0.26,59830.7,0.04
37.4,22.0,22.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1162,1162,1162,39.7,39.7,39.7,39.7,39.7,39.7,100,100,100,100,100,100,223,300,5748,0.26,59860.1,0.04
37.5,22.0,22.2,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1162,1162,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5750,0.26,59856.6,0.04
37.6,22.0,21.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1163,1163,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5752,0.26,59876.2,-0.06
37.7,22.0,20.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1162,1162,1162,1162,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5754,0.26,59895.9,-0.15
37.8,22.0,20.1,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1163,1163,1163,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5756,0.26,59938.6,-0.22
37.9,22.0,21.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1161,1161,1161,1161,1161,1161,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5759,0.26,59968.0,-0.11
38.0,22.0,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1160,1160,1161,1161,1161,1161,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5761,0.26,59987.6,-0.01
38.1,22.0,22.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1161,1161,1161,1162,1162,1162,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5763,0.26,60007.3,0.08
38.2,22.0,22.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1160,1160,1160,1161,1161,1161,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5765,0.26,60026.9,0.08
38.3,22.0,22.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1161,1162,1162,1162,1162,1162,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5767,0.26,60046.5,0.07
38.4,22.0,22.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1490,1490,1490,1490,1490,1490,1161,1162,1162,1162,1162,1162,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5770,0.26,60075.9,0.06
38.5,21.9,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5772,0.26,60072.4,-0.04
38.6,21.9,20.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1161,1162,1162,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5774,0.26,60092.1,-0.12
38.7,21.9,20.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1161,1161,1162,1162,1162,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,300,5776,0.26,60134.8,-0.20
38.8,21.9,20.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,222,299,5779,0.26,60141.1,-0.18
38.9,21.9,20.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,222,299,5781,0.26,60160.7,-0.16
39.0,21.9,20.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1161,1162,1162,1162,1163,1163,39.8,39.8,39.8,39.8,39.8,39.8,100,100,100,100,100,100,223,299,5783,0.26,60180.3,-0.15
39.1,21.8,20.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,222,299,5785,0.26,60200.0,-0.13
39.2,21.8,20.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,222,299,5787,0.26,60219.6,-0.12
39.3,21.9,21.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1160,1160,1160,1161,1161,1161,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,223,300,5790,0.26,60272.1,-0.11
39.4,21.8,21.9,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1163,1163,1163,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,223,300,5792,0.26,60291.7,0.00
39.5,21.8,22.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1160,1160,1160,1161,1161,1161,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,223,300,5794,0.26,60311.4,0.09
39.6,21.8,23.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1163,1163,1163,1163,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,222,299,5796,0.26,60307.9,0.17
39.7,21.8,22.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1489,1489,1489,1489,1489,1489,1162,1162,1162,1162,1163,1163,39.9,39.9,39.9,39.9,39.9,39.9,100,100,100,100,100,100,222,299,5798,0.26,60327.5,0.06
