"Time, s","Power, hp","Thrust, kg",RPM,"Throttle, %","Altitude, m","Propeller efficiency, %","Propeller pitch, %","Propeller pitch, deg","Manifold pressure, atm","IAS, km/h","TAS, km/h",Mach number,"Climb, m/s","Acceleration, m/s^2","Pitch angle, deg","AoA, deg","AoS, deg","Turn, s","Turn radius, m","Load factor, g",Supercharger gear,"WEP remain, m:s","Fuel consumption, kg/min","Mass of Fuel, kg","Mixture, %","Radiator, %","Oil radiator, %","Engine temperature, deg C","Oil temperature, deg C","Water temperature, deg C"
439.7,1293,721,2600,110,7724,82,100,41.6,1.23,269,404,0.36,11.6,0.00,9.4,3.5,0.1,0.0,0,1.0,2,26:41,5.33,71,60,0,0,248,93,0
439.9,1293,721,2600,110,7726,82,100,41.6,1.23,269,404,0.36,11.6,0.00,9.4,3.5,0.1,0.0,0,1.0,2,26:41,5.33,71,60,0,0,248,93,0
440.2,1292,720,2600,110,7729,82,100,41.6,1.23,269,404,0.36,11.5,0.00,9.4,3.5,0.1,0.0,0,1.0,2,26:41,5.33,71,60,0,0,248,93,0
440.4,1292,720,2600,110,7732,82,100,41.6,1.23,269,404,0.36,11.5,0.28,9.4,3.5,0.1,0.0,0,1.0,2,26:40,5.33,71,60,0,0,248,93,0
440.7,1291,720,2600,110,7735,82,100,41.6,1.23,269,404,0.36,11.5,0.28,9.5,3.6,0.1,0.0,0,1.0,2,26:40,5.33,71,60,0,0,248,93,0
440.9,1291,719,2600,110,7738,82,100,41.6,1.23,269,404,0.36,11.5,0.28,9.5,3.6,0.1,0.0,0,1.0,2,26:40,5.33,71,60,0,0,248,93,0
441.2,1290,719,2600,110,7741,82,100,41.6,1.23,269,404,0.36,11.6,0.28,9.5,3.6,0.1,0.0,0,1.0,2,26:40,5.33,71,60,0,0,248,93,0
441.4,1290,718,2600,110,7743,82,100,41.6,1.23,269,404,0.36,11.6,0.00,9.6,3.7,0.1,0.0,0,1.0,2,26:39,5.33,71,60,0,0,248,93,0
441.7,1289,718,2600,110,7747,82,100,41.6,1.23,269,404,0.36,11.6,0.00,9.6,3.7,0.1,0.0,0,1.0,2,26:39,5.33,71,60,0,0,248,93,0
441.9,1289,718,2600,110,7749,82,100,41.6,1.22,269,404,0.36,11.7,0.00,9.7,3.7,0.1,0.0,0,1.0,2,26:39,5.33,71,60,0,0,248,93,0
442.2,1288,717,2600,110,7753,82,100,41.6,1.22,269,404,0.36,11.7,0.00,9.7,3.7,0.0,0.0,0,1.0,2,26:39,5.33,71,60,0,0,248,93,0
442.4,1288,717,2600,110,7755,82,100,41.6,1.22,269,404,0.36,11.8,0.00,9.7,3.7,0.0,0.0,0,1.0,2,26:38,5.33,71,60,0,0,248,93,0
442.7,1287,717,2600,110,7758,82,100,41.6,1.22,269,404,0.36,11.8,0.00,9.7,3.7,-0.0,0.0,0,1.0,2,26:38,5.33,71,60,0,0,248,93,0
442.9,1287,716,2600,110,7761,82,100,41.6,1.22,269,404,0.36,11.9,0.00,9.7,3.7,-0.0,0.0,0,1.0,2,26:38,5.33,71,60,0,0,248,93,0
443.1,1287,716,2600,110,7763,82,100,41.6,1.22,269,405,0.36,11.9,0.00,9.7,3.7,0.0,0.0,0,1.0,2,26:38,5.33,71,60,0,0,248,93,0
443.4,1286,716,2600,110,7767,82,100,41.6,1.22,269,405,0.36,11.9,0.27,9.7,3.6,0.0,0.0,0,1.0,2,26:37,5.10,71,60,0,0,248,93,0
443.6,1286,715,2600,110,7769,82,100,41.6,1.22,269,405,0.36,11.9,0.27,9.7,3.6,0.0,0.0,0,1.0,2,26:37,5.10,71,60,0,0,248,93,0
443.9,1285,715,2600,110,7773,82,100,41.6,1.22,269,405,0.36,12.0,0.27,9.7,3.6,0.0,0.0,0,1.0,2,26:37,5.10,71,60,0,0,248,93,0
444.1,1284,715,2600,110,7776,82,100,41.6,1.22,269,405,0.36,12.0,0.27,9.7,3.6,0.0,0.0,0,1.0,2,26:37,5.10,71,60,0,0,248,92,0
444.4,1284,714,2600,110,7779,82,100,41.6,1.22,269,405,0.36,12.0,0.00,9.7,3.6,0.0,0.0,0,1.0,2,26:36,5.32,71,60,0,0,248,92,0
444.6,1283,714,2600,110,7782,82,100,41.6,1.22,269,405,0.36,12.0,0.00,9.6,3.5,0.0,0.0,0,1.0,2,26:36,5.32,71,60,0,0,248,92,0
444.9,1283,714,2600,110,7785,82,100,41.7,1.22,269,405,0.36,11.9,0.00,9.6,3.5,-0.0,0.0,0,1.0,2,26:36,5.32,71,60,0,0,248,92,0
445.1,1282,713,2600,110,7788,82,100,41.7,1.22,269,405,0.36,11.9,0.00,9.6,3.5,-0.0,0.0,0,1.0,2,26:36,5.32,71,60,0,0,248,92,0
445.4,1282,713,2600,110,7791,82,100,41.7,1.22,269,405,0.36,11.9,0.00,9.5,3.5,-0.0,0.0,0,1.0,2,26:35,5.15,71,60,0,0,248,92,0
445.6,1281,712,2600,110,7794,82,100,41.7,1.22,269,405,0.36,11.8,0.00,9.5,3.5,-0.1,0.0,0,1.0,2,26:35,5.15,71,60,0,0,248,92,0
445.9,1281,712,2600,110,7797,82,100,41.7,1.22,269,405,0.36,11.8,0.00,9.5,3.5,-0.1,0.0,0,1.0,2,26:35,5.15,71,60,0,0,248,92,0
446.1,1280,712,2600,110,7800,82,100,41.7,1.22,269,405,0.36,11.8,0.00,9.5,3.5,-0.1,0.0,0,1.0,2,26:35,5.15,71,60,0,0,248,92,0
446.4,1280,711,2600,110,7803,82,100,41.7,1.22,269,405,0.36,11.7,0.00,9.4,3.5,-0.1,0.0,0,1.0,2,26:34,5.15,71,60,0,0,248,92,0
446.6,1279,711,2600,110,7805,82,100,41.7,1.22,269,405,0.36,11.7,0.00,9.4,3.5,-0.1,0.0,0,1.0,2,26:34,5.15,71,60,0,0,248,92,0
446.9,1279,711,2600,110,7809,82,100,41.7,1.22,269,405,0.36,11.7,0.00,9.4,3.5,-0.0,0.0,0,1.0,2,26:34,5.15,70,60,0,0,248,92,0
447.1,1278,710,2600,110,7811,82,100,41.7,1.21,269,405,0.36,11.6,0.00,9.4,3.5,0.0,0.0,0,1.0,2,26:34,5.15,70,60,0,0,248,92,0
447.4,1278,710,2600,110,7815,82,100,41.7,1.21,269,405,0.36,11.6,0.00,9.4,3.5,0.0,0.0,0,1.0,2,26:33,5.15,70,60,0,0,248,92,0
447.6,1277,710,2600,110,7817,82,100,41.7,1.21,269,405,0.36,11.6,0.00,9.5,3.5,0.1,0.0,0,1.0,2,26:33,5.15,70,60,0,0,248,92,0
447.9,1277,709,2600,110,7821,82,100,41.7,1.21,269,406,0.36,11.6,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:33,5.15,70,60,0,0,248,92,0
448.1,1276,709,2600,110,7823,82,100,41.7,1.21,269,406,0.36,11.6,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:33,5.15,70,60,0,0,248,92,0
448.4,1276,708,2600,110,7827,82,100,41.7,1.21,269,406,0.36,11.6,0.28,9.5,3.6,0.1,0.0,0,1.0,2,26:32,5.15,70,60,0,0,248,92,0
448.6,1275,708,2600,110,7829,82,100,41.7,1.21,269,406,0.36,11.6,0.28,9.6,3.6,0.1,0.0,0,1.0,2,26:32,5.15,70,60,0,0,248,92,0
448.9,1275,708,2600,110,7832,82,100,41.7,1.21,269,406,0.36,11.7,0.28,9.6,3.7,0.0,0.0,0,1.0,2,26:32,5.15,70,60,0,0,248,92,0
449.1,1274,707,2600,110,7835,82,100,41.7,1.21,269,406,0.36,11.7,0.28,9.6,3.7,0.0,0.0,0,1.0,2,26:32,5.15,70,60,0,0,248,92,0
449.4,1274,707,2600,110,7838,82,100,41.7,1.21,269,406,0.36,11.7,0.00,9.6,3.7,-0.0,0.0,0,1.0,2,26:31,5.15,70,60,0,0,248,92,0
449.6,1273,707,2600,110,7840,82,100,41.7,1.21,269,406,0.36,11.7,0.00,9.6,3.7,-0.0,0.0,0,1.0,2,26:31,5.15,70,60,0,0,248,92,0
449.8,1273,707,2600,110,7843,82,100,41.7,1.21,268,406,0.36,11.8,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:31,5.15,70,60,0,0,248,92,0
450.1,1272,706,2600,110,7846,82,100,41.7,1.21,268,406,0.36,11.8,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:31,5.15,70,60,0,0,248,92,0
450.3,1272,706,2600,110,7849,82,100,41.7,1.21,268,406,0.36,11.8,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:31,5.15,70,60,0,0,248,92,0
450.6,1271,705,2600,110,7853,82,100,41.7,1.21,268,406,0.36,11.9,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:30,5.15,70,60,0,0,248,92,0
450.8,1271,705,2600,110,7855,82,100,41.7,1.21,268,406,0.36,11.9,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:30,5.15,70,60,0,0,248,92,0
451.1,1270,705,2600,110,7858,82,100,41.7,1.21,268,406,0.36,11.9,0.00,9.7,3.7,-0.1,0.0,0,1.0,2,26:30,5.15,70,60,0,0,248,92,0
451.3,1270,705,2600,110,7861,82,100,41.7,1.21,268,406,0.36,11.9,0.00,9.7,3.6,-0.1,0.0,0,1.0,2,26:29,5.15,70,60,0,0,248,92,0
451.6,1269,704,2600,110,7864,82,100,41.7,1.21,268,406,0.36,11.9,0.00,9.7,3.6,-0.0,0.0,0,1.0,2,26:29,5.15,70,60,0,0,248,92,0
451.8,1269,704,2600,110,7867,82,100,41.7,1.21,268,406,0.36,12.0,0.00,9.7,3.6,-0.0,0.0,0,1.0,2,26:29,5.15,70,60,0,0,248,92,0
452.1,1268,704,2600,110,7870,82,100,41.7,1.21,268,406,0.36,12.0,0.00,9.7,3.6,0.0,0.0,0,1.0,2,26:29,5.15,70,60,0,0,248,92,0
452.3,1268,703,2600,110,7873,82,100,41.7,1.20,268,406,0.36,11.9,0.00,9.6,3.5,0.0,0.0,0,1.0,2,26:28,5.15,70,60,0,0,248,92,0
452.6,1267,703,2600,110,7876,82,100,41.7,1.20,268,406,0.36,11.9,0.00,9.4,3.4,0.0,0.0,0,1.0,2,26:28,5.15,70,60,0,0,248,92,0
452.8,1267,703,2600,110,7879,82,100,41.7,1.20,268,406,0.36,11.8,0.00,9.4,3.4,-0.0,0.0,0,1.0,2,26:28,5.15,70,60,0,0,248,92,0
453.1,1266,702,2600,110,7882,82,100,41.7,1.20,268,406,0.36,11.7,0.00,9.3,3.3,-0.0,0.0,0,0.9,2,26:28,5.15,70,60,0,0,248,92,0
453.3,1266,702,2600,110,7885,82,100,41.7,1.20,268,406,0.37,11.6,0.00,9.3,3.4,-0.0,0.0,0,1.0,2,26:27,5.15,70,60,0,0,248,92,0
453.6,1265,702,2600,110,7888,82,100,41.7,1.20,268,406,0.37,11.6,0.00,9.3,3.4,-0.0,0.0,0,1.0,2,26:27,5.15,70,60,0,0,248,92,0
453.8,1265,701,2600,110,7890,82,100,41.7,1.20,268,406,0.37,11.5,0.00,9.3,3.4,-0.0,0.0,0,1.0,2,26:27,5.15,70,60,0,0,248,91,0
454.1,1264,701,2600,110,7894,82,100,41.7,1.20,268,407,0.37,11.4,0.00,9.3,3.5,-0.0,0.0,0,1.0,2,26:27,5.15,70,60,0,0,248,91,0
454.3,1264,701,2600,110,7896,82,100,41.7,1.20,268,407,0.37,11.4,0.28,9.3,3.5,-0.0,0.0,0,1.0,2,26:26,5.15,70,60,0,0,248,91,0
454.6,1263,700,2600,110,7900,82,100,41.7,1.20,268,407,0.37,11.4,0.28,9.3,3.5,0.0,0.0,0,1.0,2,26:26,5.15,70,60,0,0,248,91,0
454.8,1263,700,2600,110,7902,82,100,41.7,1.20,268,407,0.37,11.3,0.28,9.3,3.6,0.0,0.0,0,1.0,2,26:26,5.15,70,60,0,0,248,91,0
455.1,1262,699,2600,110,7906,82,100,41.7,1.20,268,407,0.37,11.3,0.28,9.4,3.6,0.0,0.0,0,1.0,2,26:26,5.15,70,60,0,0,248,91,0
455.3,1262,699,2600,110,7908,82,100,41.7,1.20,268,407,0.37,11.3,0.00,9.4,3.6,0.1,0.0,0,1.0,2,26:25,5.15,70,60,0,0,248,91,0
455.6,1261,699,2600,110,7911,82,100,41.7,1.20,268,407,0.37,11.3,0.00,9.4,3.7,0.1,0.0,0,1.0,2,26:25,5.15,70,60,0,0,248,91,0
455.8,1261,698,2600,110,7913,82,100,41.7,1.20,268,407,0.37,11.4,0.00,9.4,3.7,0.1,0.0,0,1.0,2,26:25,5.15,70,60,0,0,248,91,0
456.1,1260,698,2600,110,7917,82,100,41.7,1.20,268,407,0.37,11.4,0.00,9.5,3.7,0.1,0.0,0,1.0,2,26:25,5.15,70,60,0,0,248,91,0
456.3,1260,698,2600,110,7919,82,100,41.7,1.20,268,407,0.37,11.4,0.00,9.5,3.7,0.1,0.0,0,1.0,2,26:24,5.15,70,60,0,0,248,91,0
456.6,1259,697,2600,110,7923,82,100,41.7,1.20,268,407,0.37,11.4,0.00,9.5,3.7,0.1,0.0,0,1.0,2,26:24,5.15,70,60,0,0,248,91,0
456.8,1259,697,2600,110,7925,82,100,41.7,1.20,268,407,0.37,11.5,0.00,9.5,3.7,0.1,0.0,0,1.0,2,26:24,5.15,70,60,0,0,248,91,0
457,1259,697,2600,110,7927,82,100,41.7,1.20,268,407,0.37,11.5,0.00,9.5,3.7,0.1,0.0,0,1.0,2,26:24,5.15,70,60,0,0,248,91,0
457.3,1258,696,2600,110,7931,82,100,41.7,1.20,268,407,0.37,11.5,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:23,5.15,70,60,0,0,248,91,0
457.5,1258,696,2600,110,7933,82,100,41.7,1.20,268,407,0.37,11.5,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:23,5.15,70,60,0,0,248,91,0
457.8,1257,696,2600,110,7936,82,100,41.7,1.19,268,407,0.37,11.5,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:23,5.15,70,60,0,0,248,91,0
458,1257,696,2600,110,7939,82,100,41.7,1.19,268,407,0.37,11.5,0.00,9.5,3.6,0.1,0.0,0,1.0,2,26:23,5.15,70,60,0,0,248,91,0
458.3,1256,695,2600,110,7942,82,100,41.7,1.19,268,407,0.37,11.5,0.00,9.4,3.6,0.0,0.0,0,1.0,2,26:22,5.15,69,60,0,0,248,91,0
458.5,1256,695,2600,110,7945,82,100,41.7,1.19,268,407,0.37,11.5,0.00,9.4,3.6,-0.0,0.0,0,1.0,2,26:22,5.15,69,60,0,0,248,91,0
458.8,1255,695,2600,110,7948,82,100,41.7,1.19,268,407,0.37,11.5,0.00,9.4,3.6,-0.0,0.0,0,1.0,2,26:22,5.15,69,60,0,0,248,91,0
459,1255,694,2600,110,7951,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.5,3.6,-0.1,0.0,0,1.0,2,26:22,5.15,69,60,0,0,248,91,0
459.3,1254,694,2600,110,7954,82,100,41.7,1.19,268,408,0.37,11.5,0.28,9.5,3.6,-0.1,0.0,0,1.0,2,26:21,5.15,69,60,0,0,248,91,0
459.5,1254,694,2600,110,7956,82,100,41.7,1.19,268,408,0.37,11.5,0.28,9.5,3.6,-0.1,0.0,0,1.0,2,26:21,5.15,69,60,0,0,248,91,0
459.8,1253,693,2600,110,7960,82,100,41.7,1.19,268,408,0.37,11.5,0.28,9.5,3.7,-0.0,0.0,0,1.0,2,26:21,5.15,69,60,0,0,248,91,0
460,1253,693,2600,110,7962,82,100,41.7,1.19,268,408,0.37,11.5,0.28,9.5,3.7,-0.0,0.0,0,1.0,2,26:21,5.15,69,60,0,0,248,91,0
460.3,1252,693,2600,110,7965,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.5,3.6,-0.0,0.0,0,1.0,2,26:20,4.91,69,60,0,0,248,91,0
460.5,1252,692,2600,110,7968,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.5,3.6,0.0,0.0,0,1.0,2,26:20,4.91,69,60,0,0,248,91,0
460.8,1251,692,2600,110,7971,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.5,3.6,0.0,0.0,0,1.0,2,26:20,4.91,69,60,0,0,248,91,0
461,1251,692,2600,110,7974,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.4,3.6,0.0,0.0,0,1.0,2,26:20,4.91,69,60,0,0,248,91,0
461.3,1250,691,2600,110,7977,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.4,3.5,0.0,0.0,0,1.0,2,26:19,5.21,69,60,0,0,248,91,0
461.5,1250,691,2600,110,7980,82,100,41.7,1.19,268,408,0.37,11.5,0.00,9.4,3.5,0.1,0.0,0,1.0,2,26:19,5.21,69,60,0,0,248,91,0
461.8,1249,691,2600,110,7983,82,100,41.7,1.19,268,408,0.37,11.4,0.00,9.3,3.5,0.0,0.0,0,1.0,2,26:19,5.21,69,60,0,0,248,91,0
462,1249,690,2600,110,7985,82,100,41.7,1.19,268,408,0.37,11.4,0.00,9.3,3.5,0.0,0.0,0,1.0,2,26:19,5.21,69,60,0,0,248,91,0
462.3,1248,690,2600,110,7989,82,100,41.7,1.19,268,408,0.37,11.3,0.00,9.2,3.5,-0.0,0.0,0,1.0,2,26:18,4.86,69,60,0,0,248,91,0
462.5,1248,690,2600,110,7991,82,100,41.7,1.19,268,408,0.37,11.3,0.00,9.2,3.5,-0.0,0.0,0,1.0,2,26:18,4.86,69,60,0,0,248,91,0
462.8,1247,689,2600,110,7994,82,100,41.7,1.19,268,408,0.37,11.2,0.00,9.2,3.5,-0.1,0.0,0,1.0,2,26:18,4.86,69,60,0,0,248,91,0
463,1247,689,2600,110,7997,82,100,41.7,1.18,268,408,0.37,11.2,0.00,9.2,3.5,-0.1,0.0,0,1.0,2,26:18,4.86,69,60,0,0,248,91,0
463.3,1246,689,2600,110,8000,82,100,41.7,1.18,268,408,0.37,11.1,0.00,9.1,3.5,-0.1,0.0,0,1.0,2,26:17,4.86,69,60,0,0,248,90,0
463.5,1246,688,2600,110,8002,82,100,41.7,1.18,268,408,0.37,11.1,0.00,9.1,3.5,-0.1,0.0,0,1.0,2,26:17,4.86,69,60,0,0,248,90,0
463.8,1245,688,2600,110,8005,82,100,41.7,1.18,268,408,0.37,11.0,0.00,9.1,3.5,-0.1,0.0,0,1.0,2,26:17,4.86,69,60,0,0,248,90,0
464,1245,688,2600,110,8008,82,100,41.7,1.18,268,408,0.37,11.0,0.00,9.1,3.5,-0.1,0.0,0,1.0,2,26:17,4.86,69,60,0,0,248,90,0
464.2,1245,687,2600,110,8010,82,100,41.7,1.18,268,408,0.37,11.0,0.00,9.1,3.6,-0.1,0.0,0,1.0,2,26:17,4.86,69,60,0,0,248,90,0
464.5,1244,687,2600,110,8013,82,100,41.7,1.18,268,409,0.37,11.0,0.28,9.1,3.6,-0.1,0.0,0,1.0,2,26:16,5.08,69,60,0,0,248,90,0
464.7,1244,687,2600,110,8015,82,100,41.7,1.18,268,409,0.37,10.9,0.28,9.1,3.6,-0.0,0.0,0,1.0,2,26:16,5.08,69,60,0,0,248,90,0
465,1243,686,2600,110,8019,82,100,41.7,1.18,268,409,0.37,10.9,0.28,9.2,3.6,0.0,0.0,0,1.0,2,26:16,5.08,69,60,0,0,248,90,0
465.2,1243,686,2600,110,8021,82,100,41.7,1.18,268,409,0.37,10.9,0.28,9.2,3.7,0.0,0.0,0,1.0,2,26:15,5.08,69,60,0,0,248,90,0
465.5,1242,686,2600,110,8024,82,100,41.7,1.18,268,409,0.37,10.9,0.00,9.1,3.5,0.1,0.0,0,1.0,2,26:15,5.08,69,60,0,0,248,90,0
465.7,1242,685,2600,110,8027,82,100,41.7,1.18,268,409,0.37,10.9,0.00,9.0,3.5,0.1,0.0,0,1.0,2,26:15,5.08,69,60,0,0,248,90,0
466,1241,685,2600,110,8030,82,100,41.7,1.18,268,409,0.37,10.8,0.00,9.0,3.5,0.1,0.0,0,1.0,2,26:15,5.08,69,60,0,0,248,90,0
466.2,1241,685,2600,110,8032,82,100,41.7,1.18,268,409,0.37,10.8,0.00,9.0,3.5,0.2,0.0,0,1.0,2,26:14,5.08,69,60,0,0,248,90,0
466.5,1241,684,2600,110,8035,82,100,41.7,1.18,268,409,0.37,10.8,0.00,9.0,3.6,0.2,0.0,0,1.0,2,26:14,5.08,69,60,0,0,248,90,0
466.7,1240,684,2600,110,8037,82,100,41.7,1.18,268,409,0.37,10.7,0.00,9.0,3.6,0.2,0.0,0,1.0,2,26:14,5.08,69,60,0,0,248,90,0
467,1240,684,2600,110,8041,82,100,41.7,1.18,268,409,0.37,10.7,0.00,9.0,3.6,0.2,0.0,0,1.0,2,26:14,5.08,69,60,0,0,248,90,0
467.2,1239,683,2600,110,8043,82,100,41.7,1.18,268,409,0.37,10.7,0.00,9.1,3.6,0.2,0.0,0,1.0,2,26:13,5.08,69,60,0,0,248,90,0
467.5,1239,683,2600,110,8046,82,100,41.7,1.18,268,409,0.37,10.7,0.00,9.1,3.7,0.2,0.0,0,1.0,2,26:13,5.08,69,60,0,0,248,90,0
467.7,1238,683,2600,110,8048,82,100,41.7,1.18,268,409,0.37,10.8,0.00,9.1,3.7,0.1,0.0,0,1.0,2,26:13,5.08,69,60,0,0,248,90,0
468,1238,682,2600,110,8052,82,100,41.7,1.18,268,410,0.37,10.8,0.00,9.1,3.7,0.1,0.0,0,1.0,2,26:13,5.08,69,60,0,0,248,90,0
468.2,1238,682,2600,110,8054,82,100,41.7,1.18,268,410,0.37,10.8,0.00,9.0,3.6,0.1,0.0,0,1.0,2,26:12,5.08,69,60,0,0,248,90,0
468.5,1237,682,2600,110,8057,82,100,41.7,1.18,268,410,0.37,10.7,0.28,9.0,3.6,0.1,0.0,0,1.0,2,26:12,5.08,69,60,0,0,248,90,0
468.7,1237,681,2600,110,8059,82,100,41.7,1.18,268,410,0.37,10.7,0.28,9.0,3.6,0.0,0.0,0,1.0,2,26:12,5.08,69,60,0,0,248,90,0
469,1236,681,2600,110,8062,82,100,41.7,1.17,268,410,0.37,10.7,0.28,9.0,3.6,-0.0,0.0,0,1.0,2,26:12,5.08,69,60,0,0,248,90,0
469.2,1236,681,2600,110,8064,82,100,41.7,1.17,268,410,0.37,10.7,0.28,9.0,3.6,-0.0,0.0,0,1.0,2,26:11,5.08,69,60,0,0,248,90,0
469.5,1235,680,2600,110,8068,82,100,41.8,1.17,268,410,0.37,10.7,0.00,8.9,3.6,-0.1,0.0,0,1.0,2,26:11,5.08,69,60,0,0,248,90,0
469.7,1235,680,2600,110,8070,82,100,41.8,1.17,268,410,0.37,10.6,0.00,8.9,3.6,-0.1,0.0,0,1.0,2,26:11,5.08,69,60,0,0,248,90,0
470,1234,680,2600,110,8073,82,100,41.8,1.17,268,410,0.37,10.6,0.00,8.9,3.6,-0.1,0.0,0,1.0,2,26:11,5.08,69,60,0,0,248,90,0
470.2,1234,679,2600,110,8075,82,100,41.8,1.17,268,410,0.37,10.6,0.00,8.9,3.6,-0.1,0.0,0,1.0,2,26:10,5.08,68,60,0,0,248,90,0
470.5,1234,679,2600,110,8078,82,100,41.8,1.17,268,410,0.37,10.6,0.00,8.9,3.6,-0.1,0.0,0,1.0,2,26:10,5.08,68,60,0,0,248,90,0
470.7,1233,679,2600,110,8081,82,100,41.8,1.17,268,410,0.37,10.5,0.00,8.9,3.6,-0.0,0.0,0,1.0,2,26:10,5.08,68,60,0,0,248,90,0
470.9,1233,678,2600,110,8083,82,100,41.8,1.17,268,411,0.37,10.5,0.00,8.9,3.6,-0.0,0.0,0,1.0,2,26:10,5.08,68,60,0,0,248,90,0
471.2,1232,678,2600,110,8086,83,100,41.8,1.17,268,411,0.37,10.5,0.00,8.9,3.6,0.0,0.0,0,1.0,2,26:09,5.08,68,60,0,0,248,90,0
471.4,1232,678,2600,110,8088,83,100,41.8,1.17,268,411,0.37,10.5,0.28,8.9,3.6,0.1,0.0,0,1.0,2,26:09,4.82,68,60,0,0,248,90,0
471.7,1232,677,2600,110,8091,83,100,41.8,1.17,268,411,0.37,10.5,0.28,8.9,3.6,0.1,0.0,0,1.0,2,26:09,4.82,68,60,0,0,248,90,0
471.9,1231,677,2600,110,8093,83,100,41.8,1.17,268,411,0.37,10.5,0.28,8.9,3.7,0.1,0.0,0,1.0,2,26:09,4.82,68,60,0,0,248,90,0
472.2,1231,677,2600,110,8096,83,100,41.8,1.17,268,411,0.37,10.5,0.28,9.0,3.7,0.1,0.0,0,1.0,2,26:08,4.82,68,60,0,0,248,90,0
472.4,1230,676,2600,110,8099,83,100,41.8,1.17,268,411,0.37,10.5,0.00,9.0,3.7,0.1,0.0,0,1.0,2,26:08,5.01,68,60,0,0,248,89,0
472.7,1230,676,2600,110,8102,83,100,41.8,1.17,268,411,0.37,10.6,0.00,9.0,3.7,0.1,0.0,0,1.0,2,26:08,5.01,68,60,0,0,248,89,0
472.9,1229,676,2600,110,8104,83,100,41.8,1.17,268,411,0.37,10.6,0.00,9.0,3.7,0.1,0.0,0,1.0,2,26:08,5.01,68,60,0,0,248,89,0
473.2,1229,675,2600,110,8107,83,100,41.8,1.17,268,411,0.37,10.6,0.00,9.0,3.6,0.0,0.0,0,1.0,2,26:07,5.01,68,60,0,0,248,89,0
473.4,1229,675,2600,110,8109,83,100,41.8,1.17,268,411,0.37,10.6,0.00,8.9,3.6,0.0,0.0,0,1.0,2,26:07,4.88,68,60,0,0,248,89,0
473.7,1228,675,2600,110,8112,83,100,41.8,1.17,268,411,0.37,10.6,0.00,8.9,3.6,-0.0,0.0,0,1.0,2,26:07,4.88,68,60,0,0,248,89,0
473.9,1228,674,2600,110,8114,83,100,41.8,1.17,268,411,0.37,10.6,0.00,8.9,3.6,-0.0,0.0,0,1.0,2,26:07,4.88,68,60,0,0,248,89,0
474.2,1227,674,2600,110,8117,83,100,41.8,1.17,268,411,0.37,10.6,0.00,8.9,3.6,-0.0,0.0,0,1.0,2,26:06,4.88,68,60,0,0,248,89,0
474.4,1227,674,2600,110,8120,83,100,41.8,1.17,268,412,0.37,10.5,0.28,8.9,3.6,-0.0,0.0,0,1.0,2,26:06,4.88,68,60,0,0,248,89,0
474.7,1226,673,2600,110,8123,83,100,41.8,1.17,268,412,0.37,10.5,0.28,8.9,3.6,-0.0,0.0,0,1.0,2,26:06,4.88,68,60,0,0,248,89,0
474.9,1226,673,2600,110,8125,83,100,41.8,1.17,268,412,0.37,10.5,0.28,8.9,3.6,-0.0,0.0,0,1.0,2,26:06,4.88,68,60,0,0,248,89,0
475.2,1226,673,2600,110,8128,83,100,41.8,1.16,268,412,0.37,10.5,0.28,8.9,3.6,0.0,0.0,0,1.0,2,26:05,4.88,68,60,0,0,248,89,0
475.4,1225,672,2600,110,8130,83,100,41.8,1.16,268,412,0.37,10.5,0.00,8.9,3.7,0.0,0.0,0,1.0,2,26:05,4.88,68,60,0,0,248,89,0
475.7,1225,672,2600,110,8134,83,100,41.8,1.16,268,412,0.37,10.5,0.00,8.9,3.6,0.0,0.0,0,1.0,2,26:05,4.88,68,60,0,0,248,89,0
475.9,1224,672,2600,110,8136,83,100,41.8,1.16,268,412,0.37,10.6,0.00,8.9,3.6,0.1,0.0,0,1.0,2,26:05,4.88,68,60,0,0,248,89,0
476.2,1224,671,2600,110,8139,83,100,41.8,1.16,268,412,0.37,10.5,0.00,8.8,3.5,0.1,0.0,0,1.0,2,26:04,4.88,68,60,0,0,248,89,0
476.4,1224,671,2600,110,8141,83,100,41.8,1.16,268,412,0.37,10.5,0.00,8.8,3.5,0.1,0.0,0,1.0,2,26:04,4.88,68,60,0,0,248,89,0
476.7,1223,671,2600,110,8144,83,100,41.8,1.16,268,412,0.37,10.5,0.00,8.7,3.5,0.1,0.0,0,1.0,2,26:04,4.88,68,60,0,0,248,89,0
