"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear[1],Supercharger gear[2],"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
149.3,2055,2106,1375,1406,2900,2900,1.54,1.58,29.4,0.21,27.5,86,86,1,1,110,110,12:34,3833,16,60,60,0,0,0,0.0,0,290,352,42374.9,728.1
149.8,2053,2101,1373,1403,2900,2900,1.61,1.58,29.7,0.20,27.5,86,86,2,1,110,110,12:33,3846,16,60,60,0,0,0,0.0,0,290,352,42510.2,702.3
150.3,2054,2097,1373,1399,2900,2900,1.61,1.57,29.7,0.20,27.5,86,86,2,1,110,110,12:33,3860,16,60,60,0,0,0,0.0,0,290,352,42650.0,702.3
150.8,2055,2093,1372,1396,2900,2900,1.61,1.57,28.9,0.18,27.5,86,86,2,1,110,110,12:32,3874,16,60,60,0,0,0,0.0,0,290,352,42787.9,750.1
151.3,2055,2089,1372,1392,2900,2900,1.61,1.57,28.9,0.17,27.5,86,86,2,1,110,110,12:32,3888,16,60,60,0,0,0,0.0,0,290,353,42941.2,750.1
151.8,2056,2084,1371,1389,2900,2900,1.61,1.57,29.2,0.18,27.5,86,86,2,1,110,110,12:31,3901,16,60,60,0,0,0,0.0,0,290,353,43076.3,721.9
152.3,2057,2080,1371,1385,2900,2900,1.61,1.56,29.2,0.16,27.4,86,86,2,1,110,110,12:31,3916,16,60,60,0,0,0,0.0,0,290,353,43225.8,721.9
152.8,2058,2076,1371,1382,2900,2900,1.61,1.56,28.6,0.14,27.4,86,86,2,1,110,110,12:30,3929,16,60,60,0,0,0,0.0,0,290,353,43353.8,759.6
153.3,2059,2072,1370,1378,2900,2900,1.61,1.56,28.6,0.13,27.4,86,86,2,1,110,110,12:30,3943,16,60,60,0,0,0,0.0,0,290,354,43507.1,759.6
153.8,2060,2067,1370,1375,2900,2900,1.61,1.55,29.0,0.15,27.4,86,86,2,1,110,110,12:29,3957,16,60,60,0,0,0,0.0,0,290,354,43651.6,727.8
154.3,2061,2063,1370,1371,2900,2900,1.61,1.55,29.0,0.15,27.4,86,86,2,1,110,110,12:29,3970,16,60,60,1,0,0,0.0,0,290,354,43780.7,727.8
154.8,2061,2062,1369,1369,2900,2900,1.61,1.61,28.4,0.13,27.4,86,86,2,2,110,110,12:28,3984,16,60,60,2,2,0,0.0,0,290,354,43917.7,764.0
155.3,2062,2062,1369,1369,2900,2900,1.61,1.61,28.4,0.11,27.4,86,86,2,2,110,110,12:28,3998,16,60,60,2,3,0,0.0,0,290,354,44064.0,764.0
155.8,2063,2063,1369,1369,2900,2900,1.61,1.61,28.7,0.12,27.4,86,86,2,2,110,110,12:27,4012,16,60,60,4,4,0,0.0,0,290,355,44211.6,743.1
156.3,2064,2064,1369,1369,2900,2900,1.61,1.61,28.7,0.12,27.5,86,86,2,2,110,110,12:27,4026,17,60,60,4,4,0,0.0,0,290,355,44350.7,743.1
156.8,2065,2065,1369,1368,2900,2900,1.61,1.61,28.4,0.11,27.6,86,86,2,2,110,110,12:26,4039,17,60,60,5,5,0,0.0,0,290,355,44476.9,763.4
157.3,2066,2066,1368,1368,2900,2900,1.61,1.61,28.4,0.08,27.7,86,86,2,2,110,110,12:26,4053,17,60,60,6,6,0,0.0,0,290,355,44612.1,763.4
157.8,2067,2067,1368,1368,2900,2900,1.61,1.61,27.9,0.06,27.7,86,86,2,2,110,110,12:25,4067,17,60,60,7,7,0,0.0,0,290,355,44746.5,795.4
158.3,2067,2067,1368,1368,2900,2900,1.61,1.61,27.9,0.05,27.8,86,86,2,2,110,110,12:25,4081,16,60,60,7,7,0,0.0,0,290,355,44894.0,795.4
158.8,2068,2068,1368,1368,2900,2900,1.61,1.61,28.6,0.07,27.8,86,86,2,2,110,110,12:24,4095,16,60,60,8,8,0,0.0,0,289,355,45044.4,753.7
159.3,2069,2069,1368,1368,2900,2900,1.61,1.61,28.6,0.12,27.8,86,86,2,2,110,110,12:24,4109,16,60,60,9,9,0,0.0,0,289,356,45199.7,753.7
159.8,2070,2070,1368,1368,2900,2900,1.61,1.61,29.6,0.15,27.8,86,86,2,2,110,110,12:23,4123,16,60,60,10,10,0,0.0,0,289,356,45340.5,687.7
160.3,2071,2071,1368,1368,2900,2900,1.61,1.61,29.6,0.14,27.8,86,86,2,2,110,110,12:23,4137,16,60,60,11,11,0,0.0,0,289,356,45476.7,687.7
160.8,2072,2072,1368,1368,2900,2900,1.61,1.61,28.7,0.11,27.8,86,86,2,2,110,110,12:22,4151,16,60,60,11,11,0,0.0,0,289,356,45611.7,753.0
161.3,2073,2073,1368,1368,2900,2900,1.61,1.61,28.7,0.08,27.8,86,86,2,2,110,110,12:22,4165,16,60,60,12,12,0,0.0,0,289,356,45746.4,753.0
161.8,2073,2073,1368,1368,2900,2900,1.61,1.61,28.2,0.07,27.8,86,86,2,2,110,110,12:21,4179,16,60,60,13,13,0,0.0,0,289,356,45894.1,783.4
162.3,2074,2074,1368,1368,2900,2900,1.61,1.61,28.2,0.08,27.7,86,86,2,2,110,110,12:21,4193,16,60,60,13,13,0,0.0,0,289,357,46037.7,783.4
162.9,2075,2075,1368,1368,2900,2900,1.61,1.61,28.6,0.08,27.7,86,86,2,2,110,110,12:20,4207,16,60,60,14,14,0,0.0,0,289,357,46174.9,759.2
163.4,2076,2076,1368,1368,2900,2900,1.61,1.61,28.6,0.06,27.7,86,86,2,2,110,110,12:20,4221,16,60,60,15,15,0,0.0,0,289,356,46310.2,759.2
163.9,2077,2077,1367,1368,2900,2900,1.61,1.61,28.0,0.04,27.8,86,86,2,2,110,110,12:19,4235,16,60,60,15,15,0,0.0,0,288,356,46444.7,800.0
164.4,2078,2078,1367,1367,2900,2900,1.61,1.61,28.0,0.03,27.8,86,86,2,2,110,110,12:19,4248,17,60,60,16,16,0,0.0,0,288,357,46581.6,800.0
164.9,2078,2078,1367,1367,2900,2900,1.61,1.61,28.8,0.07,27.8,86,86,2,2,110,110,12:18,4262,16,60,60,16,16,0,0.0,0,288,357,46731.6,750.7
165.4,2079,2079,1367,1367,2900,2900,1.61,1.61,28.8,0.12,27.7,86,86,2,2,110,110,12:18,4276,16,60,60,17,17,0,0.0,0,288,358,46889.7,750.7
165.9,2080,2080,1368,1368,2900,2900,1.61,1.61,29.5,0.15,27.6,86,86,2,2,110,110,12:17,4291,15,60,60,18,18,0,0.0,0,288,358,47043.1,701.0
166.4,2081,2081,1366,1366,2900,2900,1.61,1.61,29.5,0.15,27.5,86,86,2,2,110,110,12:17,4304,16,60,60,18,18,0,0.0,0,288,358,47171.6,701.0
166.9,2082,2082,1367,1367,2900,2900,1.61,1.61,28.5,0.13,27.4,86,86,2,2,110,110,12:16,4318,16,60,60,19,19,0,0.0,0,288,358,47308.8,772.6
167.4,2083,2083,1366,1366,2900,2900,1.61,1.61,28.5,0.12,27.3,86,86,2,2,110,110,12:16,4332,16,60,60,20,20,0,0.0,0,288,359,47455.6,772.6
167.9,2083,2083,1366,1366,2900,2900,1.61,1.61,28.7,0.14,27.3,86,86,2,2,110,110,12:15,4345,16,60,60,20,20,0,0.0,0,288,359,47594.5,763.9
168.4,2084,2084,1366,1366,2900,2900,1.61,1.61,28.7,0.14,27.2,86,86,2,2,110,110,12:15,4359,16,60,60,21,21,0,0.0,0,288,359,47736.4,763.9
168.9,2085,2085,1364,1364,2900,2900,1.61,1.61,28.3,0.13,27.1,86,86,2,2,110,110,12:14,4373,16,60,60,21,21,0,0.0,0,288,359,47875.1,788.9
169.4,2086,2086,1364,1364,2901,2901,1.61,1.61,28.3,0.12,27.1,86,86,2,2,110,110,12:14,4386,16,60,60,22,22,0,0.0,0,288,360,48017.8,788.9
169.9,2087,2087,1364,1363,2900,2900,1.61,1.61,28.7,0.15,26.9,86,86,2,2,110,110,12:13,4400,16,60,60,22,22,0,0.0,0,288,360,48166.7,765.2
170.4,2088,2088,1363,1363,2900,2900,1.61,1.61,28.7,0.16,26.8,86,86,2,2,110,110,12:13,4414,16,60,60,23,23,0,0.0,0,288,360,48309.1,765.2
170.9,2088,2088,1362,1362,2900,2900,1.61,1.61,28.2,0.17,26.7,86,86,2,2,110,110,12:12,4427,16,60,60,24,24,0,0.0,0,288,361,48449.9,799.9
171.4,2089,2089,1361,1362,2900,2900,1.61,1.61,28.2,0.19,26.7,86,86,2,2,110,110,12:12,4441,16,60,60,24,24,0,0.0,0,288,361,48601.8,799.9
171.9,2090,2090,1361,1361,2900,2900,1.61,1.61,28.5,0.18,26.7,86,86,2,2,110,110,12:11,4454,16,60,60,24,24,0,0.0,0,288,361,48718.5,776.2
172.4,2091,2091,1360,1360,2900,2900,1.61,1.61,28.5,0.13,26.7,86,86,2,2,110,110,12:11,4468,17,60,60,25,25,0,0.0,0,289,361,48860.8,776.2
172.9,2092,2092,1360,1360,2900,2900,1.61,1.61,27.8,0.12,26.7,86,86,2,2,110,110,12:10,4481,17,60,60,25,25,0,0.0,0,289,361,48996.2,823.3
173.4,2092,2092,1359,1359,2900,2900,1.61,1.61,27.8,0.11,26.8,86,86,2,2,110,110,12:10,4494,17,60,60,26,26,0,0.0,0,289,361,49127.3,823.3
173.9,2093,2093,1358,1358,2900,2900,1.61,1.61,27.7,0.12,26.8,86,86,2,2,110,110,12:09,4508,17,60,60,26,26,0,0.0,0,289,362,49277.0,828.3
174.4,2094,2094,1358,1358,2900,2900,1.61,1.61,27.7,0.15,26.9,86,86,2,2,110,110,12:09,4521,17,60,60,27,27,0,0.0,0,289,362,49418.3,828.3
174.9,2095,2095,1357,1357,2900,2900,1.61,1.61,28.7,0.16,26.9,86,86,2,2,110,110,12:08,4535,17,60,60,27,27,0,0.0,0,289,363,49560.4,764.0
175.4,2095,2095,1357,1357,2900,2900,1.61,1.61,28.7,0.14,26.9,86,86,2,2,110,110,12:08,4548,17,60,60,27,27,0,0.0,0,289,363,49695.8,764.0
175.9,2096,2096,1356,1356,2900,2900,1.61,1.61,28.9,0.17,26.9,86,86,2,2,110,110,12:07,4562,17,60,60,28,28,0,0.0,0,289,363,49849.6,752.1
176.4,2097,2097,1356,1356,2900,2900,1.61,1.61,28.9,0.19,27.0,86,86,2,2,110,110,12:07,4575,17,60,60,28,28,0,0.0,0,289,364,49983.0,752.1
176.9,2098,2098,1355,1355,2900,2900,1.61,1.61,28.6,0.17,27.0,86,86,2,2,110,110,12:06,4589,17,60,60,29,29,0,0.0,0,289,364,50122.3,771.6
177.4,2099,2099,1355,1355,2900,2900,1.61,1.61,28.6,0.18,27.1,86,86,2,2,110,110,12:06,4602,17,60,60,29,29,0,0.0,0,289,364,50267.0,771.6
177.9,2099,2099,1354,1354,2900,2900,1.61,1.61,29.1,0.18,27.1,86,86,2,2,110,110,12:05,4616,17,60,60,29,29,0,0.0,0,289,365,50412.2,744.1
178.4,2100,2100,1354,1354,2900,2900,1.61,1.61,29.1,0.17,27.2,86,86,2,2,110,110,12:05,4630,17,60,60,30,30,0,0.0,0,289,365,50551.7,744.1
178.9,2101,2101,1353,1353,2900,2900,1.61,1.61,28.5,0.15,27.2,86,86,2,2,110,110,12:04,4643,17,60,60,30,30,0,0.0,0,289,365,50679.4,785.5
179.4,2102,2102,1353,1353,2900,2900,1.61,1.61,28.5,0.15,27.2,86,86,2,2,110,110,12:04,4657,17,60,60,31,31,0,0.0,0,289,365,50833.2,785.5
179.9,2102,2102,1353,1353,2900,2900,1.61,1.61,29.0,0.16,27.3,86,86,2,2,110,110,12:03,4671,16,60,60,31,31,0,0.0,0,289,366,50978.0,754.3
180.4,2103,2103,1352,1352,2900,2900,1.61,1.61,29.0,0.15,27.3,86,86,2,2,110,110,12:03,4684,16,60,60,31,31,0,0.0,0,289,366,51107.4,754.3
180.9,2104,2104,1352,1352,2900,2900,1.61,1.61,28.4,0.13,27.3,86,86,2,2,110,110,12:02,4698,17,60,60,31,31,0,0.0,0,289,366,51244.6,792.8
181.4,2105,2105,1351,1351,2900,2900,1.61,1.61,28.4,0.12,27.3,86,86,2,2,110,110,12:02,4712,17,60,60,32,32,0,0.0,0,289,366,51395.1,792.8
181.9,2106,2106,1351,1351,2900,2900,1.61,1.61,28.8,0.14,27.3,86,86,2,2,110,110,12:01,4725,17,60,60,32,32,0,0.0,0,289,366,51531.6,763.5
182.4,2106,2106,1351,1351,2900,2900,1.61,1.61,28.8,0.13,27.4,86,86,2,2,110,110,12:01,4739,17,60,60,33,33,0,0.0,0,289,366,51670.9,763.5
182.9,2107,2107,1350,1350,2900,2900,1.61,1.61,28.4,0.12,27.4,86,86,2,2,110,110,12:00,4753,17,60,60,33,33,0,0.0,0,289,366,51807.9,795.7
183.4,2108,2108,1350,1350,2901,2901,1.61,1.61,28.4,0.11,27.3,86,86,2,2,110,110,12:00,4767,16,60,60,33,33,0,0.0,0,289,367,51956.3,795.7
183.9,2109,2109,1349,1349,2900,2900,1.61,1.61,28.7,0.13,27.2,86,86,2,2,110,110,11:59,4780,16,60,60,33,33,0,0.0,0,289,367,52095.5,774.2
184.5,2110,2110,1349,1349,2900,2900,1.61,1.61,28.7,0.13,27.2,86,86,2,2,110,110,11:59,4794,16,60,60,33,34,0,0.0,0,289,367,52236.4,774.2
185.0,2110,2110,1349,1348,2900,2900,1.61,1.61,28.3,0.12,27.2,86,86,2,2,110,110,11:58,4808,16,60,60,34,34,0,0.0,0,289,367,52374.5,799.8
185.5,2111,2111,1348,1348,2900,2900,1.61,1.61,28.3,0.11,27.2,86,86,2,2,110,110,11:58,4821,16,60,60,34,34,0,0.0,0,289,368,52516.5,799.8
186.0,2112,2112,1348,1348,2900,2900,1.61,1.61,28.8,0.13,27.2,86,86,2,2,110,110,11:57,4835,16,60,60,34,34,0,0.0,0,289,368,52663.3,770.4
186.5,2113,2113,1347,1347,2900,2900,1.61,1.61,28.8,0.14,27.2,86,86,2,2,110,110,11:57,4848,16,60,60,35,35,0,0.0,0,289,368,52793.9,770.4
187.0,2113,2113,1347,1347,2900,2900,1.61,1.61,28.3,0.13,27.2,86,86,2,2,110,110,11:56,4862,17,60,60,35,35,0,0.0,0,289,368,52931.8,800.5
187.5,2114,2114,1346,1346,2900,2900,1.61,1.61,28.3,0.14,27.2,86,86,2,2,110,110,11:56,4876,17,60,60,35,35,0,0.0,0,289,369,53086.1,800.5
188.0,2115,2115,1346,1346,2900,2900,1.61,1.61,28.9,0.15,27.2,86,86,2,2,110,110,11:55,4890,17,60,60,35,35,0,0.0,0,289,369,53230.8,764.3
188.5,2116,2116,1345,1346,2900,2900,1.61,1.61,28.9,0.15,27.3,86,86,2,2,110,110,11:55,4903,17,60,60,35,35,0,0.0,0,288,369,53360.1,764.3
189.0,2117,2117,1345,1345,2900,2900,1.61,1.61,28.4,0.13,27.3,86,86,2,2,110,110,11:54,4918,17,60,60,36,36,0,0.0,0,288,369,53507.2,796.8
189.5,2117,2117,1345,1345,2900,2900,1.61,1.61,28.4,0.13,27.4,86,86,2,2,110,110,11:54,4931,17,60,60,36,36,0,0.0,0,288,370,53650.6,796.8
190.0,2118,2118,1344,1344,2900,2900,1.61,1.61,29.3,0.17,27.4,86,86,2,2,110,110,11:53,4945,17,60,60,36,36,0,0.0,0,288,371,53812.5,743.1
190.5,2119,2119,1344,1344,2900,2900,1.61,1.61,29.3,0.21,27.4,86,86,2,2,110,110,11:53,4958,17,60,60,36,36,0,0.0,0,288,371,53953.8,743.1
191.0,2120,2120,1344,1344,2900,2900,1.61,1.61,29.8,0.21,27.4,86,86,2,2,110,110,11:52,4972,17,60,60,36,36,0,0.0,0,288,371,54095.1,711.2
191.5,2120,2120,1343,1343,2900,2900,1.61,1.61,29.8,0.21,27.5,86,86,2,2,110,110,11:52,4986,17,60,60,36,36,0,0.0,0,288,372,54242.9,711.2
192.0,2121,2121,1343,1343,2900,2900,1.61,1.61,29.7,0.21,27.5,86,86,2,2,110,110,11:51,5000,17,60,60,37,37,0,0.0,0,288,372,54391.4,722.2
192.5,2122,2122,1343,1343,2900,2900,1.61,1.61,29.7,0.20,27.5,86,86,2,2,110,110,11:51,5014,17,60,60,37,37,0,0.0,0,288,372,54531.4,722.2
193.0,2123,2123,1342,1342,2900,2900,1.61,1.61,28.9,0.17,27.5,86,86,2,2,110,110,11:50,5028,17,60,60,37,37,0,0.0,0,288,372,54668.9,769.2
193.5,2123,2123,1342,1342,2900,2900,1.61,1.61,28.9,0.13,27.5,86,86,2,2,110,110,11:50,5042,16,60,60,37,37,0,0.0,0,288,372,54805.5,769.2
194.0,2124,2124,1342,1342,2900,2900,1.61,1.61,28.9,0.13,27.4,86,86,2,2,110,110,11:49,5055,16,60,60,37,37,0,0.0,0,288,373,54952.5,775.0
194.5,2125,2125,1340,1340,2900,2900,1.61,1.61,28.9,0.14,27.3,86,86,2,2,110,110,11:49,5069,16,60,60,38,38,0,0.0,0,288,373,55096.3,775.0
195.0,2126,2126,1341,1341,2900,2900,1.61,1.61,28.6,0.14,27.2,86,86,2,2,110,110,11:48,5083,16,60,60,38,38,0,0.0,0,288,373,55235.6,792.7
195.5,2126,2126,1340,1340,2900,2900,1.61,1.61,28.6,0.13,27.1,86,86,2,2,110,110,11:48,5096,16,60,60,38,38,0,0.0,0,288,373,55369.6,792.7
196.0,2127,2127,1340,1340,2900,2900,1.61,1.61,28.7,0.14,27.1,86,86,2,2,110,110,11:47,5110,16,60,60,38,38,0,0.0,0,288,374,55522.9,788.2
196.5,2128,2128,1339,1339,2900,2900,1.61,1.61,28.7,0.16,27.1,86,86,2,2,110,110,11:47,5123,16,60,60,38,38,0,0.0,0,288,374,55656.4,788.2
197.0,2129,2129,1338,1338,2900,2900,1.61,1.61,28.5,0.15,27.1,86,86,2,2,110,110,11:46,5137,17,60,60,38,38,0,0.0,0,288,374,55796.3,801.9
197.5,2129,2129,1338,1338,2900,2900,1.61,1.61,28.5,0.17,27.1,86,86,2,2,110,110,11:46,5151,17,60,60,38,38,0,0.0,0,288,375,55954.3,801.9
198.0,2130,2130,1337,1337,2900,2900,1.61,1.61,29.1,0.18,27.1,86,86,2,2,110,110,11:45,5164,17,60,60,38,38,0,0.0,0,288,375,56088.7,765.0
198.5,2129,2129,1336,1336,2900,2900,1.61,1.61,29.1,0.17,27.1,86,86,2,2,110,110,11:45,5178,17,60,60,38,38,0,0.0,0,288,375,56228.4,765.0
199.0,2129,2129,1334,1334,2900,2900,1.61,1.61,28.7,0.17,27.2,86,86,2,2,110,110,11:44,5192,17,60,60,39,39,0,0.0,0,288,376,56380.5,786.3
199.5,2128,2128,1333,1333,2900,2900,1.61,1.61,28.7,0.18,27.2,86,86,2,2,110,110,11:44,5205,17,60,60,39,39,0,0.0,0,288,376,56517.9,786.3
200.0,2127,2127,1332,1332,2900,2900,1.61,1.61,29.0,0.17,27.2,86,86,2,2,110,110,11:43,5219,17,60,60,39,39,0,0.0,0,288,376,56658.2,763.1
200.5,2126,2126,1330,1330,2900,2900,1.61,1.61,29.0,0.15,27.3,86,86,2,2,110,110,11:43,5233,17,60,60,39,39,0,0.0,0,288,376,56796.1,763.1
201.0,2125,2125,1329,1329,2900,2900,1.61,1.61,28.8,0.15,27.3,86,86,2,2,110,110,11:42,5246,17,60,60,39,39,0,0.0,0,288,377,56940.1,775.4
201.6,2124,2124,1328,1328,2900,2900,1.61,1.61,28.8,0.15,27.3,86,86,2,2,110,110,11:42,5260,17,60,60,39,39,0,0.0,0,288,377,57084.2,775.4
202.1,2123,2123,1326,1326,2900,2900,1.61,1.61,28.8,0.14,27.3,86,86,2,2,110,110,11:41,5274,17,60,60,39,39,0,0.0,0,288,377,57222.8,775.6
202.6,2122,2122,1325,1325,2900,2900,1.61,1.61,28.8,0.12,27.3,86,86,2,2,110,110,11:41,5288,17,60,60,40,40,0,0.0,0,288,377,57359.6,775.6
203.1,2121,2121,1324,1324,2900,2900,1.61,1.61,28.0,0.11,27.3,86,86,2,2,110,110,11:40,5301,17,60,60,40,40,0,0.0,0,288,377,57496.4,816.7
203.6,2121,2121,1322,1322,2900,2900,1.61,1.61,28.0,0.12,27.3,86,86,2,2,110,110,11:40,5315,17,60,60,40,40,0,0.0,0,288,378,57644.8,816.7
204.1,2120,2120,1321,1321,2900,2900,1.61,1.61,28.8,0.12,27.3,86,86,2,2,110,110,11:39,5329,17,60,60,40,40,0,0.0,0,288,378,57784.8,768.8
204.6,2119,2119,1319,1320,2900,2900,1.61,1.61,28.8,0.11,27.2,86,86,2,2,110,110,11:39,5343,16,60,60,40,40,0,0.0,0,288,378,57923.8,768.8
205.1,2118,2118,1319,1319,2900,2900,1.61,1.61,28.1,0.11,27.0,86,86,2,2,110,110,11:38,5356,15,60,60,40,40,0,0.0,0,288,378,58063.6,810.2
205.6,2117,2117,1316,1316,2900,2900,1.61,1.61,28.1,0.14,26.8,86,86,2,2,110,110,11:38,5370,16,60,60,40,40,0,0.0,0,288,379,58214.3,810.2
206.1,2116,2116,1315,1315,2900,2900,1.61,1.61,28.5,0.15,26.6,86,86,2,2,110,110,11:37,5383,16,60,60,40,40,0,0.0,0,288,379,58346.9,780.1
206.6,2116,2116,1314,1314,2900,2900,1.61,1.61,28.5,0.14,26.6,86,86,2,2,110,110,11:37,5397,16,60,60,40,40,0,0.0,0,288,379,58492.5,780.1
207.1,2115,2115,1312,1312,2900,2900,1.61,1.61,28.6,0.17,26.6,86,86,2,2,110,110,11:36,5410,17,60,60,40,40,0,0.0,0,288,380,58637.1,772.4
207.6,2114,2114,1311,1311,2900,2900,1.61,1.61,28.6,0.18,26.6,86,86,2,2,110,110,11:36,5423,17,60,60,40,40,0,0.0,0,288,380,58770.8,772.4
208.1,2113,2113,1309,1309,2900,2900,1.61,1.61,28.3,0.17,26.6,86,86,2,2,110,110,11:35,5436,17,60,60,40,40,0,0.0,0,288,380,58906.9,789.5
208.6,2112,2112,1308,1308,2900,2900,1.61,1.61,28.3,0.19,26.6,86,86,2,2,110,110,11:35,5450,17,60,60,40,40,0,0.0,0,288,381,59061.1,789.5
209.1,2111,2111,1307,1307,2900,2900,1.61,1.61,28.8,0.20,26.6,86,86,2,2,110,110,11:34,5463,18,60,60,40,40,0,0.0,0,288,381,59194.3,751.2
209.6,2111,2111,1305,1305,2900,2900,1.61,1.61,28.8,0.18,26.7,86,86,2,2,110,110,11:34,5476,18,60,60,40,40,0,0.0,0,288,381,59323.6,751.2
210.1,2110,2110,1304,1304,2900,2900,1.61,1.61,28.6,0.17,26.8,86,86,2,2,110,110,11:33,5490,18,60,60,40,40,0,0.0,0,288,382,59478.6,763.4
210.6,2109,2109,1303,1303,2900,2900,1.61,1.61,28.6,0.17,26.8,86,86,2,2,110,110,11:33,5504,17,60,60,41,41,0,0.0,0,288,382,59623.4,763.4
211.1,2108,2108,1301,1301,2900,2900,1.61,1.61,28.5,0.17,26.8,86,86,2,2,110,110,11:32,5516,17,60,60,41,41,0,0.0,0,288,382,59743.1,764.8
211.6,2107,2107,1300,1300,2900,2900,1.61,1.61,28.5,0.15,26.8,86,86,2,2,110,110,11:32,5530,17,60,60,41,41,0,0.0,0,288,382,59880.7,764.8
212.1,2106,2106,1298,1298,2900,2900,1.61,1.61,28.3,0.15,26.8,86,86,2,2,110,110,11:31,5544,16,60,60,41,41,0,0.0,0,288,383,60036.6,778.3
212.6,2105,2105,1298,1298,2900,2900,1.61,1.61,28.3,0.17,26.6,86,86,2,2,110,110,11:31,5557,16,60,60,41,41,0,0.0,0,288,383,60172.4,778.3
213.1,2105,2105,1295,1295,2900,2900,1.61,1.61,28.2,0.16,26.5,86,86,2,2,110,110,11:30,5570,16,60,60,41,41,0,0.0,0,288,383,60302.6,780.0
215.1,2101,2085,1298,1289,2924,2922,1.61,1.60,25.8,-0.03,26.3,86,86,2,2,110,110,11:28,5624,18,60,60,75,75,0,0.0,0,287,382,60814.9,1139.8
215.6,2100,2099,1324,1329,2934,2939,1.61,1.61,25.8,0.00,26.3,88,89,2,2,110,110,11:28,5637,18,60,60,85,85,0,0.0,0,287,383,60944.8,1139.8
216.1,2100,2092,1297,1289,2907,2905,1.61,1.60,26.9,0.02,26.4,86,86,2,2,110,110,11:27,5650,18,60,60,95,95,0,0.0,0,287,383,61075.9,938.0
216.6,2099,2099,1300,1305,2911,2913,1.61,1.61,26.9,0.02,26.4,87,87,2,2,110,110,11:27,5664,18,60,60,100,100,0,0.0,0,287,382,61207.6,938.0
217.1,2098,2095,1292,1288,2902,2901,1.61,1.61,26.3,0.01,26.4,86,86,2,2,110,110,11:26,5677,18,60,60,100,100,0,0.0,0,287,382,61331.5,915.4
217.6,2097,2097,1292,1294,2903,2905,1.61,1.61,26.3,0.00,26.4,86,86,2,2,110,110,11:26,5690,18,60,60,100,100,0,0.0,0,286,383,61466.5,915.4
218.1,2096,2095,1290,1288,2901,2900,1.61,1.61,27.7,0.07,26.3,86,86,2,2,110,110,11:25,5703,18,60,60,100,100,0,0.0,0,286,384,61624.8,811.4
218.6,2096,2096,1288,1289,2901,2902,1.61,1.61,27.7,0.12,26.3,86,86,2,2,110,110,11:25,5717,18,60,60,100,100,0,0.0,0,286,384,61767.5,811.4
219.1,2095,2094,1288,1287,2900,2900,1.61,1.61,27.6,0.12,26.3,86,86,2,2,110,110,11:24,5730,17,60,60,100,100,0,0.0,0,286,384,61893.0,810.8
219.6,2094,2094,1286,1287,2900,2901,1.61,1.61,27.6,0.10,26.2,86,86,2,2,110,110,11:24,5743,18,60,60,100,100,0,0.0,0,286,384,62015.4,810.8
220.1,2093,2093,1286,1286,2900,2900,1.61,1.61,26.4,0.06,26.2,86,86,2,2,110,110,11:23,5756,18,60,60,100,100,0,0.0,0,286,383,62137.4,876.8
220.6,2092,2092,1285,1285,2900,2900,1.61,1.61,26.4,0.03,26.1,86,86,2,2,110,110,11:22,5768,18,60,60,100,100,0,0.0,0,285,383,62249.4,876.8
221.1,2092,2091,1284,1284,2900,2900,1.61,1.61,26.6,0.04,26.1,86,86,2,2,110,110,11:22,5782,18,60,60,100,100,0,0.0,0,285,384,62407.5,862.6
221.6,2091,2091,1283,1283,2900,2900,1.61,1.61,26.6,0.06,26.1,86,86,2,2,110,110,11:21,5795,18,60,60,100,100,0,0.0,0,285,384,62537.5,862.6
222.2,2090,2090,1283,1283,2900,2900,1.61,1.61,26.6,0.06,26.1,86,86,2,2,110,110,11:21,5809,18,60,60,100,100,0,0.0,0,285,384,62671.0,858.5
222.7,2089,2089,1282,1282,2900,2900,1.61,1.61,26.6,0.03,26.1,86,86,2,2,110,110,11:20,5822,18,60,60,100,100,0,0.0,0,285,384,62793.1,858.5
223.2,2088,2088,1280,1280,2900,2900,1.61,1.61,25.9,0.01,26.2,86,86,2,2,110,110,11:20,5835,18,60,60,100,100,0,0.0,0,285,384,62915.6,898.4
223.7,2088,2088,1281,1281,2900,2900,1.61,1.61,25.9,-0.01,26.0,86,86,2,2,110,110,11:19,5848,16,60,60,100,100,0,0.0,0,285,383,63039.6,898.4
224.2,2087,2087,1279,1279,2900,2900,1.61,1.61,25.4,-0.02,25.8,86,86,2,2,110,110,11:19,5861,16,60,60,100,100,0,0.0,0,284,383,63169.9,925.1
224.7,2086,2086,1278,1278,2900,2900,1.61,1.61,25.4,0.04,25.5,86,86,2,2,110,110,11:18,5874,16,60,60,100,100,0,0.0,0,284,385,63333.5,925.1
