"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %","Propeller pitch, deg","Propeller pitch, %",RPM,"Power, hp","Thrust, kgf","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm"
135.3,6876,349,499,82,43.1,100,2452,1154,521,22.2,0.9,50.5,0.00,50.3,0.44,1.07
135.4,6881,349,499,81,43.0,100,2451,1153,512,22.2,0.9,50.3,-0.01,50.3,0.44,1.07
135.5,6888,349,499,83,43.2,100,2452,1152,523,22.2,0.9,50.2,-0.01,50.3,0.44,1.07
135.6,6892,349,499,80,42.8,100,2450,1151,507,22.2,0.9,50.2,0.00,50.4,0.44,1.07
135.7,6897,349,499,81,42.8,100,2450,1150,513,22.2,0.9,50.4,0.00,50.4,0.44,1.06
135.8,6902,349,499,82,42.7,100,2450,1150,516,22.2,0.9,50.5,0.01,50.4,0.44,1.06
135.9,6908,349,499,83,42.8,100,2450,1149,525,22.2,0.9,50.5,0.01,50.3,0.44,1.06
136.0,6912,349,500,86,43.2,100,2452,1149,539,22.2,0.9,50.7,0.02,50.4,0.44,1.06
136.1,6917,348,498,86,43.2,100,2452,1148,537,22.2,0.9,50.3,0.00,50.3,0.44,1.06
136.2,6922,349,500,84,43.3,100,2453,1148,529,22.2,0.9,50.7,0.02,50.4,0.44,1.06
136.3,6927,348,499,83,43.2,100,2452,1146,523,22.2,0.9,50.7,0.01,50.2,0.44,1.06
136.4,6933,348,499,82,43.1,100,2452,1145,515,22.2,0.9,50.3,0.00,50.3,0.44,1.06
136.5,6937,348,499,81,42.7,100,2450,1144,511,22.1,0.9,50.2,0.00,50.2,0.44,1.06
136.6,6942,348,500,82,42.7,100,2450,1143,511,22.1,0.9,50.5,0.01,50.3,0.44,1.06
136.7,6947,347,499,83,42.8,100,2450,1142,521,22.1,0.9,50.5,0.00,50.1,0.44,1.06
136.8,6953,348,499,85,42.9,100,2451,1142,531,22.1,0.9,50.0,-0.01,50.1,0.44,1.06
136.9,6958,348,499,86,43.2,100,2453,1142,541,22.1,0.9,50.0,-0.01,50.2,0.44,1.06
137.0,6962,348,499,83,43.2,100,2453,1141,520,22.1,0.9,50.0,-0.01,50.1,0.44,1.06
137.1,6967,347,499,82,43.1,100,2452,1140,512,22.1,0.9,49.9,-0.01,50.1,0.44,1.05
137.2,6972,347,499,81,43.0,100,2452,1139,505,22.1,0.9,49.9,-0.01,50.1,0.44,1.05
137.3,6978,347,499,80,42.9,100,2451,1138,501,22.0,0.9,49.9,-0.01,50.1,0.44,1.05
137.4,6983,347,499,80,42.8,100,2451,1137,500,22.0,0.9,49.8,-0.01,50.0,0.44,1.05
137.5,6987,346,498,84,42.9,100,2450,1136,525,22.0,0.9,49.4,-0.03,49.9,0.44,1.05
137.6,6992,347,500,85,43.0,100,2451,1136,528,22.0,0.9,49.9,-0.01,50.1,0.44,1.05
137.7,6997,346,498,86,43.1,100,2452,1135,537,22.0,0.9,49.9,-0.03,49.9,0.44,1.05
137.8,7003,347,499,86,43.2,100,2453,1135,533,22.0,0.9,49.6,-0.02,49.9,0.44,1.05
137.9,7008,347,499,85,43.3,100,2453,1134,526,22.0,0.9,49.6,-0.02,49.9,0.44,1.05
138.0,7012,347,500,81,43.0,100,2452,1133,500,22.0,0.9,49.9,0.00,49.9,0.44,1.05
138.1,7018,347,499,82,43.1,100,2453,1132,510,22.0,0.9,50.0,0.00,49.9,0.44,1.05
138.2,7022,347,499,81,42.8,100,2451,1131,500,22.0,0.9,50.0,0.01,49.9,0.44,1.05
138.3,7028,346,499,82,42.7,100,2450,1130,506,22.0,0.9,50.0,0.01,49.9,0.44,1.05
138.4,7033,346,499,83,42.7,100,2450,1129,513,22.0,0.9,49.9,0.01,49.8,0.44,1.04
138.5,7038,346,499,85,42.9,100,2451,1129,524,22.0,1.0,49.9,0.01,49.8,0.44,1.04
138.6,7043,346,499,86,43.1,100,2452,1128,534,22.0,1.0,49.9,0.00,49.8,0.44,1.04
138.7,7048,346,499,84,43.2,100,2453,1128,522,22.0,1.0,49.8,0.00,49.8,0.44,1.04
138.8,7054,346,499,83,43.2,100,2453,1127,516,22.0,1.0,49.8,0.00,49.8,0.44,1.04
138.9,7058,346,500,79,42.8,100,2450,1125,489,22.0,1.0,49.8,0.01,49.9,0.44,1.04
139.0,7063,346,500,81,42.7,100,2450,1125,502,22.1,1.0,50.1,0.02,49.9,0.44,1.04
139.1,7068,346,500,82,42.7,100,2450,1124,506,22.1,1.0,50.2,0.03,49.9,0.44,1.04
139.2,7073,346,500,83,42.8,100,2450,1123,513,22.1,1.0,50.4,0.04,49.9,0.44,1.04
139.3,7079,345,498,85,42.9,100,2450,1122,521,22.1,1.0,49.9,0.01,49.7,0.44,1.04
139.4,7083,345,499,85,43.2,100,2452,1122,521,22.1,1.0,49.9,0.00,49.8,0.44,1.04
139.5,7088,345,499,84,43.3,100,2453,1121,518,22.1,1.0,49.7,0.00,49.8,0.44,1.04
139.6,7094,345,499,85,43.2,100,2452,1120,525,22.1,1.0,49.7,-0.01,49.8,0.44,1.04
139.7,7098,345,499,82,43.0,100,2452,1119,502,22.1,1.0,49.7,-0.01,49.8,0.44,1.04
139.8,7103,345,499,81,43.0,100,2451,1118,495,22.1,1.1,49.8,0.00,49.8,0.44,1.03
139.9,7109,344,499,80,42.8,100,2450,1117,489,22.1,1.1,49.8,0.00,49.8,0.44,1.03
140.0,7113,345,500,84,42.8,100,2450,1117,515,22.1,1.1,50.0,0.00,49.9,0.44,1.03
140.1,7118,345,500,86,43.0,100,2451,1116,524,22.2,1.1,50.1,0.01,49.9,0.44,1.03
140.2,7123,345,499,86,43.1,100,2452,1116,525,22.2,1.1,50.1,0.02,49.9,0.44,1.03
140.3,7128,344,499,84,43.2,100,2452,1115,514,22.2,1.1,50.2,0.02,49.9,0.44,1.03
140.4,7133,344,498,80,42.8,100,2450,1113,490,22.2,1.1,50.2,0.00,49.8,0.44,1.03
140.5,7138,345,500,80,42.7,100,2449,1113,489,22.2,1.1,50.3,0.02,50.0,0.44,1.03
140.6,7143,344,499,82,42.6,100,2449,1111,500,22.2,1.1,50.0,0.01,49.9,0.44,1.03
140.7,7148,344,499,84,42.8,100,2450,1111,513,22.2,1.1,50.0,0.01,50.0,0.44,1.03
140.8,7153,344,499,85,42.9,100,2451,1110,519,22.2,1.1,50.0,0.00,50.0,0.44,1.03
140.9,7159,343,499,86,43.0,100,2452,1110,523,22.2,1.1,50.0,0.00,50.0,0.44,1.03
141.0,7164,343,499,86,43.1,100,2451,1109,523,22.2,1.1,50.0,0.00,50.0,0.44,1.03
141.1,7169,343,499,85,43.2,100,2452,1109,515,22.2,1.1,50.1,0.00,50.0,0.44,1.03
141.2,7174,343,499,84,43.2,100,2452,1108,512,22.2,1.1,50.1,0.00,50.1,0.44,1.03
141.3,7178,343,499,81,42.9,100,2450,1107,489,22.2,1.1,50.2,0.01,50.1,0.44,1.02
141.4,7184,343,499,80,42.8,100,2450,1106,485,22.2,1.1,50.2,0.01,50.1,0.44,1.02
141.5,7189,343,499,80,42.8,100,2449,1105,483,22.2,1.1,50.3,0.01,50.1,0.44,1.02
141.6,7194,343,499,81,42.7,100,2449,1104,490,22.2,1.1,50.3,0.01,50.1,0.44,1.02
141.7,7199,343,499,82,42.7,100,2449,1103,493,22.2,1.1,50.3,0.01,50.1,0.44,1.02
141.8,7203,343,500,85,42.9,100,2450,1103,513,22.2,1.1,50.4,0.02,50.2,0.44,1.02
141.9,7209,343,500,86,43.0,100,2451,1102,517,22.2,1.1,50.5,0.02,50.2,0.44,1.02
142.0,7214,343,500,85,43.1,100,2451,1102,514,22.2,1.0,50.5,0.03,50.2,0.44,1.02
142.1,7219,342,498,85,43.2,100,2452,1101,510,22.2,1.0,50.1,0.00,50.0,0.45,1.02
142.2,7224,342,499,84,43.2,100,2452,1100,506,22.2,1.0,49.9,-0.01,50.1,0.44,1.02
142.3,7229,342,499,80,42.8,100,2450,1099,482,22.2,1.0,49.9,-0.01,50.1,0.44,1.02
142.4,7234,342,499,80,42.7,100,2449,1098,484,22.2,1.0,49.7,-0.03,50.0,0.44,1.02
142.5,7240,342,499,80,42.7,100,2449,1097,480,22.2,1.0,49.7,-0.03,50.0,0.44,1.01
142.6,7244,342,499,84,42.8,100,2449,1096,507,22.2,1.0,49.6,-0.03,50.1,0.44,1.01
142.7,7249,342,499,86,43.0,100,2451,1096,516,22.2,1.0,49.6,-0.03,50.0,0.44,1.01
142.8,7254,342,499,83,43.1,100,2451,1096,500,22.2,1.0,49.7,-0.03,50.1,0.44,1.01
142.9,7259,342,499,81,43.0,100,2451,1095,486,22.2,1.0,49.7,-0.02,50.1,0.44,1.01
143.0,7264,342,499,79,42.8,100,2450,1093,476,22.2,1.0,49.8,-0.02,50.1,0.44,1.01
143.1,7269,342,499,80,42.7,100,2450,1093,479,22.2,1.0,49.8,-0.02,50.1,0.44,1.01
143.2,7274,342,499,81,42.7,100,2449,1092,485,22.2,1.0,49.9,-0.01,50.0,0.44,1.01
143.3,7279,341,498,85,42.8,100,2450,1091,506,22.2,1.0,49.6,-0.02,49.9,0.45,1.01
143.4,7284,341,498,86,42.9,100,2451,1091,512,22.2,1.0,49.6,-0.04,49.9,0.44,1.01
143.5,7289,341,498,86,43.1,100,2451,1090,515,22.1,1.0,49.3,-0.04,49.9,0.44,1.01
143.6,7294,341,499,85,43.1,100,2451,1089,506,22.1,1.0,49.3,-0.05,49.9,0.44,1.01
143.7,7298,341,499,81,43.0,100,2451,1088,485,22.1,1.0,49.3,-0.05,49.9,0.44,1.01
143.8,7304,341,499,80,42.9,100,2450,1087,479,22.1,1.0,49.2,-0.05,49.9,0.44,1.01
143.9,7310,341,499,82,43.0,100,2451,1087,489,22.1,1.0,49.2,-0.05,49.9,0.44,1.01
144.0,7314,341,499,80,42.7,100,2449,1086,477,22.1,1.0,49.3,-0.04,49.9,0.44,1.00
144.1,7319,341,499,81,42.6,100,2449,1085,484,22.1,1.0,49.4,-0.03,49.9,0.44,1.00
144.2,7324,341,499,82,42.6,100,2449,1084,487,22.1,1.0,49.4,-0.02,49.9,0.45,1.00
144.3,7329,341,500,85,43.0,100,2451,1084,507,22.1,1.1,49.8,-0.01,49.9,0.45,1.00
144.4,7335,341,500,84,42.8,100,2450,1083,499,22.1,1.1,50.1,0.01,49.9,0.45,1.00
144.5,7340,340,499,85,42.9,100,2451,1082,505,22.1,1.1,50.1,0.02,49.9,0.45,1.00
144.6,7344,340,498,84,43.1,100,2452,1082,497,22.1,1.1,49.8,0.00,49.8,0.45,1.00
144.7,7349,340,500,82,43.0,100,2451,1081,485,22.1,1.1,50.2,0.02,49.9,0.45,1.00
144.8,7355,339,498,81,42.9,100,2451,1080,480,22.1,1.1,49.9,0.01,49.8,0.44,1.00
144.9,7360,340,499,80,42.7,100,2449,1079,471,22.1,1.1,49.8,0.00,49.8,0.44,1.00
145.0,7365,339,499,82,42.6,100,2449,1078,483,22.1,1.1,49.8,0.00,49.8,0.44,1.00
145.1,7369,340,499,86,43.0,100,2451,1078,507,22.1,1.1,49.8,0.00,49.8,0.45,1.00
145.2,7374,339,499,85,43.1,100,2451,1077,504,22.1,1.1,49.8,0.01,49.8,0.45,1.00
145.3,7379,340,499,84,43.2,100,2452,1077,494,22.1,1.1,50.0,0.01,49.8,0.45,1.00
145.4,7385,339,499,82,43.0,100,2451,1076,483,22.2,1.1,50.0,0.02,49.8,0.45,1.00
145.5,7390,339,499,81,42.9,100,2451,1075,478,22.2,1.1,50.1,0.02,49.8,0.45,0.99
145.6,7394,339,499,81,42.6,100,2449,1074,477,22.1,1.1,50.1,0.02,49.8,0.45,0.99
145.7,7399,339,500,81,42.6,100,2449,1073,478,22.1,1.1,50.3,0.03,49.8,0.45,0.99
145.8,7404,339,499,83,42.7,100,2450,1072,487,22.2,1.1,50.3,0.04,49.8,0.45,0.99
145.9,7410,339,499,84,42.8,100,2450,1072,493,22.2,1.1,50.3,0.03,49.8,0.45,0.99
146.0,7415,339,499,85,42.9,100,2451,1071,498,22.2,1.1,50.2,0.03,49.8,0.45,0.99
146.1,7419,338,498,84,43.1,100,2452,1070,492,22.2,1.1,49.7,0.00,49.7,0.45,0.99
146.2,7424,339,499,82,43.0,100,2451,1070,480,22.2,1.1,49.9,0.01,49.8,0.45,0.99
146.3,7430,339,499,83,43.1,100,2452,1069,489,22.2,1.1,49.9,0.01,49.8,0.45,0.99
146.4,7435,339,499,81,42.9,100,2451,1068,475,22.2,1.1,49.9,0.01,49.8,0.45,0.99
146.5,7440,338,498,82,42.5,100,2449,1066,477,22.2,1.2,49.6,0.00,49.7,0.45,0.99
146.6,7444,338,499,85,42.9,100,2451,1067,499,22.2,1.2,49.5,-0.02,49.8,0.45,0.99
146.7,7450,338,498,84,42.7,100,2450,1065,492,22.2,1.2,49.3,-0.03,49.7,0.45,0.99
146.8,7454,338,499,84,43.1,100,2452,1065,490,22.2,1.2,49.3,-0.03,49.8,0.45,0.99
146.9,7459,338,499,83,43.1,100,2451,1065,484,22.2,1.2,49.5,-0.03,49.8,0.45,0.99
147.0,7465,338,499,81,42.9,100,2451,1064,475,22.2,1.2,49.5,-0.02,49.8,0.45,0.98
147.2,7469,338,499,80,42.6,100,2449,1063,468,22.2,1.2,49.6,-0.02,49.9,0.45,0.98
147.3,7474,338,499,81,42.5,100,2449,1062,471,22.2,1.2,49.6,-0.01,49.9,0.45,0.98
147.4,7479,338,499,82,42.6,100,2449,1061,478,22.2,1.2,49.8,0.00,49.9,0.45,0.98
147.5,7484,338,500,83,42.7,100,2450,1060,484,22.2,1.2,50.0,0.01,49.9,0.45,0.98
147.6,7489,338,500,84,42.8,100,2450,1060,489,22.3,1.2,50.3,0.03,49.9,0.45,0.98
147.7,7494,337,499,84,43.1,100,2452,1059,488,22.3,1.2,50.3,0.02,49.8,0.45,0.98
147.8,7500,338,500,85,43.0,100,2451,1059,494,22.3,1.2,50.4,0.04,49.9,0.45,0.98
147.9,7505,337,500,84,43.1,100,2451,1058,486,22.3,1.2,50.6,0.05,49.9,0.45,0.98
148.0,7510,336,499,83,43.1,100,2452,1057,484,22.3,1.2,50.2,0.03,49.8,0.45,0.98
148.1,7514,337,499,80,42.7,100,2450,1056,462,22.3,1.2,50.2,0.02,49.9,0.45,0.98
148.2,7520,336,499,80,42.6,100,2449,1055,464,22.3,1.2,50.1,0.02,49.8,0.45,0.98
148.3,7525,337,499,82,42.5,100,2449,1054,473,22.3,1.2,50.1,0.01,49.9,0.45,0.98
148.4,7530,336,499,84,42.7,100,2449,1053,486,22.3,1.2,50.1,0.01,49.9,0.45,0.97
148.5,7535,336,499,86,42.9,100,2451,1053,494,22.3,1.2,50.0,0.01,49.9,0.45,0.97
148.6,7539,336,499,83,43.0,100,2451,1053,477,22.3,1.2,50.1,0.01,49.9,0.45,0.97
148.7,7545,336,499,81,42.8,100,2451,1052,465,22.3,1.2,50.1,0.02,50.0,0.45,0.97
148.8,7550,336,499,79,42.7,100,2450,1051,455,22.3,1.2,50.2,0.02,50.0,0.45,0.97
148.9,7556,336,499,81,42.9,100,2451,1050,465,22.3,1.2,50.2,0.01,49.9,0.45,0.97
149.0,7560,336,500,81,42.5,100,2449,1049,464,22.3,1.2,50.2,0.02,50.0,0.45,0.97
149.1,7564,336,499,85,42.8,100,2450,1049,489,22.3,1.2,50.0,0.00,49.9,0.45,0.97
149.2,7570,336,500,85,42.9,100,2451,1048,489,22.3,1.2,50.0,-0.01,50.0,0.45,0.97
149.3,7575,335,498,86,43.0,100,2451,1047,491,22.3,1.2,49.6,-0.02,49.9,0.45,0.97
149.4,7580,335,499,84,43.0,100,2451,1047,485,22.3,1.2,49.5,-0.03,49.9,0.45,0.97
149.5,7585,335,499,84,43.1,100,2452,1046,481,22.3,1.2,49.4,-0.04,49.9,0.45,0.97
149.6,7589,335,499,80,42.7,100,2450,1045,458,22.3,1.2,49.4,-0.04,49.9,0.45,0.97
149.7,7595,335,499,79,42.6,100,2450,1044,454,22.3,1.2,49.4,-0.04,49.9,0.45,0.97
149.8,7601,335,499,80,42.8,100,2451,1043,459,22.3,1.2,49.4,-0.04,49.9,0.45,0.97
149.9,7605,335,499,81,42.5,100,2449,1042,464,22.3,1.2,49.5,-0.04,50.0,0.45,0.96
150.0,7610,335,499,83,42.6,100,2450,1042,472,22.3,1.2,49.5,-0.03,50.0,0.45,0.96
150.1,7614,335,499,85,43.0,100,2452,1042,487,22.3,1.2,49.6,-0.03,50.0,0.45,0.96
150.2,7619,335,499,83,43.0,100,2452,1041,474,22.3,1.2,49.7,-0.02,50.0,0.45,0.96
150.3,7625,335,499,81,42.9,100,2452,1040,464,22.3,1.2,49.7,-0.02,50.0,0.45,0.96
150.4,7631,335,499,80,42.8,100,2451,1039,454,22.3,1.2,49.7,-0.02,50.0,0.45,0.96
150.5,7635,335,499,79,42.6,100,2450,1038,448,22.3,1.2,49.8,-0.01,50.0,0.45,0.96
150.6,7640,335,500,81,42.5,100,2449,1037,460,22.3,1.2,49.9,-0.01,50.0,0.45,0.96
150.7,7646,335,499,82,42.5,100,2450,1037,467,22.3,1.2,49.9,0.00,50.0,0.45,0.96
150.8,7651,335,500,83,42.7,100,2450,1036,473,22.3,1.2,50.1,0.01,50.0,0.45,0.96
150.9,7656,335,500,84,42.7,100,2450,1036,478,22.3,1.2,50.3,0.02,50.0,0.45,0.96
151.0,7660,334,499,84,43.0,100,2452,1035,476,22.3,1.2,50.1,0.02,49.9,0.45,0.96
151.1,7665,334,499,83,43.0,100,2452,1034,470,22.3,1.2,50.1,0.01,49.9,0.45,0.96
151.2,7670,334,499,81,42.8,100,2452,1033,461,22.3,1.2,50.0,0.01,49.9,0.45,0.96
151.3,7676,334,499,80,42.8,100,2451,1033,455,22.3,1.2,50.0,0.01,49.9,0.45,0.96
151.4,7681,333,499,80,42.6,100,2450,1032,450,22.3,1.2,50.0,0.01,49.9,0.45,0.95
151.5,7685,334,499,82,42.5,100,2450,1031,465,22.3,1.2,50.2,0.02,49.9,0.45,0.95
151.6,7690,333,499,84,42.7,100,2450,1030,475,22.3,1.2,50.0,0.01,49.8,0.45,0.95
151.7,7695,333,499,86,42.9,100,2452,1030,484,22.3,1.2,50.0,0.01,49.9,0.45,0.95
151.8,7701,333,499,84,43.0,100,2452,1029,473,22.3,1.2,50.0,0.01,49.9,0.45,0.95
151.9,7706,333,499,83,43.0,100,2452,1028,470,22.3,1.2,50.0,0.00,49.8,0.45,0.95
152.0,7710,333,499,79,42.6,100,2450,1027,444,22.3,1.2,50.0,0.01,49.9,0.45,0.95
152.1,7715,333,499,80,42.5,100,2450,1027,449,22.3,1.2,50.0,0.01,49.9,0.45,0.95
152.2,7720,333,499,81,42.5,100,2449,1026,455,22.3,1.2,49.9,0.00,49.9,0.45,0.95
152.3,7726,333,499,82,42.5,100,2449,1025,458,22.3,1.2,49.8,0.00,49.9,0.45,0.95
152.4,7731,333,499,83,42.6,100,2450,1024,465,22.3,1.2,49.8,0.00,49.9,0.45,0.95
152.5,7735,333,499,85,42.9,100,2451,1024,477,22.3,1.2,49.9,0.00,49.9,0.45,0.95
152.6,7740,332,498,84,43.0,100,2452,1023,472,22.2,1.2,49.9,0.01,49.7,0.45,0.95
152.7,7745,332,498,83,43.0,100,2452,1023,468,22.2,1.2,49.7,0.00,49.7,0.45,0.95
152.8,7750,332,498,82,42.9,100,2451,1022,458,22.2,1.2,49.4,-0.02,49.7,0.45,0.95
152.9,7755,332,499,80,42.5,100,2450,1021,447,22.2,1.2,49.3,-0.03,49.7,0.45,0.94
153.0,7760,332,499,82,42.4,100,2449,1020,456,22.2,1.2,49.3,-0.03,49.7,0.45,0.94
153.1,7766,332,499,81,42.5,100,2449,1019,454,22.2,1.2,49.2,-0.03,49.7,0.45,0.94
153.2,7770,332,499,85,42.8,100,2451,1019,476,22.2,1.2,49.3,-0.03,49.7,0.45,0.94
153.3,7775,332,499,85,42.9,100,2451,1018,476,22.2,1.2,49.3,-0.03,49.7,0.45,0.94
153.4,7780,332,499,80,42.8,100,2451,1018,449,22.2,1.2,49.4,-0.02,49.7,0.45,0.94
153.5,7785,332,499,79,42.6,100,2450,1017,440,22.2,1.2,49.4,-0.02,49.7,0.45,0.94
153.6,7790,332,499,80,42.5,100,2450,1016,444,22.2,1.2,49.5,-0.02,49.7,0.45,0.94
153.7,7795,332,500,81,42.4,100,2449,1015,449,22.2,1.2,49.5,0.00,49.7,0.45,0.94
153.8,7800,332,499,82,42.5,100,2449,1014,455,22.2,1.2,49.8,0.01,49.7,0.45,0.94
153.9,7804,331,499,86,42.9,100,2451,1014,476,22.2,1.2,49.8,0.00,49.6,0.45,0.94
154.0,7810,332,500,84,42.9,100,2451,1014,469,22.2,1.2,49.9,0.02,49.7,0.45,0.94
154.1,7815,331,499,83,43.0,100,2452,1013,462,22.2,1.3,49.9,0.02,49.6,0.45,0.94
154.2,7821,331,499,84,43.0,100,2452,1012,464,22.2,1.3,49.9,0.02,49.6,0.45,0.94
154.3,7825,331,499,79,42.7,100,2450,1011,440,22.2,1.3,49.9,0.02,49.6,0.45,0.94
154.4,7830,331,499,79,42.5,100,2450,1010,438,22.2,1.3,49.7,0.01,49.6,0.45,0.93
154.5,7835,330,498,81,42.4,100,2449,1009,450,22.2,1.3,49.7,-0.01,49.5,0.45,0.93
154.6,7841,331,500,83,42.6,100,2450,1009,457,22.2,1.3,49.7,0.00,49.6,0.45,0.93
154.7,7846,331,500,83,42.6,100,2450,1008,461,22.2,1.3,49.7,0.02,49.6,0.45,0.93
154.8,7850,331,500,84,42.9,100,2451,1008,462,22.2,1.3,50.1,0.03,49.6,0.45,0.93
154.9,7855,331,500,83,43.0,100,2451,1007,456,22.2,1.3,50.3,0.05,49.6,0.45,0.93
155.0,7860,330,500,80,42.7,100,2451,1006,443,22.2,1.3,50.3,0.05,49.6,0.45,0.93
155.1,7865,330,499,79,42.6,100,2449,1005,438,22.2,1.3,50.2,0.04,49.6,0.45,0.93
155.2,7870,330,499,79,42.5,100,2449,1004,436,22.2,1.3,50.0,0.03,49.6,0.45,0.93
155.3,7875,330,500,83,42.6,100,2449,1004,455,22.2,1.3,50.1,0.04,49.6,0.45,0.93
155.4,7880,330,500,84,42.6,100,2450,1003,460,22.2,1.3,50.1,0.04,49.6,0.45,0.93
155.5,7885,330,500,85,42.7,100,2450,1003,464,22.2,1.3,50.2,0.04,49.6,0.45,0.93
155.6,7890,329,498,85,42.9,100,2451,1002,470,22.2,1.3,50.2,0.01,49.5,0.45,0.93
155.7,7895,329,499,84,42.9,100,2451,1001,461,22.2,1.3,49.6,0.00,49.5,0.45,0.93
155.8,7899,330,499,80,42.7,100,2450,1000,437,22.2,1.3,49.6,0.00,49.6,0.45,0.93
155.9,7905,330,500,78,42.5,100,2449,1000,430,22.2,1.3,49.8,0.01,49.6,0.45,0.92
156.0,7910,329,499,81,42.4,100,2449,999,443,22.2,1.3,49.8,0.02,49.6,0.45,0.92
156.1,7915,328,498,82,42.4,100,2449,998,450,22.2,1.3,49.3,-0.01,49.4,0.45,0.92
156.2,7920,329,500,84,42.6,100,2450,998,457,22.2,1.3,49.6,0.00,49.6,0.45,0.92
156.3,7924,329,499,84,42.9,100,2452,997,459,22.2,1.3,49.4,-0.01,49.5,0.45,0.92
156.4,7929,329,499,83,42.9,100,2452,997,451,22.2,1.3,49.4,-0.01,49.5,0.45,0.92
156.5,7934,329,499,81,42.8,100,2452,996,442,22.2,1.3,49.4,-0.01,49.5,0.45,0.92
156.6,7940,329,500,79,42.6,100,2451,995,431,22.2,1.3,49.6,0.01,49.5,0.45,0.92
156.7,7945,328,498,80,42.4,100,2450,994,433,22.2,1.3,49.2,-0.02,49.4,0.45,0.92
156.8,7950,328,499,81,42.4,100,2450,993,443,22.2,1.3,49.0,-0.03,49.4,0.45,0.92
156.9,7955,328,499,84,42.6,100,2451,992,455,22.2,1.3,48.9,-0.04,49.4,0.45,0.92
157.0,7960,328,498,85,42.6,100,2451,992,461,22.2,1.3,48.9,-0.04,49.4,0.45,0.92
157.1,7965,328,499,85,42.8,100,2452,992,464,22.2,1.3,48.8,-0.05,49.4,0.45,0.92
157.2,7970,328,500,80,42.7,100,2452,991,435,22.2,1.3,48.8,-0.03,49.5,0.45,0.92
157.3,7975,328,500,79,42.5,100,2450,990,426,22.2,1.3,49.3,-0.01,49.5,0.45,0.92
157.4,7980,328,500,80,42.4,100,2450,989,436,22.2,1.3,49.3,0.00,49.5,0.45,0.92
157.5,7985,328,499,81,42.4,100,2450,988,441,22.2,1.3,49.5,0.00,49.4,0.45,0.91
157.6,7990,328,499,83,42.5,100,2451,988,449,22.2,1.3,49.5,0.00,49.4,0.45,0.91
157.7,7994,328,499,84,42.8,100,2452,988,456,22.2,1.3,49.5,0.01,49.4,0.45,0.91
157.8,7999,328,499,83,42.9,100,2453,987,449,22.2,1.3,49.6,0.01,49.4,0.45,0.91
157.9,8005,328,499,82,42.8,100,2453,986,441,22.2,1.3,49.6,0.01,49.4,0.45,0.91
158.0,8010,327,498,80,42.7,100,2452,985,435,22.2,1.3,49.0,-0.02,49.3,0.45,0.91
158.1,8015,327,499,80,42.6,100,2451,984,430,22.2,1.3,49.0,-0.03,49.3,0.45,0.91
158.2,8019,327,499,81,42.3,100,2450,984,438,22.2,1.3,49.0,-0.03,49.4,0.45,0.91
158.3,8024,327,499,83,42.5,100,2451,983,445,22.2,1.3,49.0,-0.02,49.4,0.45,0.91
158.4,8029,327,499,84,42.6,100,2451,982,450,22.2,1.3,49.0,-0.02,49.4,0.45,0.91
158.5,8034,327,499,84,42.7,100,2452,982,454,22.2,1.4,49.0,-0.02,49.4,0.45,0.91
158.6,8039,327,499,85,42.8,100,2452,981,457,22.2,1.4,49.0,-0.03,49.4,0.45,0.91
158.7,8044,326,498,80,42.7,100,2452,980,433,22.2,1.3,48.5,-0.05,49.3,0.45,0.91
158.8,8049,326,498,80,42.6,100,2451,980,428,22.2,1.3,48.5,-0.06,49.3,0.45,0.91
158.9,8055,325,497,79,42.4,100,2450,978,426,22.2,1.4,48.5,-0.10,49.1,0.45,0.91
159.0,8059,324,496,81,42.3,100,2450,977,436,22.2,1.4,47.2,-0.13,49.0,0.45,0.90
159.1,8064,323,495,82,42.3,100,2449,976,441,22.2,1.4,47.2,-0.17,48.9,0.45,0.90
159.2,8069,323,494,84,42.4,100,2450,975,452,22.2,1.4,45.6,-0.22,48.7,0.44,0.90
159.3,8072,322,493,81,42.6,100,2451,974,440,22.2,1.4,45.6,-0.28,48.6,0.44,0.90
159.4,8076,321,492,80,42.2,100,2449,973,434,22.2,1.4,43.0,-0.39,48.5,0.44,0.90
159.5,8082,320,490,79,42.2,100,2449,971,431,22.2,1.4,41.4,-0.50,48.3,0.44,0.90
159.6,8086,319,489,83,42.2,100,2449,970,452,22.0,1.2,39.7,-0.61,48.2,0.44,0.90
159.7,8092,318,487,82,42.1,100,2448,969,445,21.8,1.0,37.7,-0.74,47.9,0.44,0.90
159.8,8097,317,486,84,42.3,100,2449,968,457,21.4,0.7,37.7,-0.85,47.6,0.44,0.90
159.9,8102,316,485,85,42.4,100,2450,967,465,21.0,0.4,33.8,-0.98,47.2,0.44,0.90
160.0,8106,316,484,84,42.6,100,2451,967,457,20.8,0.3,31.9,-1.09,46.8,0.44,0.89
160.1,8111,315,483,81,42.4,100,2450,965,446,20.7,0.5,30.0,-1.19,46.4,0.43,0.89
