"Time, s","Power, hp","Thrust, kgf",RPM,"Throttle, %","Altitude, m","Propeller efficiency, %","Propeller pitch, %","Propeller pitch, deg","Manifold pressure, atm","IAS, km/h","TAS, km/h",Mach number,"Climb, m/s","Acceleration, m/s^2","Pitch angle, deg","AoA, deg","AoS, deg","Turn, s","Turn radius, m","Load factor, g",Supercharger gear,"WEP remain, m:s","Fuel consumption, kg/min","Mass of Fuel, kg","Mixture, %","Radiator, %","Oil radiator, %","Engine temperature, ℃","Oil temperature, ℃","Water temperature, ℃"
1140.7,1176,468,3250,110,13396,86,100,45.6,1.69,276,594,0.57,4,0,6.1,4.7,0,0,0,1.2,0,35:06:00,4.56,80,0,100,0,0,102,113
1140.9,1176,468,3250,110,13397,86,100,45.6,1.69,276,594,0.57,4,0,6.1,4.7,0,0,0,1.2,0,35:06:00,4.56,80,0,100,0,0,102,113
1141.1,1176,468,3250,110,13398,86,100,45.6,1.69,276,594,0.57,4,0,6.1,4.7,0,0,0,1.2,0,35:06:00,4.56,80,0,100,0,0,102,113
1141.3,1175,468,3250,110,13399,86,100,45.6,1.69,276,594,0.57,4.1,0,6.1,4.7,0,0,0,1.2,0,35:06:00,4.56,80,0,100,0,0,102,113
1141.5,1175,468,3250,110,13400,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:05:00,4.56,80,0,100,0,0,102,113
1141.7,1175,468,3250,110,13400,86,100,45.6,1.69,276,595,0.57,4.1,0.28,6.1,4.7,-0.1,0,0,1.2,0,35:05:00,4.56,80,0,100,0,0,102,113
1141.9,1175,468,3250,110,13401,86,100,45.6,1.69,276,595,0.57,4.1,0.28,6.1,4.7,-0.1,0,0,1.2,0,35:05:00,4.56,80,0,100,0,0,102,113
1142.1,1175,468,3250,110,13402,86,100,45.6,1.69,276,595,0.57,4.1,0.28,6.1,4.7,-0.1,0,0,1.2,0,35:05:00,4.56,80,0,100,0,0,102,113
1142.3,1175,468,3250,110,13403,86,100,45.6,1.69,276,595,0.57,4.1,0.28,6.1,4.7,-0.1,0,0,1.2,0,35:05:00,4.56,80,0,100,0,0,102,113
1142.5,1175,467,3250,110,13404,86,100,45.6,1.69,276,595,0.57,4.1,0.28,6.1,4.7,-0.1,0,0,1.2,0,35:04:00,4.56,80,0,100,0,0,102,113
1142.7,1175,467,3250,110,13405,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:04:00,4.56,80,0,100,0,0,102,113
1142.9,1174,467,3250,110,13405,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:04:00,4.56,80,0,100,0,0,102,113
1143.1,1174,467,3250,110,13406,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:04:00,4.56,80,0,100,0,0,102,113
1143.3,1174,467,3250,110,13407,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:04:00,4.56,80,0,100,0,0,102,113
1143.5,1174,467,3250,110,13408,86,100,45.6,1.69,276,595,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,35:03:00,4.56,80,0,100,0,0,102,113
1143.7,1174,467,3250,110,13409,86,100,45.6,1.69,276,595,0.57,4.1,0,6.2,4.7,-0.1,0,0,1.2,0,35:03:00,4.56,80,0,100,0,0,102,113
1143.9,1174,467,3250,110,13410,86,100,45.6,1.69,276,595,0.57,4.2,0,6.2,4.7,-0.1,0,0,1.2,0,35:03:00,4.56,80,0,100,0,0,102,113
1144.1,1173,467,3250,110,13410,86,100,45.6,1.69,276,595,0.57,4.2,0,6.2,4.7,-0.1,0,0,1.2,0,35:03:00,4.56,80,0,100,0,0,102,113
1144.3,1173,467,3250,110,13411,86,100,45.6,1.69,276,595,0.57,4.2,0,6.2,4.7,-0.1,0,0,1.2,0,35:03:00,4.56,80,0,100,0,0,102,113
1144.5,1173,467,3250,110,13412,86,100,45.6,1.69,276,595,0.57,4.2,0,6.2,4.7,-0.1,0,0,1.2,0,35:02:00,4.56,80,0,100,0,0,102,113
1144.7,1173,467,3250,110,13413,86,100,45.6,1.69,276,595,0.57,4.2,0,6.2,4.7,-0.1,0,0,1.2,0,35:02:00,4.56,80,0,100,0,0,102,113
1144.9,1173,467,3250,110,13414,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:02:00,4.56,80,0,100,0,0,102,113
1145.1,1173,467,3250,110,13415,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:02:00,4.56,80,0,100,0,0,102,113
1145.3,1173,466,3250,110,13416,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:02:00,4.56,80,0,100,0,0,102,113
1145.5,1172,466,3250,110,13416,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:01:00,4.56,80,0,100,0,0,102,113
1145.7,1172,466,3250,110,13417,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:01:00,4.56,80,0,100,0,0,102,113
1145.9,1172,466,3250,110,13418,86,100,45.6,1.69,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:01:00,4.56,80,0,100,0,0,102,113
1146.1,1172,466,3250,110,13419,86,100,45.6,1.68,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:01:00,4.56,80,0,100,0,0,102,113
1146.3,1172,466,3250,110,13420,86,100,45.6,1.68,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:01:00,4.56,80,0,100,0,0,102,113
1146.5,1172,466,3250,110,13421,86,100,45.6,1.68,276,595,0.57,4.3,0,6.2,4.7,-0.1,0,0,1.2,0,35:00:00,4.56,79,0,100,0,0,102,113
1146.7,1171,466,3250,110,13422,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,-0.1,0,0,1.2,0,35:00:00,4.56,79,0,100,0,0,102,113
1146.9,1171,466,3250,110,13423,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,-0.1,0,0,1.2,0,35:00:00,4.56,79,0,100,0,0,102,113
1147.1,1171,466,3250,110,13423,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,0,0,0,1.2,0,35:00:00,4.56,79,0,100,0,0,102,113
1147.3,1171,466,3250,110,13424,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,0,0,0,1.2,0,35:00:00,4.56,79,0,100,0,0,102,113
1147.5,1171,466,3250,110,13425,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,0,0,0,1.2,0,34:59:00,4.56,79,0,100,0,0,102,113
1147.7,1171,466,3250,110,13426,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,0,0,0,1.2,0,34:59:00,4.56,79,0,100,0,0,102,113
1147.9,1171,466,3250,110,13427,86,100,45.6,1.68,276,595,0.57,4.4,0,6.2,4.7,0,0,0,1.2,0,34:59:00,4.56,79,0,100,0,0,102,113
1148.1,1170,466,3250,110,13428,86,100,45.6,1.68,276,595,0.57,4.3,0,6.2,4.7,0,0,0,1.2,0,34:59:00,4.56,79,0,100,0,0,102,113
1148.3,1170,465,3250,110,13429,86,100,45.6,1.68,276,595,0.57,4.3,0,6.2,4.7,0,0,0,1.2,0,34:59:00,4.56,79,0,100,0,0,102,113
1148.5,1170,465,3250,110,13430,86,100,45.6,1.68,276,595,0.57,4.3,0,6.1,4.6,0,0,0,1.2,0,34:58:00,4.56,79,0,100,0,0,102,113
1148.7,1170,465,3250,110,13430,86,100,45.6,1.68,276,595,0.57,4.3,0,6.1,4.6,0,0,0,1.2,0,34:58:00,4.42,79,0,100,0,0,102,113
1148.9,1170,465,3250,110,13431,86,100,45.6,1.68,276,595,0.57,4.3,0,6.1,4.6,-0.1,0,0,1.2,0,34:58:00,4.42,79,0,100,0,0,102,113
1149.1,1170,465,3250,110,13432,86,100,45.6,1.68,276,595,0.57,4.3,0,6.1,4.6,-0.1,0,0,1.2,0,34:58:00,4.42,79,0,100,0,0,102,113
1149.3,1170,465,3250,110,13433,86,100,45.6,1.68,276,595,0.57,4.2,0,6.1,4.6,-0.1,0,0,1.2,0,34:58:00,4.42,79,0,100,0,0,102,113
1149.5,1169,465,3250,110,13434,86,100,45.6,1.68,276,595,0.57,4.2,0,6.1,4.6,-0.1,0,0,1.2,0,34:57:00,4.42,79,0,100,0,0,102,113
1149.7,1169,465,3250,110,13435,86,100,45.6,1.68,275,595,0.57,4.2,0,6,4.6,-0.1,0,0,1.2,0,34:57:00,4.61,79,0,100,0,0,102,113
1149.9,1169,465,3250,110,13436,86,100,45.6,1.68,275,595,0.57,4.1,0,6,4.6,-0.1,0,0,1.2,0,34:57:00,4.61,79,0,100,0,0,102,113
1150.1,1169,465,3250,110,13436,86,100,45.6,1.68,275,595,0.57,4.1,0,6,4.6,-0.1,0,0,1.2,0,34:57:00,4.61,79,0,100,0,0,102,113
1150.3,1169,465,3250,110,13437,86,100,45.6,1.68,275,595,0.57,4.1,0,6,4.6,0,0,0,1.2,0,34:57:00,4.61,79,0,100,0,0,102,113
1150.5,1169,465,3250,110,13438,86,100,45.6,1.68,275,595,0.57,4.1,0,6,4.6,0,0,0,1.2,0,34:56:00,4.61,79,0,100,0,0,102,113
1150.7,1169,465,3250,110,13439,86,100,45.6,1.68,275,595,0.57,4,0,6,4.6,0,0,0,1.2,0,34:56:00,4.61,79,0,100,0,0,102,113
1150.9,1168,465,3250,110,13440,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:56:00,4.61,79,0,100,0,0,102,113
1151.1,1168,465,3250,110,13441,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:56:00,4.61,79,0,100,0,0,102,113
1151.3,1168,464,3250,110,13441,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:56:00,4.61,79,0,100,0,0,102,113
1151.5,1168,464,3250,110,13442,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:55:00,4.61,79,0,100,0,0,102,113
1151.7,1168,464,3250,110,13443,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:55:00,4.61,79,0,100,0,0,102,113
1151.9,1168,464,3250,110,13444,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:55:00,4.61,79,0,100,0,0,102,113
1152.1,1168,464,3250,110,13445,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:55:00,4.61,79,0,100,0,0,102,112
1152.3,1167,464,3250,110,13445,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:55:00,4.61,79,0,100,0,0,102,112
1152.5,1167,464,3250,110,13446,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,-0.1,0,0,1.2,0,34:54:00,4.61,79,0,100,0,0,102,112
1152.7,1167,464,3250,110,13447,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,-0.1,0,0,1.2,0,34:54:00,4.41,79,0,100,0,0,102,112
1152.9,1167,464,3250,110,13448,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,-0.1,0,0,1.2,0,34:54:00,4.41,79,0,100,0,0,102,112
1153.1,1167,464,3250,110,13449,86,100,45.6,1.68,275,595,0.57,4,0,6.1,4.7,-0.1,0,0,1.2,0,34:54:00,4.41,79,0,100,0,0,102,112
1153.3,1167,464,3250,110,13450,86,100,45.6,1.68,275,595,0.57,4,0,6,4.7,-0.1,0,0,1.2,0,34:54:00,4.41,79,0,100,0,0,102,112
1153.5,1167,464,3250,110,13450,86,100,45.6,1.68,275,595,0.57,4,0,6,4.7,-0.1,0,0,1.2,0,34:53:00,4.41,79,0,100,0,0,102,112
1153.7,1166,464,3250,110,13451,86,100,45.6,1.68,275,595,0.57,4,0,6,4.6,-0.1,0,0,1.2,0,34:53:00,4.6,79,0,100,0,0,102,112
1153.9,1166,464,3250,110,13452,86,100,45.6,1.68,275,595,0.57,3.9,0,6,4.6,-0.1,0,0,1.2,0,34:53:00,4.6,79,0,100,0,0,102,112
1154.1,1166,463,3250,110,13453,86,100,45.6,1.68,275,595,0.57,3.9,0,6,4.6,-0.1,0,0,1.2,0,34:53:00,4.6,79,0,100,0,0,102,112
1154.3,1166,463,3250,110,13453,86,100,45.6,1.68,275,595,0.57,3.9,0,6,4.6,-0.1,0,0,1.2,0,34:53:00,4.6,79,0,100,0,0,102,112
1154.5,1166,463,3250,110,13454,86,100,45.6,1.68,275,596,0.57,3.9,0,6,4.7,-0.1,0,0,1.2,0,34:52:00,4.6,79,0,100,0,0,102,112
1154.7,1166,463,3250,110,13455,86,100,45.6,1.68,275,596,0.57,3.9,0.28,6,4.7,-0.1,0,0,1.2,0,34:52:00,4.6,79,0,100,0,0,102,112
1155,1166,463,3250,110,13456,86,100,45.6,1.68,275,596,0.57,3.9,0.28,6,4.7,-0.1,0,0,1.2,0,34:52:00,4.6,79,0,100,0,0,102,112
1155.1,1165,463,3250,110,13457,86,100,45.6,1.67,275,596,0.57,3.9,0.28,6,4.7,0,0,0,1.2,0,34:52:00,4.6,79,0,100,0,0,102,112
1155.3,1165,463,3250,110,13458,86,100,45.6,1.67,275,596,0.57,3.9,0.28,6,4.7,0,0,0,1.2,0,34:52:00,4.6,79,0,100,0,0,102,112
1155.5,1165,463,3250,110,13458,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:51:00,4.45,79,0,100,0,0,102,112
1155.7,1165,463,3250,110,13459,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:51:00,4.45,79,0,100,0,0,102,112
1155.9,1165,463,3250,110,13460,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:51:00,4.45,79,0,100,0,0,102,112
1156.1,1165,463,3250,110,13461,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:51:00,4.45,79,0,100,0,0,102,112
1156.3,1165,463,3250,110,13461,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:50:00,4.45,79,0,100,0,0,102,112
1156.5,1165,463,3250,110,13462,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:50:00,4.45,79,0,100,0,0,102,112
1156.7,1164,463,3250,110,13463,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:50:00,4.45,79,0,100,0,0,102,112
1156.9,1164,462,3250,110,13464,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:50:00,4.45,79,0,100,0,0,102,112
1157.1,1164,462,3250,110,13465,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.7,0,0,0,1.2,0,34:50:00,4.45,79,0,100,0,0,102,112
1157.4,1164,462,3250,110,13465,86,100,45.6,1.67,275,596,0.57,3.9,0,6,4.7,0,0,0,1.2,0,34:49:00,4.45,79,0,100,0,0,102,112
1157.6,1164,462,3250,110,13466,86,100,45.6,1.67,275,596,0.57,3.9,0,6,4.7,0,0,0,1.2,0,34:49:00,4.45,79,0,100,0,0,102,112
1157.8,1164,462,3250,110,13467,86,100,45.6,1.67,275,596,0.57,3.9,0,6,4.7,0,0,0,1.2,0,34:49:00,4.45,79,0,100,0,0,102,112
1157.9,1164,462,3250,110,13468,86,100,45.6,1.67,275,596,0.57,3.9,0,6,4.7,-0.1,0,0,1.2,0,34:49:00,4.45,79,0,100,0,0,102,112
1158.2,1164,462,3250,110,13468,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:49:00,4.45,79,0,100,0,0,102,112
1158.4,1163,462,3250,110,13469,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:48:00,4.45,79,0,100,0,0,102,112
1158.5,1163,462,3250,110,13470,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:48:00,4.58,79,0,100,0,0,102,112
1158.8,1163,462,3250,110,13471,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:48:00,4.58,79,0,100,0,0,102,112
1159,1163,462,3250,110,13472,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:48:00,4.58,79,0,100,0,0,102,112
1159.2,1163,462,3250,110,13472,86,100,45.6,1.67,275,596,0.57,3.8,0,6,4.7,-0.1,0,0,1.2,0,34:48:00,4.58,79,0,100,0,0,102,112
1159.4,1163,462,3250,110,13473,86,100,45.6,1.67,275,596,0.57,3.8,0,6.1,4.7,-0.1,0,0,1.2,0,34:47:00,4.58,79,0,100,0,0,102,112
1159.6,1163,462,3250,110,13474,86,100,45.6,1.67,275,596,0.57,3.8,0,6.1,4.8,-0.1,0,0,1.2,0,34:47:00,4.46,79,0,100,0,0,102,112
1159.8,1162,462,3250,110,13475,86,100,45.6,1.67,275,596,0.57,3.8,0,6.1,4.8,-0.1,0,0,1.2,0,34:47:00,4.46,78,0,100,0,0,102,112
1160,1162,461,3250,110,13475,86,100,45.6,1.67,275,596,0.57,3.8,0,6.1,4.8,-0.1,0,0,1.2,0,34:47:00,4.46,78,0,100,0,0,102,112
1160.2,1162,461,3250,110,13476,86,100,45.6,1.67,275,596,0.57,3.9,0,6.1,4.8,-0.1,0,0,1.2,0,34:47:00,4.46,78,0,100,0,0,102,112
1160.4,1162,461,3250,110,13477,86,100,45.6,1.67,275,596,0.57,3.9,0,6.2,4.8,-0.1,0,0,1.2,0,34:46:00,4.46,78,0,100,0,0,102,112
1160.6,1162,461,3250,110,13478,86,100,45.6,1.67,275,596,0.57,3.9,0,6.2,4.8,-0.1,0,0,1.2,0,34:46:00,4.58,78,0,100,0,0,102,112
1160.8,1162,461,3250,110,13479,86,100,45.6,1.67,275,596,0.57,4,0,6.2,4.8,-0.1,0,0,1.2,0,34:46:00,4.58,78,0,100,0,0,102,112
1161,1162,461,3250,110,13480,86,100,45.6,1.67,275,596,0.57,4,0,6.2,4.8,-0.1,0,0,1.2,0,34:46:00,4.58,78,0,100,0,0,102,112
1161.2,1161,461,3250,110,13480,86,100,45.6,1.67,275,596,0.57,4,0,6.2,4.8,-0.1,0,0,1.2,0,34:46:00,4.58,78,0,100,0,0,102,112
1161.4,1161,461,3250,110,13481,86,100,45.6,1.67,275,596,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:45:00,4.58,78,0,100,0,0,101,112
1161.6,1161,461,3250,110,13482,86,100,45.6,1.67,275,596,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:45:00,4.58,78,0,100,0,0,101,112
1161.8,1161,461,3250,110,13483,86,100,45.6,1.67,275,596,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:45:00,4.58,78,0,100,0,0,101,112
1162,1161,461,3250,110,13484,86,100,45.6,1.67,275,596,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:45:00,4.58,78,0,100,0,0,101,112
1162.2,1161,461,3250,110,13484,86,100,45.6,1.67,275,596,0.57,4.1,0,6.2,4.7,-0.1,0,0,1.2,0,34:45:00,4.58,78,0,100,0,0,101,112
1162.4,1161,461,3250,110,13485,86,100,45.7,1.67,275,596,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,34:44:00,4.58,78,0,100,0,0,101,112
1162.6,1160,461,3250,110,13486,86,100,45.7,1.67,275,596,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,34:44:00,4.46,78,0,100,0,0,101,112
1162.8,1160,461,3250,110,13487,86,100,45.7,1.67,275,596,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,34:44:00,4.46,78,0,100,0,0,101,112
1163,1160,460,3250,110,13488,86,100,45.7,1.67,275,596,0.57,4.1,0,6.1,4.7,-0.1,0,0,1.2,0,34:44:00,4.46,78,0,100,0,0,101,112
1163.2,1160,460,3250,110,13489,86,100,45.7,1.67,275,596,0.57,4,0,6.1,4.7,0,0,0,1.2,0,34:44:00,4.46,78,0,100,0,0,101,112
1163.4,1160,460,3250,110,13489,86,100,45.7,1.67,275,596,0.57,4,0,6,4.6,0,0,0,1.2,0,34:43:00,4.46,78,0,100,0,0,101,112
1163.6,1160,460,3250,110,13490,86,100,45.7,1.67,275,596,0.57,4,0,6,4.6,0,0,0,1.2,0,34:43:00,4.46,78,0,100,0,0,101,112
1163.8,1160,460,3250,110,13491,86,100,45.7,1.67,275,596,0.57,4,0,6,4.6,0,0,0,1.2,0,34:43:00,4.46,78,0,100,0,0,101,112
1164,1160,460,3250,110,13492,86,100,45.7,1.67,275,596,0.57,3.9,0,6,4.7,0,0,0,1.2,0,34:43:00,4.46,78,0,100,0,0,101,112
1164.2,1159,460,3250,110,13493,86,100,45.7,1.67,275,597,0.57,3.9,0,6,4.7,0,0,0,1.2,0,34:43:00,4.46,78,0,100,0,0,101,112
1164.4,1159,460,3250,110,13493,86,100,45.7,1.67,275,597,0.57,3.9,0,6,4.7,0.1,0,0,1.2,0,34:42:00,4.46,78,0,100,0,0,101,112
1164.6,1159,460,3250,110,13494,86,100,45.7,1.67,275,597,0.57,3.9,0.28,6,4.7,0.1,0,0,1.2,0,34:42:00,4.46,78,0,100,0,0,101,112
1164.8,1159,460,3250,110,13495,86,100,45.7,1.67,275,597,0.57,3.8,0.28,6,4.7,0.1,0,0,1.2,0,34:42:00,4.46,78,0,100,0,0,101,112
1165,1159,460,3250,110,13496,86,100,45.7,1.67,275,597,0.57,3.8,0.28,6,4.7,0.1,0,0,1.2,0,34:42:00,4.46,78,0,100,0,0,101,112
1165.2,1159,460,3250,110,13496,86,100,45.7,1.66,275,597,0.57,3.8,0.28,6.1,4.7,0.1,0,0,1.2,0,34:42:00,4.46,78,0,100,0,0,101,112
1165.4,1159,460,3250,110,13497,86,100,45.7,1.66,275,597,0.57,3.8,0.28,6.1,4.8,0.1,0,0,1.2,0,34:41:00,4.46,78,0,100,0,0,101,112
1165.6,1158,460,3250,110,13498,86,100,45.7,1.66,275,597,0.57,3.9,0,6.1,4.8,0.1,0,0,1.2,0,34:41:00,4.46,78,0,100,0,0,101,112
1165.8,1158,460,3250,110,13499,86,100,45.7,1.66,275,597,0.57,3.9,0,6.1,4.8,0.1,0,0,1.2,0,34:41:00,4.46,78,0,100,0,0,101,112
1166,1158,459,3250,110,13500,86,100,45.7,1.66,275,597,0.57,3.9,0,6.2,4.8,0.1,0,0,1.2,0,34:41:00,4.46,78,0,100,0,0,101,112
1166.2,1158,459,3250,110,13500,86,100,45.7,1.66,275,597,0.57,3.9,0,6.2,4.8,0,0,0,1.2,0,34:41:00,4.46,78,0,100,0,0,101,112
1166.4,1158,459,3250,110,13501,86,100,45.6,1.66,275,597,0.57,3.9,0,6.2,4.8,0,0,0,1.2,0,34:40:00,4.46,78,0,100,0,0,101,112
1166.6,1158,459,3250,110,13502,86,100,45.6,1.66,275,597,0.57,4,0,6.2,4.8,0,0,0,1.2,0,34:40:00,4.46,78,0,100,0,0,101,112
1166.8,1158,459,3250,110,13503,86,100,45.6,1.66,275,597,0.57,4,0,6.2,4.8,0,0,0,1.2,0,34:40:00,4.46,78,0,100,0,0,101,112
1167,1157,459,3250,110,13504,86,100,45.7,1.66,275,597,0.57,4,0,6.2,4.8,0,0,0,1.2,0,34:40:00,4.46,78,0,100,0,0,101,112
1167.2,1157,459,3250,110,13504,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:40:00,4.46,78,0,100,0,0,101,112
1167.4,1157,459,3250,110,13505,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:39:00,4.46,78,0,100,0,0,101,112
1167.6,1157,459,3250,110,13506,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:39:00,4.46,78,0,100,0,0,101,112
1167.8,1157,459,3250,110,13507,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:39:00,4.46,78,0,100,0,0,101,112
1168,1157,459,3250,110,13508,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:39:00,4.46,78,0,100,0,0,101,112
1168.2,1157,459,3250,110,13509,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:39:00,4.46,78,0,100,0,0,101,112
1168.4,1156,459,3250,110,13509,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.7,-0.1,0,0,1.2,0,34:38:00,4.46,78,0,100,0,0,101,112
1168.6,1156,459,3250,110,13510,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.7,-0.1,0,0,1.2,0,34:38:00,4.46,78,0,100,0,0,101,112
1168.8,1156,459,3250,110,13511,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,-0.1,0,0,1.2,0,34:38:00,4.46,78,0,100,0,0,101,112
1169,1156,458,3250,110,13512,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:38:00,4.46,78,0,100,0,0,101,112
1169.2,1156,458,3250,110,13513,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:38:00,4.46,78,0,100,0,0,101,112
1169.4,1156,458,3250,110,13514,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:37:00,4.46,78,0,100,0,0,101,112
1169.6,1156,458,3250,110,13514,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:37:00,4.46,78,0,100,0,0,101,112
1169.8,1155,458,3250,110,13515,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:37:00,4.46,78,0,100,0,0,101,112
1170,1155,458,3250,110,13516,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:37:00,4.46,78,0,100,0,0,101,112
1170.2,1155,458,3250,110,13517,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:37:00,4.46,78,0,100,0,0,101,112
1170.4,1155,458,3250,110,13518,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:36:00,4.46,78,0,100,0,0,101,112
1170.6,1155,458,3250,110,13519,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:36:00,4.46,78,0,100,0,0,101,112
1170.8,1155,458,3250,110,13519,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:36:00,4.46,78,0,100,0,0,101,112
1171,1155,458,3250,110,13520,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.8,0,0,0,1.2,0,34:36:00,4.46,78,0,100,0,0,101,112
1171.2,1154,458,3250,110,13521,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.7,0,0,0,1.2,0,34:36:00,4.46,78,0,100,0,0,101,112
1171.4,1154,458,3250,110,13522,86,100,45.7,1.66,275,597,0.57,4.1,0,6.2,4.7,0,0,0,1.2,0,34:35:00,4.46,78,0,100,0,0,101,112
