"Time, s","Climb, m/s","Specific excess power, m/s","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
0.0,-7.1,30.7,81,2.06,1,2796,2561,1940,28.7,100,292,292,8,0.24,3368.0,4.83
0.1,-6.2,30.6,80,2.06,1,2793,2558,1915,28.6,100,294,294,7,0.24,3403.4,4.81
0.2,-5.1,30.1,80,2.06,1,2792,2557,1890,28.5,100,295,295,6,0.24,3416.3,4.70
0.3,-3.8,29.7,79,2.06,1,2792,2558,1869,28.4,100,296,296,6,0.24,3439.1,4.60
0.4,-2.3,29.3,79,2.06,1,2794,2560,1855,28.3,100,297,297,6,0.24,3462.0,4.51
0.5,-0.6,28.6,78,2.07,1,2797,2564,1848,28.2,100,298,298,6,0.24,3484.9,4.33
0.6,1.2,28.0,79,2.07,1,2800,2568,1848,28.2,100,298,299,6,0.24,3508.0,4.17
0.7,3.1,27.5,79,2.07,1,2803,2571,1854,28.2,100,299,299,6,0.24,3508.0,4.03
0.8,4.6,26.0,79,2.08,1,2805,2574,1861,28.3,100,299,299,6,0.24,3508.0,3.72
0.9,6.6,24.6,79,2.08,1,2806,2576,1871,28.3,100,299,300,7,0.24,3540.9,3.44
1.0,8.4,23.4,80,2.08,1,2807,2577,1881,28.4,100,300,300,7,0.24,3540.9,3.19
1.1,10.2,22.9,80,2.08,1,2808,2577,1889,28.5,100,300,300,8,0.24,3550.7,2.96
1.2,11.9,22.4,81,2.08,1,2807,2576,1893,28.6,100,300,300,10,0.24,3570.3,2.76
1.3,13.2,21.9,81,2.08,1,2806,2575,1891,28.6,100,300,301,11,0.24,3603.3,2.57
1.4,14.6,22.0,80,2.08,1,2805,2574,1885,28.7,100,301,301,12,0.24,3613.1,2.41
1.5,15.7,22.0,80,2.07,1,2804,2573,1877,28.7,100,301,301,14,0.25,3632.7,2.26
1.6,16.7,22.1,80,2.07,1,2803,2572,1871,28.8,100,301,302,15,0.25,3665.8,2.13
1.7,17.4,22.4,80,2.07,1,2803,2571,1867,28.8,100,302,302,17,0.25,3685.4,2.01
1.8,18.2,22.7,80,2.07,1,2803,2570,1863,28.8,100,302,302,19,0.25,3705.1,1.90
1.9,18.9,23.0,80,2.07,1,2802,2570,1859,28.9,100,302,303,21,0.25,3748.0,1.80
2.0,19.6,23.4,80,2.07,1,2802,2569,1856,28.9,100,303,303,23,0.25,3767.6,1.71
2.1,20.2,23.8,80,2.07,1,2802,2569,1853,28.9,100,303,303,25,0.25,3787.3,1.63
2.2,20.8,24.2,80,2.07,1,2802,2568,1850,28.9,100,303,304,27,0.25,3830.3,1.56
2.3,21.2,24.7,80,2.07,1,2802,2568,1848,29.0,100,304,304,29,0.25,3849.9,1.50
2.4,21.7,25.1,80,2.07,1,2802,2568,1848,29.0,100,304,304,31,0.25,3869.5,1.44
2.5,22.2,25.5,80,2.07,1,2802,2567,1848,29.0,100,304,305,33,0.25,3912.7,1.39
2.6,22.7,26.0,80,2.07,1,2802,2566,1847,29.0,100,304,305,35,0.25,3932.3,1.34
2.7,23.2,26.5,80,2.07,1,2801,2565,1846,29.0,100,305,305,37,0.25,3951.9,1.30
2.8,23.7,26.9,80,2.07,1,2801,2564,1844,29.0,100,305,305,40,0.25,3981.3,1.26
2.9,24.2,27.4,80,2.07,1,2801,2563,1842,29.0,100,305,306,42,0.25,4024.5,1.23
3.0,24.8,27.9,80,2.07,1,2801,2562,1839,29.0,100,305,306,45,0.25,4054.0,1.20
3.1,25.3,28.3,80,2.06,1,2801,2562,1836,29.0,100,305,306,47,0.25,4073.6,1.17
3.2,25.9,28.1,80,2.06,1,2801,2561,1833,29.0,100,305,306,50,0.25,4103.0,1.05
3.3,26.3,27.9,80,2.06,1,2801,2561,1830,29.0,100,305,306,53,0.25,4132.4,0.95
3.4,26.8,27.7,80,2.06,1,2801,2561,1828,29.0,100,305,306,56,0.25,4161.9,0.85
3.5,27.2,27.6,80,2.06,1,2802,2560,1828,29.1,100,306,306,58,0.25,4181.5,0.77
3.6,27.5,27.6,80,2.06,1,2802,2560,1828,29.1,100,306,306,61,0.25,4210.9,0.69
3.7,27.8,27.5,80,2.06,1,2802,2560,1831,29.1,100,306,307,64,0.25,4264.0,0.62
3.8,28.1,28.4,80,2.06,1,2802,2559,1834,29.1,100,306,307,66,0.25,4283.6,0.65
3.9,28.3,29.2,80,2.06,1,2802,2558,1836,29.1,100,306,307,69,0.25,4313.0,0.68
4.0,28.5,29.9,81,2.06,1,2801,2556,1835,29.1,100,306,307,72,0.25,4342.5,0.70
4.1,28.7,29.8,80,2.06,1,2801,2555,1833,29.1,100,306,307,75,0.25,4371.9,0.63
4.2,28.9,29.7,80,2.06,1,2800,2554,1829,29.1,100,306,307,78,0.25,4401.3,0.57
4.3,29.1,29.6,80,2.06,1,2800,2552,1826,29.1,100,306,307,81,0.25,4430.8,0.51
4.4,29.3,29.5,80,2.06,1,2800,2552,1822,29.1,100,306,307,84,0.25,4460.2,0.46
4.5,29.5,29.5,80,2.06,1,2800,2551,1820,29.1,100,306,307,87,0.25,4489.6,0.42
4.6,29.6,29.5,80,2.06,1,2800,2550,1818,29.1,100,306,307,89,0.25,4509.2,0.37
4.7,29.8,30.3,80,2.05,1,2801,2550,1816,29.1,100,306,308,92,0.25,4562.4,0.43
4.8,30.0,31.1,80,2.05,1,2801,2550,1816,29.1,100,306,308,96,0.25,4601.6,0.48
4.9,30.1,31.8,80,2.05,1,2801,2549,1817,29.1,100,306,308,99,0.25,4631.1,0.52
5.0,30.3,31.6,80,2.05,1,2802,2549,1818,29.1,100,306,308,102,0.25,4660.5,0.47
5.1,30.4,31.5,80,2.05,1,2802,2548,1818,29.1,100,306,308,104,0.25,4680.1,0.42
5.2,30.6,31.4,80,2.05,1,2802,2547,1819,29.1,100,306,308,107,0.25,4709.5,0.38
5.3,30.7,31.3,80,2.05,1,2802,2546,1821,29.1,100,306,308,111,0.25,4748.8,0.34
5.4,30.9,31.2,80,2.05,1,2801,2545,1821,29.1,100,306,308,114,0.25,4778.2,0.31
5.5,31.0,31.2,80,2.05,1,2801,2544,1821,29.1,100,306,308,117,0.25,4807.6,0.28
5.6,31.1,31.2,80,2.05,1,2801,2543,1819,29.1,100,306,308,120,0.25,4837.1,0.25
5.7,31.2,31.2,80,2.05,1,2800,2542,1817,29.1,100,306,308,123,0.25,4866.5,0.23
5.8,31.3,31.2,80,2.05,1,2800,2540,1815,29.1,100,306,308,126,0.25,4895.9,0.20
5.9,31.4,31.2,80,2.05,1,2800,2539,1812,29.1,100,306,308,129,0.25,4925.4,0.18
6.0,31.5,31.2,80,2.04,1,2800,2539,1810,29.1,100,306,308,133,0.25,4964.6,0.16
6.1,31.6,31.2,80,2.04,1,2800,2538,1809,29.1,100,306,308,135,0.25,4984.2,0.15
6.2,31.7,31.3,80,2.04,1,2801,2537,1809,29.1,100,306,308,139,0.25,5023.5,0.13
6.3,31.8,31.3,80,2.04,1,2801,2537,1809,29.1,100,306,308,142,0.25,5052.9,0.12
6.4,31.9,31.4,80,2.04,1,2801,2536,1809,29.1,100,306,308,145,0.25,5082.3,0.11
6.5,31.9,31.4,80,2.04,1,2801,2535,1810,29.1,100,306,308,149,0.25,5121.6,0.10
6.6,32.0,31.5,80,2.04,1,2801,2534,1810,29.1,100,305,308,152,0.25,5151.0,0.09
6.7,32.0,31.5,80,2.04,1,2801,2534,1810,29.1,100,305,308,155,0.25,5180.4,0.08
6.8,32.1,31.6,80,2.04,1,2801,2533,1810,29.1,100,305,308,159,0.25,5219.7,0.07
6.9,32.1,31.6,80,2.04,1,2801,2531,1810,29.1,100,305,308,162,0.25,5249.1,0.06
7.0,32.2,31.7,80,2.04,1,2801,2531,1810,29.1,100,305,308,165,0.25,5278.5,0.06
7.1,32.2,31.7,80,2.04,1,2801,2529,1809,29.1,100,305,308,168,0.25,5308.0,0.05
7.2,32.2,31.8,80,2.04,1,2801,2528,1807,29.1,100,305,308,171,0.25,5337.4,0.05
7.3,32.2,31.8,80,2.03,1,2801,2527,1806,29.1,100,305,308,175,0.25,5376.6,0.04
7.4,32.2,31.8,80,2.03,1,2801,2526,1805,29.1,100,305,308,178,0.25,5406.1,0.04
7.5,32.3,31.9,80,2.03,1,2801,2526,1804,29.1,100,305,308,181,0.25,5435.5,0.03
7.6,32.3,31.9,80,2.03,1,2801,2525,1803,29.1,100,305,308,184,0.25,5464.9,0.03
7.7,32.3,32.0,80,2.03,1,2801,2524,1802,29.1,100,305,308,187,0.25,5494.3,0.03
7.8,32.3,32.0,80,2.03,1,2801,2523,1802,29.1,100,305,308,190,0.25,5523.8,0.02
7.9,32.3,32.0,80,2.03,1,2801,2522,1801,29.1,100,305,307,194,0.25,5539.3,0.02
8.0,32.3,31.2,80,2.03,1,2801,2522,1802,29.1,100,305,307,197,0.25,5568.7,-0.07
8.1,32.3,30.5,80,2.03,1,2801,2521,1802,29.1,100,304,307,200,0.25,5598.1,-0.16
8.2,32.3,29.9,80,2.03,1,2801,2520,1802,29.1,100,304,307,204,0.25,5637.4,-0.24
8.4,32.3,30.1,80,2.03,1,2801,2519,1802,29.1,100,304,307,207,0.25,5666.8,-0.21
8.5,32.2,30.4,80,2.03,1,2801,2518,1801,29.1,100,304,307,210,0.25,5696.3,-0.19
8.6,32.2,30.6,80,2.03,1,2801,2517,1801,29.1,100,304,307,213,0.25,5725.7,-0.17
8.7,32.2,30.7,80,2.03,1,2801,2516,1800,29.1,100,304,307,216,0.25,5755.1,-0.15
8.8,32.2,30.9,80,2.02,1,2801,2515,1799,29.1,100,304,307,220,0.25,5794.4,-0.14
8.9,32.2,31.0,80,2.02,1,2801,2514,1798,29.1,100,304,307,223,0.25,5823.8,-0.13
9.0,32.2,31.1,80,2.02,1,2801,2513,1797,29.0,100,304,307,226,0.25,5853.2,-0.11
9.1,32.2,31.2,80,2.02,1,2801,2512,1796,29.0,100,304,307,229,0.25,5882.6,-0.10
9.2,32.2,31.3,80,2.02,1,2801,2512,1795,29.0,100,304,307,232,0.25,5912.1,-0.09
9.3,32.2,31.4,80,2.02,1,2801,2511,1795,29.0,100,304,307,236,0.25,5951.3,-0.08
9.4,32.2,31.5,80,2.02,1,2801,2510,1794,29.0,100,304,307,239,0.25,5980.7,-0.07
9.5,32.1,31.6,80,2.02,1,2801,2509,1794,29.0,100,304,307,243,0.25,6020.0,-0.07
9.6,32.1,31.6,80,2.02,1,2801,2508,1794,29.0,100,304,307,246,0.25,6049.4,-0.06
9.7,32.1,31.7,80,2.02,1,2801,2507,1793,29.0,100,303,307,249,0.25,6078.8,-0.05
9.8,32.1,31.7,80,2.02,1,2801,2506,1793,29.0,100,303,307,253,0.25,6118.1,-0.05
9.9,32.1,31.7,80,2.02,1,2801,2505,1793,29.0,100,303,307,256,0.25,6147.5,-0.04
10.0,32.1,31.8,80,2.02,1,2801,2505,1792,29.0,100,303,307,259,0.25,6176.9,-0.04
10.1,32.1,31.8,80,2.01,1,2801,2504,1792,29.0,100,303,307,262,0.25,6206.4,-0.04
10.2,32.0,31.8,80,2.01,1,2801,2503,1791,29.0,100,303,307,265,0.25,6235.8,-0.03
10.3,32.0,31.9,80,2.01,1,2801,2502,1790,29.0,100,303,307,269,0.25,6275.0,-0.03
10.4,32.0,31.9,80,2.01,1,2801,2501,1790,29.0,100,303,307,271,0.25,6294.7,-0.03
10.5,32.0,31.9,80,2.01,1,2801,2500,1789,29.0,100,303,307,275,0.25,6333.9,-0.02
10.6,32.0,31.9,80,2.01,1,2801,2499,1788,29.0,100,303,307,279,0.25,6373.1,-0.02
10.7,32.0,31.9,80,2.01,1,2801,2498,1787,29.0,100,303,307,282,0.25,6402.6,-0.02
10.8,32.0,31.9,80,2.01,1,2801,2497,1787,29.0,100,303,307,285,0.25,6432.0,-0.02
10.9,32.0,31.9,80,2.01,1,2801,2497,1786,29.0,100,303,307,287,0.25,6451.6,-0.02
11.0,32.0,31.9,80,2.01,1,2801,2496,1786,29.0,100,303,307,291,0.25,6490.9,-0.01
11.1,32.0,31.9,80,2.01,1,2801,2495,1786,29.0,100,303,307,295,0.25,6530.1,-0.01
11.2,31.9,31.9,80,2.01,1,2801,2494,1785,29.0,100,302,307,297,0.25,6549.7,-0.01
11.3,31.9,31.9,80,2.00,1,2801,2493,1785,29.0,100,302,307,301,0.25,6589.0,-0.01
11.4,31.9,31.9,80,2.00,1,2801,2492,1785,29.0,100,302,307,304,0.25,6618.4,-0.01
11.5,31.9,31.9,80,2.00,1,2801,2491,1784,29.0,100,302,307,307,0.25,6647.8,-0.01
11.6,31.9,31.9,80,2.00,1,2801,2490,1783,29.0,100,302,307,311,0.25,6687.1,-0.01
11.7,31.9,31.9,80,2.00,1,2801,2489,1783,29.0,100,302,307,313,0.25,6706.7,-0.01
11.8,31.9,31.9,80,2.00,1,2801,2488,1782,29.0,100,302,307,317,0.25,6745.9,-0.01
11.9,31.9,31.9,80,2.00,1,2801,2488,1782,29.0,100,302,307,319,0.25,6765.5,-0.01
12.0,31.9,31.9,80,2.00,1,2801,2487,1781,29.0,100,302,307,323,0.25,6804.8,0.00
12.1,31.9,31.9,80,2.00,1,2801,2486,1781,29.0,100,302,307,327,0.25,6844.0,0.00
12.2,31.8,31.9,80,2.00,1,2801,2485,1780,29.0,100,302,307,330,0.25,6873.4,0.00
12.3,31.8,31.9,80,2.00,1,2801,2484,1779,29.0,100,302,307,332,0.25,6893.1,0.00
12.4,31.8,31.9,80,2.00,1,2801,2483,1778,29.0,100,302,307,336,0.25,6932.3,0.00
12.5,31.8,31.9,80,2.00,1,2801,2482,1778,29.0,100,302,307,339,0.25,6961.7,0.00
12.6,31.7,31.1,80,1.99,1,2801,2481,1777,29.0,100,301,306,342,0.25,6967.5,-0.09
12.7,31.7,30.3,80,1.99,1,2801,2480,1776,29.0,100,301,306,346,0.25,7006.8,-0.18
12.8,31.7,29.7,80,1.99,1,2801,2480,1776,29.0,100,301,306,348,0.25,7026.4,-0.25
12.9,31.7,29.9,80,1.99,1,2801,2479,1776,29.0,100,301,306,352,0.25,7065.6,-0.23
13.0,31.6,30.1,80,1.99,1,2801,2478,1776,29.0,100,301,306,356,0.25,7104.9,-0.20
13.1,31.6,30.2,80,1.99,1,2801,2477,1776,29.0,100,301,306,359,0.25,7134.3,-0.18
13.2,31.6,30.4,80,1.99,1,2801,2476,1775,29.0,100,301,306,362,0.25,7163.7,-0.17
13.3,31.5,30.5,80,1.99,1,2801,2475,1774,29.0,100,301,306,364,0.25,7183.3,-0.15
13.4,31.5,30.6,80,1.99,1,2801,2474,1774,29.0,100,301,306,367,0.25,7212.8,-0.13
13.5,31.5,30.7,80,1.99,1,2801,2474,1773,29.0,100,301,306,371,0.25,7252.0,-0.12
13.6,31.5,30.8,80,1.99,1,2801,2473,1772,29.0,100,301,306,374,0.25,7281.4,-0.11
13.7,31.4,30.8,80,1.99,1,2801,2472,1772,29.0,100,301,306,377,0.25,7310.9,-0.10
13.8,31.4,30.9,80,1.99,1,2801,2471,1771,29.0,100,301,306,381,0.25,7350.1,-0.09
13.9,31.4,30.9,80,1.99,1,2801,2470,1770,29.0,100,301,306,383,0.25,7369.7,-0.08
14.0,31.4,31.0,80,1.98,1,2801,2469,1770,29.0,100,301,306,386,0.25,7399.2,-0.07
14.1,31.4,31.0,80,1.98,1,2801,2468,1769,29.0,100,301,306,390,0.25,7438.4,-0.06
14.2,31.4,31.1,80,1.98,1,2801,2468,1769,29.0,100,301,306,393,0.25,7467.8,-0.06
14.3,31.4,31.1,80,1.98,1,2801,2467,1769,29.0,100,300,306,396,0.25,7497.3,-0.05
14.4,31.4,31.1,80,1.98,1,2801,2466,1768,29.0,100,300,306,399,0.25,7526.7,-0.05
14.5,31.4,31.2,80,1.98,1,2801,2465,1768,29.0,100,300,306,403,0.25,7565.9,-0.04
14.6,31.4,31.2,80,1.98,1,2801,2464,1767,29.0,100,300,306,406,0.25,7595.4,-0.04
14.7,31.3,31.2,80,1.98,1,2801,2463,1767,29.0,100,300,306,409,0.25,7624.8,-0.03
14.8,31.3,31.2,80,1.98,1,2801,2462,1766,29.0,100,300,306,412,0.25,7654.2,-0.03
14.9,31.3,31.2,80,1.98,1,2801,2461,1765,29.0,100,300,306,415,0.25,7683.7,-0.03
15.0,31.3,31.2,80,1.98,1,2801,2460,1764,29.0,100,300,306,418,0.25,7713.1,-0.02
15.1,31.2,31.2,80,1.98,1,2801,2459,1763,29.0,100,300,306,422,0.25,7752.3,-0.02
15.2,31.2,31.2,80,1.98,1,2801,2459,1763,29.0,100,300,306,424,0.25,7771.9,-0.02
15.3,31.2,31.2,80,1.97,1,2801,2458,1762,29.0,100,300,306,428,0.25,7811.2,-0.02
15.4,31.2,31.2,80,1.97,1,2801,2457,1761,29.0,100,300,306,431,0.25,7840.6,-0.02
15.5,31.2,31.2,80,1.97,1,2801,2456,1761,29.0,100,300,306,434,0.25,7870.0,-0.01
15.6,31.1,31.2,80,1.97,1,2801,2456,1761,29.0,100,300,306,437,0.25,7899.5,-0.01
15.7,31.1,31.2,80,1.97,1,2801,2455,1761,29.0,100,300,306,440,0.25,7928.9,-0.01
15.8,31.1,31.2,80,1.97,1,2801,2454,1760,29.0,100,300,306,443,0.25,7958.3,-0.01
15.9,31.1,31.2,80,1.97,1,2801,2453,1760,29.0,100,300,306,446,0.25,7987.8,-0.01
16.0,31.1,31.2,80,1.97,1,2801,2452,1760,29.0,100,299,306,450,0.25,8027.0,-0.01
16.1,31.1,31.2,80,1.97,1,2801,2451,1759,29.0,100,299,306,453,0.25,8056.4,-0.01
16.2,31.1,31.2,80,1.97,1,2801,2450,1759,29.0,100,299,306,455,0.25,8076.1,-0.01
16.3,31.1,31.2,80,1.97,1,2801,2449,1758,29.0,100,299,306,459,0.25,8115.3,-0.01
16.4,31.1,31.1,80,1.97,1,2801,2448,1757,29.0,100,299,306,463,0.25,8154.5,-0.01
16.5,31.1,31.1,80,1.97,1,2801,2447,1756,29.0,100,299,306,466,0.25,8184.0,-0.01
16.6,31.1,31.1,80,1.96,1,2801,2447,1755,29.0,100,299,306,468,0.25,8203.6,0.00
16.7,31.1,31.1,80,1.96,1,2801,2446,1754,29.0,100,299,306,472,0.25,8242.8,0.00
16.8,31.1,31.1,80,1.96,1,2801,2445,1754,29.0,100,299,306,475,0.25,8272.3,0.00
16.9,31.1,31.1,80,1.96,1,2801,2444,1753,29.0,100,299,306,477,0.25,8291.9,0.00
17.0,31.1,31.1,80,1.96,1,2801,2444,1754,29.0,100,299,306,481,0.25,8331.1,0.00
17.1,31.0,31.1,80,1.96,1,2801,2443,1754,29.0,100,299,306,483,0.25,8350.7,0.00
17.2,31.0,31.1,80,1.96,1,2801,2442,1753,29.0,100,299,306,487,0.25,8390.0,0.00
17.3,31.0,31.1,80,1.96,1,2801,2441,1752,29.0,100,299,306,490,0.25,8419.4,0.00
17.4,30.9,31.1,80,1.96,1,2801,2440,1751,29.0,100,299,306,494,0.25,8458.6,0.00
17.5,30.9,31.1,80,1.96,1,2801,2439,1750,29.0,100,299,306,496,0.25,8478.3,0.00
17.6,30.9,31.0,80,1.96,1,2801,2439,1750,29.0,100,299,306,499,0.25,8507.7,0.00
17.7,30.8,31.0,80,1.96,1,2801,2438,1749,29.0,100,298,306,503,0.25,8546.9,0.00
17.8,30.8,31.0,80,1.96,1,2801,2437,1749,29.0,100,298,306,506,0.25,8576.4,0.00
17.9,30.8,31.0,80,1.96,1,2801,2436,1748,29.0,100,298,306,509,0.25,8605.8,0.00
18.0,30.7,30.9,80,1.95,1,2801,2435,1748,29.0,100,298,306,512,0.25,8635.2,0.00
18.1,30.7,30.9,80,1.95,1,2801,2435,1748,29.0,100,298,306,515,0.25,8664.7,0.00
18.2,30.7,30.9,80,1.95,1,2801,2434,1747,29.0,100,298,306,518,0.25,8694.1,0.00
18.3,30.7,30.9,80,1.95,1,2801,2433,1747,29.0,100,298,306,521,0.25,8723.5,0.00
18.4,30.7,30.9,80,1.95,1,2801,2432,1746,29.0,100,298,306,524,0.25,8752.9,0.00
18.5,30.7,30.8,80,1.95,1,2801,2431,1746,29.0,100,298,306,527,0.25,8782.4,0.00
18.6,30.6,30.8,80,1.95,1,2801,2430,1745,29.0,100,298,306,530,0.25,8811.8,0.00
18.7,30.6,30.8,80,1.95,1,2801,2429,1745,29.0,100,298,306,533,0.25,8841.2,0.00
18.8,30.6,30.8,80,1.95,1,2801,2429,1745,29.0,100,298,306,537,0.25,8880.5,0.00
18.9,30.5,30.8,80,1.95,1,2801,2428,1744,29.0,100,298,306,540,0.25,8909.9,0.00
19.0,30.5,30.7,80,1.95,1,2801,2427,1742,29.0,100,298,306,543,0.25,8939.3,0.00
19.1,30.4,30.7,80,1.95,1,2801,2426,1741,29.0,100,298,306,545,0.25,8959.0,0.00
19.2,30.4,30.7,80,1.95,1,2801,2425,1740,28.9,100,298,306,549,0.25,8998.2,0.00
19.3,30.3,30.6,80,1.95,1,2801,2424,1739,28.9,100,298,306,552,0.25,9027.6,0.00
19.4,30.3,30.6,80,1.94,1,2801,2424,1739,28.9,100,298,306,555,0.25,9057.1,0.00
19.5,30.3,30.6,80,1.94,1,2801,2423,1739,28.9,100,298,306,557,0.25,9076.7,0.00
19.6,30.2,30.6,80,1.94,1,2801,2422,1738,28.9,100,298,306,561,0.25,9115.9,0.00
19.7,30.1,30.5,80,1.94,1,2801,2422,1738,28.9,100,298,306,564,0.25,9145.3,0.00
19.8,30.1,30.5,80,1.94,1,2801,2421,1737,28.9,100,298,306,567,0.25,9174.8,0.00
19.9,30.0,30.5,80,1.94,1,2801,2420,1737,29.0,100,298,306,570,0.25,9204.2,0.00
20.0,30.0,30.4,80,1.94,1,2801,2419,1737,29.0,100,298,306,573,0.25,9233.6,0.00
20.1,29.9,30.4,80,1.94,1,2801,2419,1736,29.0,100,298,306,576,0.25,9263.1,0.00
20.2,29.8,30.3,80,1.94,1,2801,2418,1736,29.0,100,298,306,579,0.25,9292.5,0.00
20.3,29.8,30.3,80,1.94,1,2801,2417,1735,29.0,100,298,306,582,0.25,9321.9,0.00
20.4,29.7,30.2,80,1.94,1,2801,2416,1733,29.0,100,298,306,585,0.25,9351.4,0.00
20.5,29.7,30.2,80,1.94,1,2801,2415,1732,29.0,100,298,306,588,0.25,9380.8,0.00
20.6,29.6,30.1,80,1.94,1,2801,2414,1731,29.0,100,297,306,591,0.25,9410.2,0.00
20.7,29.6,30.1,80,1.94,1,2801,2414,1731,29.0,100,297,306,594,0.25,9439.6,0.00
20.8,29.6,30.0,80,1.94,1,2801,2413,1731,29.0,100,297,306,597,0.25,9469.1,0.00
20.9,29.5,30.0,80,1.93,1,2801,2412,1730,29.0,100,297,306,600,0.25,9498.5,0.00
21.0,29.5,29.9,80,1.93,1,2801,2411,1730,29.0,100,297,306,603,0.25,9527.9,0.00
21.1,29.5,29.9,80,1.93,1,2801,2411,1729,29.0,100,297,306,606,0.25,9557.4,0.00
21.2,29.4,29.8,80,1.93,1,2801,2410,1728,29.0,100,297,306,609,0.25,9586.8,0.00
21.3,29.4,29.8,80,1.93,1,2801,2409,1727,29.0,100,297,306,612,0.25,9616.2,0.00
21.4,29.4,29.8,80,1.93,1,2801,2408,1726,29.0,100,297,306,614,0.25,9635.8,0.00
21.5,29.3,29.7,80,1.93,1,2801,2407,1725,29.0,100,297,306,618,0.25,9675.1,0.00
21.6,29.3,29.7,80,1.93,1,2801,2407,1725,29.0,100,297,306,621,0.25,9704.5,0.00
21.7,29.3,29.6,80,1.93,1,2801,2406,1724,29.0,100,297,307,624,0.25,9757.6,0.00
21.8,29.3,29.6,80,1.93,1,2801,2405,1724,29.0,100,297,307,627,0.25,9787.0,0.00
21.9,29.3,30.4,80,1.93,1,2801,2405,1723,29.0,100,297,307,629,0.25,9806.6,0.09
22.0,29.3,31.1,80,1.93,1,2801,2404,1723,29.0,100,297,307,632,0.25,9836.1,0.17
22.1,29.3,31.7,80,1.93,1,2801,2403,1722,29.0,100,297,307,635,0.25,9865.5,0.25
22.2,29.3,31.5,80,1.93,1,2801,2402,1722,29.0,100,297,307,638,0.25,9894.9,0.22
22.3,29.3,31.2,80,1.93,1,2801,2401,1722,29.0,100,297,307,641,0.25,9924.4,0.20
22.4,29.2,31.0,80,1.92,1,2801,2400,1721,29.0,100,297,307,644,0.25,9953.8,0.18
22.5,29.2,30.9,80,1.92,1,2801,2400,1719,29.0,100,297,307,647,0.25,9983.2,0.16
22.6,29.2,30.7,80,1.92,1,2801,2399,1717,29.0,100,297,307,650,0.25,10012.7,0.15
22.7,29.2,30.5,80,1.92,1,2801,2398,1716,29.0,100,297,307,653,0.25,10042.1,0.13
22.8,29.1,30.4,80,1.92,1,2801,2397,1715,29.0,100,297,307,656,0.25,10071.5,0.12
22.9,29.1,30.3,80,1.92,1,2801,2397,1715,29.0,100,297,307,658,0.25,10091.1,0.11
23.0,29.1,30.2,80,1.92,1,2801,2396,1714,29.0,100,297,307,661,0.25,10120.6,0.10
23.1,29.1,30.0,80,1.92,1,2801,2395,1714,29.0,100,297,307,665,0.25,10159.8,0.09
23.2,29.1,30.0,80,1.92,1,2801,2395,1714,29.0,100,297,307,668,0.25,10189.2,0.08
23.3,29.1,29.9,80,1.92,1,2801,2394,1715,29.0,100,297,307,670,0.25,10208.8,0.07
23.4,29.1,29.8,80,1.92,1,2801,2393,1715,29.0,100,297,307,674,0.25,10248.1,0.06
23.5,29.0,29.7,80,1.92,1,2801,2392,1714,29.0,100,297,307,677,0.25,10277.5,0.06
23.6,29.0,29.7,80,1.92,1,2801,2391,1712,29.0,100,297,307,680,0.25,10307.0,0.05
23.7,28.9,29.6,80,1.92,1,2801,2390,1711,29.0,100,297,307,683,0.25,10336.4,0.05
23.8,28.9,29.5,80,1.92,1,2801,2390,1710,29.0,100,297,307,685,0.25,10356.0,0.04
23.9,28.9,29.5,80,1.91,1,2801,2389,1709,29.0,100,297,307,688,0.25,10385.4,0.04
24.0,28.8,29.4,80,1.91,1,2801,2388,1707,29.0,100,297,307,691,0.25,10414.9,0.03
24.1,28.7,29.3,80,1.91,1,2801,2387,1706,29.0,100,297,308,695,0.25,10477.8,0.03
24.2,28.7,29.3,80,1.91,1,2801,2387,1705,29.0,100,297,308,697,0.25,10497.4,0.03
24.3,28.7,30.0,80,1.91,1,2801,2386,1705,29.0,100,297,308,699,0.25,10517.1,0.12
24.4,28.6,30.7,80,1.91,1,2801,2386,1705,29.0,100,297,308,702,0.25,10546.5,0.20
24.5,28.6,31.3,80,1.91,1,2801,2385,1705,29.0,100,297,308,705,0.25,10575.9,0.27
24.6,28.6,31.0,80,1.91,1,2801,2384,1705,29.0,100,297,308,708,0.25,10605.4,0.24
24.7,28.6,30.8,80,1.91,1,2801,2384,1704,29.0,100,297,308,711,0.25,10634.8,0.22
24.9,28.5,30.6,80,1.91,1,2801,2383,1704,29.0,100,297,308,714,0.25,10664.2,0.20
24.9,28.5,30.4,80,1.91,1,2801,2382,1703,29.0,100,297,308,717,0.25,10693.6,0.18
25.0,28.5,30.2,80,1.91,1,2801,2381,1703,29.0,100,297,308,720,0.25,10723.1,0.16
25.2,28.5,30.0,80,1.91,1,2801,2380,1702,29.0,100,297,308,723,0.25,10752.5,0.14
25.3,28.4,29.8,80,1.91,1,2801,2379,1701,29.0,100,297,308,726,0.25,10781.9,0.13
25.4,28.4,29.7,80,1.91,1,2801,2379,1699,29.0,100,298,308,729,0.25,10811.4,0.12
25.5,28.4,29.6,80,1.90,1,2801,2378,1698,29.0,100,298,308,731,0.25,10831.0,0.10
