"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
329.5,1463,1463,906,906,2800,2800,1.42,1.42,17.0,0.15,15.6,84,84,0,110,110,00:00,5463,16,0,50,50,0,0.0,0,281,372,58938.7,689.1
330.1,1463,1463,905,905,2800,2800,1.42,1.42,17.0,0.12,15.6,84,84,0,110,110,00:00,5471,16,0,50,50,0,0.0,0,281,372,59016.1,689.1
330.6,1463,1463,905,905,2800,2800,1.42,1.42,16.3,0.09,15.6,84,84,0,110,110,00:00,5479,16,0,50,50,0,0.0,0,281,372,59092.8,736.6
331.2,1463,1463,904,904,2800,2800,1.42,1.42,15.8,0.06,15.6,84,84,0,110,110,00:00,5488,16,0,50,50,0,0.0,0,281,372,59179.0,762.0
331.7,1463,1463,904,904,2800,2800,1.42,1.42,15.8,0.03,15.7,84,84,0,110,110,00:00,5496,16,0,50,50,0,0.0,0,281,372,59255.3,762.0
332.3,1462,1462,903,903,2800,2800,1.42,1.42,15.6,0.01,15.7,84,84,0,110,110,00:00,5506,16,0,50,50,0,0.0,0,281,372,59351.2,773.3
332.8,1462,1462,903,903,2800,2800,1.42,1.42,15.6,0.03,15.7,84,84,0,110,110,00:00,5514,16,0,50,50,0,0.0,0,281,372,59444.4,773.3
333.3,1462,1462,903,903,2800,2800,1.42,1.42,16.6,0.05,15.7,84,84,0,110,110,00:00,5523,16,0,50,50,0,0.0,0,281,373,59538.6,713.2
333.9,1462,1462,902,902,2800,2800,1.42,1.42,16.6,0.06,15.7,84,84,0,110,110,00:00,5531,16,0,50,50,0,0.0,0,281,373,59617.7,713.2
334.4,1461,1461,902,902,2800,2800,1.42,1.42,16.2,0.05,15.6,84,84,0,110,110,00:00,5540,16,0,50,50,0,0.0,0,281,373,59705.1,737.1
335.0,1461,1461,901,901,2800,2800,1.42,1.42,16.2,0.04,15.6,84,84,0,110,110,00:00,5548,16,0,50,50,0,0.0,0,281,373,59782.1,737.1
335.5,1461,1461,901,901,2800,2800,1.42,1.42,15.7,0.02,15.6,84,84,0,110,110,00:00,5556,16,0,50,50,0,0.0,0,281,373,59858.9,766.1
336.1,1461,1461,900,900,2800,2800,1.42,1.42,15.7,0.01,15.6,84,84,0,110,110,00:00,5565,16,0,50,50,0,0.0,0,281,372,59945.5,766.1
336.6,1460,1460,900,900,2800,2800,1.42,1.42,15.5,0.00,15.6,84,84,0,110,110,00:00,5573,16,0,50,50,0,0.0,0,281,372,60021.8,777.9
337.2,1460,1460,899,899,2800,2800,1.42,1.42,15.4,-0.01,15.6,84,84,0,110,110,00:00,5582,16,0,50,50,0,0.0,0,280,372,60107.8,781.7
337.7,1460,1460,899,899,2800,2800,1.42,1.42,15.4,-0.01,15.7,84,84,0,110,110,00:00,5590,16,0,50,50,0,0.0,0,280,373,60194.4,781.7
338.2,1460,1460,899,899,2800,2800,1.42,1.42,17.0,0.05,15.7,84,84,0,110,110,00:00,5599,16,0,50,50,0,0.0,0,280,374,60311.5,677.8
338.8,1459,1459,898,898,2800,2800,1.42,1.42,17.0,0.12,15.7,84,84,0,110,110,00:00,5607,16,0,50,50,0,0.0,0,280,374,60405.0,677.8
339.3,1459,1459,898,898,2800,2800,1.42,1.42,17.3,0.15,15.6,84,84,0,110,110,00:00,5616,16,0,50,50,0,0.0,0,280,374,60496.6,657.6
339.9,1459,1459,897,897,2800,2800,1.42,1.42,17.3,0.14,15.6,84,84,0,110,110,00:00,5624,16,0,50,50,0,0.0,0,280,374,60574.9,657.6
340.4,1459,1459,897,897,2800,2800,1.42,1.42,16.5,0.12,15.6,84,84,0,110,110,00:00,5633,16,0,50,50,0,0.0,0,280,374,60661.3,714.0
341.0,1458,1458,896,896,2800,2800,1.42,1.42,16.5,0.09,15.6,84,84,0,110,110,00:00,5641,16,0,50,50,0,0.0,0,280,374,60737.7,714.0
341.5,1458,1458,896,896,2800,2800,1.42,1.42,15.9,0.06,15.6,84,84,0,110,110,00:00,5650,16,0,50,50,0,0.0,0,280,374,60823.5,749.3
342.1,1458,1458,896,896,2800,2800,1.42,1.42,15.9,0.03,15.6,84,84,0,110,110,00:00,5658,16,0,50,50,0,0.0,0,280,374,60899.6,749.3
342.6,1458,1458,895,895,2800,2800,1.42,1.42,15.6,0.01,15.6,84,84,0,110,110,00:00,5667,16,0,50,50,0,0.0,0,280,374,60985.5,768.9
343.1,1457,1457,895,895,2800,2800,1.42,1.42,15.6,0.00,15.6,84,84,0,110,110,00:00,5676,16,0,50,50,0,0.0,0,280,374,61071.8,768.9
343.7,1457,1457,895,895,2800,2800,1.42,1.42,15.8,0.01,15.6,84,84,0,110,110,00:00,5684,16,0,50,50,0,0.0,0,280,374,61165.3,751.3
344.2,1457,1457,894,894,2800,2800,1.42,1.42,15.8,0.04,15.5,84,84,0,110,110,00:00,5693,16,0,50,50,0,0.0,0,280,375,61259.6,751.3
344.8,1457,1457,894,894,2800,2800,1.42,1.42,16.3,0.05,15.5,84,84,0,110,110,00:00,5701,16,0,50,50,0,0.0,0,280,375,61338.7,722.0
345.3,1457,1457,893,893,2800,2800,1.42,1.42,16.3,0.05,15.4,84,84,0,110,110,00:00,5709,15,0,50,50,0,0.0,0,280,375,61418.8,722.0
345.9,1456,1456,894,894,2800,2800,1.42,1.42,15.8,0.05,15.2,84,84,0,110,110,00:00,5718,15,0,50,50,0,0.0,0,280,375,61506.7,749.4
346.4,1456,1456,891,891,2800,2800,1.42,1.42,15.3,0.04,15.1,84,84,0,110,110,00:00,5726,16,0,50,50,0,0.0,0,280,375,61585.0,776.0
347.0,1456,1456,891,891,2800,2800,1.42,1.42,15.3,0.03,15.1,84,84,0,110,110,00:00,5734,16,0,50,50,0,0.0,0,280,375,61663.7,776.0
347.5,1455,1455,892,892,2800,2800,1.42,1.42,16.0,0.06,15.1,84,84,0,110,110,00:00,5742,16,0,50,50,0,0.0,0,280,375,61761.9,735.1
348.1,1455,1455,890,890,2800,2800,1.42,1.42,16.0,0.09,15.1,84,84,0,110,110,00:00,5751,16,0,50,50,0,0.0,0,280,375,61857.0,735.1
348.6,1455,1455,890,890,2800,2800,1.42,1.42,16.1,0.09,15.0,84,84,0,110,110,00:00,5759,16,0,50,50,0,0.0,0,280,376,61937.8,727.8
349.1,1455,1455,889,889,2800,2800,1.42,1.42,16.1,0.09,15.0,84,84,0,110,110,00:00,5767,16,0,50,50,0,0.0,0,280,376,62017.2,727.8
349.7,1455,1455,888,888,2800,2800,1.42,1.42,15.7,0.07,15.0,84,84,0,110,110,00:00,5776,17,0,50,50,0,0.0,0,280,376,62105.9,752.8
350.2,1454,1454,888,888,2800,2800,1.42,1.42,15.7,0.07,15.1,84,84,0,110,110,00:00,5783,17,0,50,50,0,0.0,0,280,376,62184.8,752.8
350.8,1454,1454,887,887,2800,2800,1.42,1.42,16.1,0.09,15.1,84,84,0,110,110,00:00,5792,17,0,50,50,0,0.0,0,280,376,62285.5,725.1
351.3,1454,1454,887,887,2800,2800,1.42,1.42,16.3,0.11,15.1,84,84,0,110,110,00:00,5800,17,0,50,50,0,0.0,0,280,377,62367.8,714.0
351.9,1454,1454,887,887,2800,2800,1.42,1.42,16.3,0.10,15.1,84,84,0,110,110,00:00,5808,16,0,50,50,0,0.0,0,280,377,62447.5,714.0
352.4,1454,1454,886,886,2800,2800,1.42,1.42,15.7,0.09,15.1,84,84,0,110,110,00:00,5816,16,0,50,50,0,0.0,0,280,377,62526.3,748.1
353.0,1454,1454,885,885,2800,2800,1.42,1.42,15.7,0.07,15.1,84,84,0,110,110,00:00,5825,16,0,50,50,0,0.0,0,280,377,62614.8,748.1
353.5,1454,1454,885,885,2800,2800,1.42,1.42,15.7,0.07,15.0,84,84,0,110,110,00:00,5833,16,0,50,50,0,0.0,0,280,377,62703.5,747.2
354.0,1454,1454,885,885,2800,2800,1.42,1.42,15.7,0.09,15.0,84,84,0,110,110,00:00,5841,17,0,50,50,0,0.0,0,280,377,62794.3,747.2
354.6,1454,1454,884,884,2800,2800,1.42,1.42,16.2,0.10,15.1,84,84,0,110,110,00:00,5849,17,0,50,50,0,0.0,0,280,377,62876.5,712.0
355.1,1454,1454,884,884,2800,2800,1.42,1.42,16.2,0.10,15.1,84,84,0,110,110,00:00,5857,17,0,50,50,0,0.0,0,280,378,62955.9,712.0
355.7,1454,1454,883,883,2800,2800,1.42,1.42,15.8,0.08,15.1,84,84,0,110,110,00:00,5866,17,0,50,50,0,0.0,0,280,378,63044.2,741.4
356.2,1454,1454,883,883,2800,2800,1.42,1.42,15.8,0.06,15.1,84,84,0,110,110,00:00,5874,17,0,50,50,0,0.0,0,280,378,63122.1,741.4
356.8,1454,1454,883,883,2800,2800,1.42,1.42,15.4,0.05,15.1,84,84,0,110,110,00:00,5882,17,0,50,50,0,0.0,0,280,377,63199.8,761.5
357.3,1454,1454,882,882,2800,2800,1.42,1.42,15.4,0.06,15.2,84,84,0,110,110,00:00,5890,17,0,50,50,0,0.0,0,280,378,63294.3,761.5
357.8,1454,1454,882,882,2800,2800,1.42,1.42,16.4,0.08,15.2,84,84,0,110,110,00:00,5898,17,0,50,50,0,0.0,0,280,378,63379.7,701.2
358.4,1454,1454,882,882,2800,2800,1.42,1.42,16.4,0.09,15.2,84,84,0,110,110,00:00,5906,17,0,50,50,0,0.0,0,280,378,63459.5,701.2
358.9,1454,1454,881,881,2800,2800,1.42,1.42,15.9,0.08,15.2,84,84,0,110,110,00:00,5915,17,0,50,50,0,0.0,0,279,378,63547.6,730.7
359.5,1453,1453,881,881,2800,2800,1.42,1.42,15.9,0.06,15.2,84,84,0,110,110,00:00,5923,16,0,50,50,0,0.0,0,279,378,63625.2,730.7
360.0,1451,1451,879,879,2800,2800,1.42,1.42,15.5,0.04,15.2,84,84,0,110,110,00:00,5932,16,0,50,50,0,0.0,0,279,378,63712.5,754.3
360.6,1450,1450,878,878,2800,2800,1.42,1.42,15.5,0.03,15.1,84,84,0,110,110,00:00,5940,15,0,50,50,0,0.0,0,279,378,63790.7,754.3
361.1,1448,1448,878,878,2800,2800,1.41,1.41,15.2,0.03,14.9,84,84,0,110,110,00:00,5948,15,0,50,50,0,0.0,0,279,379,63880.8,765.9
361.7,1446,1446,876,876,2800,2800,1.41,1.41,15.2,0.07,14.7,84,84,0,110,110,00:00,5956,15,0,50,50,0,0.0,0,279,379,63972.4,765.9
362.2,1445,1445,873,873,2800,2800,1.41,1.41,16.0,0.09,14.7,84,84,0,110,110,00:00,5964,16,0,50,50,0,0.0,0,279,379,64055.3,711.6
362.8,1444,1444,873,873,2800,2800,1.41,1.41,15.6,0.09,14.6,84,84,0,110,110,00:00,5972,17,0,50,50,0,0.0,0,279,379,64135.8,738.1
363.3,1442,1442,871,871,2800,2800,1.41,1.41,15.6,0.08,14.6,84,84,0,110,110,00:00,5980,17,0,50,50,0,0.0,0,280,379,64215.2,738.1
363.9,1440,1440,869,869,2800,2800,1.41,1.41,15.5,0.08,14.6,84,84,0,110,110,00:00,5988,17,0,50,50,0,0.0,0,280,380,64304.7,735.6
364.4,1439,1439,869,869,2800,2800,1.40,1.40,15.5,0.11,14.7,84,84,0,110,110,00:00,5996,17,0,50,50,0,0.0,0,280,380,64396.0,735.6
364.9,1437,1437,867,867,2800,2800,1.40,1.40,16.1,0.12,14.7,84,84,0,110,110,00:00,6004,17,0,50,50,0,0.0,0,280,380,64479.0,695.4
365.5,1436,1436,865,866,2800,2800,1.40,1.40,16.1,0.11,14.7,84,84,0,110,110,00:00,6012,16,0,50,50,0,0.0,0,280,380,64559.2,695.4
366.0,1435,1435,865,866,2801,2801,1.40,1.40,15.6,0.11,14.4,84,84,0,110,110,00:00,6020,14,0,50,50,0,0.0,0,280,381,64642.6,721.5
366.6,1433,1433,866,866,2800,2800,1.40,1.40,15.6,0.11,14.0,84,84,0,110,110,00:00,6028,14,0,50,50,0,0.0,0,280,381,64736.0,721.5
367.1,1432,1432,860,860,2800,2800,1.40,1.40,15.5,0.15,13.7,84,84,0,110,110,00:00,6035,15,0,50,50,0,0.0,0,280,382,64821.2,730.0
367.7,1431,1431,860,860,2801,2801,1.40,1.40,15.5,0.17,13.6,84,84,0,110,110,00:00,6043,16,0,50,50,0,0.0,0,280,382,64908.6,725.0
368.2,1429,1429,860,860,2800,2800,1.39,1.39,15.5,0.18,13.5,84,84,0,110,110,00:00,6050,16,0,50,50,0,0.0,0,280,383,64998.1,725.0
368.8,1428,1428,856,856,2800,2800,1.39,1.39,16.2,0.22,13.5,84,84,0,110,110,00:00,6058,16,0,50,50,0,0.0,0,280,383,65092.2,676.7
369.3,1427,1427,856,855,2800,2800,1.39,1.39,16.2,0.22,13.5,84,84,0,110,110,00:00,6065,17,0,50,50,0,0.0,0,280,383,65168.8,676.7
369.8,1425,1425,855,855,2800,2800,1.39,1.39,15.5,0.21,13.5,84,84,0,110,110,00:00,6072,17,0,50,50,0,0.0,0,280,383,65238.0,718.9
370.4,1424,1424,852,852,2800,2800,1.39,1.39,15.5,0.17,13.6,84,84,0,110,110,00:00,6080,17,0,50,50,0,0.0,0,281,383,65317.1,718.9
370.9,1423,1423,851,851,2800,2800,1.39,1.39,14.7,0.14,13.6,84,84,0,110,110,00:00,6087,17,0,50,50,0,0.0,0,281,384,65388.2,763.4
371.5,1421,1421,850,850,2800,2800,1.39,1.39,14.7,0.11,13.7,84,84,0,110,110,00:00,6095,17,0,50,50,0,0.0,0,281,384,65469.7,763.4
372.0,1420,1420,848,848,2800,2800,1.39,1.39,14.8,0.13,13.7,84,84,0,110,110,00:00,6102,17,0,50,50,0,0.0,0,281,384,65560.7,754.6
372.6,1419,1419,847,847,2800,2800,1.38,1.38,15.6,0.14,13.8,84,84,0,110,110,00:00,6110,17,0,50,50,0,0.0,0,281,385,65648.3,701.7
373.1,1417,1417,846,846,2800,2800,1.38,1.38,15.6,0.15,13.8,84,84,0,110,110,00:00,6117,16,0,50,50,0,0.0,0,281,385,65721.4,701.7
373.7,1416,1416,844,844,2800,2800,1.38,1.38,15.1,0.14,13.8,84,84,0,110,110,00:00,6125,16,0,50,50,0,0.0,0,281,385,65802.7,729.9
374.2,1415,1415,843,843,2800,2800,1.38,1.38,15.1,0.15,13.8,84,84,0,110,110,00:00,6132,16,0,50,50,0,0.0,0,281,385,65887.8,729.9
374.8,1413,1413,842,842,2800,2800,1.38,1.38,15.6,0.17,13.8,84,84,0,110,110,00:00,6140,16,0,50,50,0,0.0,0,281,386,65978.3,693.7
375.3,1412,1412,840,840,2800,2800,1.38,1.38,15.6,0.17,13.7,84,84,0,110,110,00:00,6147,16,0,50,50,0,0.0,0,281,386,66051.9,693.7
375.9,1411,1411,839,839,2800,2800,1.38,1.38,15.2,0.15,13.8,84,84,0,110,110,00:00,6154,16,0,50,50,0,0.0,0,281,386,66122.7,713.4
376.4,1409,1409,838,838,2800,2800,1.37,1.37,15.2,0.13,13.8,84,84,0,110,110,00:00,6162,17,0,50,50,0,0.0,0,281,386,66202.6,713.4
376.9,1408,1408,837,837,2800,2800,1.37,1.37,15.1,0.13,13.8,84,84,0,110,110,00:00,6169,17,0,50,50,0,0.0,0,281,387,66289.5,716.8
377.5,1406,1406,836,836,2800,2800,1.37,1.37,15.1,0.14,13.8,84,84,0,110,110,00:00,6177,16,0,50,50,0,0.0,0,281,387,66376.7,716.8
378.0,1405,1405,835,835,2800,2800,1.37,1.37,15.4,0.14,13.8,84,84,0,110,110,00:00,6185,16,0,50,50,0,0.0,0,281,387,66457.9,691.9
378.6,1404,1404,833,833,2800,2800,1.37,1.37,15.4,0.12,13.9,84,84,0,110,110,00:00,6192,16,0,50,50,0,0.0,0,281,387,66527.5,691.9
379.1,1402,1402,832,832,2800,2800,1.37,1.37,14.8,0.10,13.8,84,84,0,110,110,00:00,6200,16,0,50,50,0,0.0,0,281,387,66606.2,727.7
379.7,1401,1401,831,831,2800,2800,1.37,1.37,14.3,0.07,13.8,84,84,0,110,110,00:00,6207,16,0,50,50,0,0.0,0,281,387,66674.6,753.1
380.2,1400,1400,830,830,2800,2800,1.36,1.36,14.3,0.08,13.8,84,84,0,110,110,00:00,6215,16,0,50,50,0,0.0,0,281,388,66770.3,753.1
380.8,1398,1398,829,829,2800,2800,1.36,1.36,15.3,0.10,13.8,84,84,0,110,110,00:00,6222,16,0,50,50,0,0.0,0,281,388,66846.3,693.4
381.3,1397,1397,828,828,2800,2800,1.36,1.36,15.3,0.10,13.9,84,84,0,110,110,00:00,6230,17,0,50,50,0,0.0,0,281,388,66926.5,693.4
381.9,1396,1396,826,826,2800,2800,1.36,1.36,14.7,0.09,13.9,84,84,0,110,110,00:00,6237,17,0,50,50,0,0.0,0,281,388,66994.8,721.7
382.4,1394,1394,825,825,2800,2800,1.36,1.36,14.7,0.07,13.9,84,84,0,110,110,00:00,6245,16,0,50,50,0,0.0,0,281,388,67072.4,721.7
382.9,1393,1393,824,824,2800,2800,1.36,1.36,14.3,0.05,13.9,84,84,0,110,110,00:00,6253,16,0,50,50,0,0.0,0,281,388,67149.6,747.3
383.5,1392,1392,823,823,2801,2801,1.36,1.36,14.3,0.04,13.7,84,84,0,110,110,00:00,6260,14,0,50,50,0,0.0,0,281,388,67220.7,747.3
384.0,1390,1390,824,824,2800,2800,1.35,1.35,13.9,0.04,13.4,84,84,0,110,110,00:00,6268,15,0,50,50,0,0.0,0,281,388,67310.9,768.7
384.6,1389,1389,819,819,2800,2800,1.35,1.35,14.7,0.07,13.2,84,84,0,110,110,00:00,6275,15,0,50,50,0,0.0,0,281,389,67393.9,713.9
385.1,1388,1388,820,820,2800,2800,1.35,1.35,14.7,0.10,13.1,84,84,0,110,110,00:00,6283,15,0,50,50,0,0.0,0,281,389,67478.9,713.9
385.7,1386,1386,819,819,2800,2800,1.35,1.35,14.3,0.11,13.0,84,84,0,110,110,00:00,6289,16,0,50,50,0,0.0,0,281,389,67541.5,741.9
386.2,1385,1385,816,816,2800,2800,1.35,1.35,14.3,0.11,13.0,84,84,0,110,110,00:00,6296,16,0,50,50,0,0.0,0,281,390,67618.9,741.9
386.8,1384,1384,816,816,2800,2800,1.35,1.35,14.7,0.13,13.0,84,84,0,110,110,00:00,6303,16,0,50,50,0,0.0,0,281,390,67706.0,709.4
387.3,1382,1382,815,815,2800,2800,1.35,1.35,14.7,0.16,13.0,84,84,0,110,110,00:00,6311,17,0,50,50,0,0.0,0,281,390,67791.9,709.4
387.9,1381,1381,813,813,2800,2800,1.35,1.35,14.2,0.13,13.0,84,84,0,110,110,00:00,6318,17,0,50,50,0,0.0,0,281,390,67844.0,734.9
388.4,1380,1380,812,812,2800,2800,1.34,1.34,14.2,0.05,13.1,84,84,0,110,110,00:00,6325,17,0,50,50,0,0.0,0,281,389,67900.2,734.9
389.0,1379,1379,811,811,2800,2800,1.34,1.34,12.8,0.03,13.1,84,84,0,110,110,00:00,6332,17,0,50,50,0,0.0,0,281,390,67983.4,818.3
389.5,1378,1378,809,809,2800,2800,1.34,1.34,12.8,0.05,13.1,84,84,0,110,110,00:00,6339,17,0,50,50,0,0.0,0,281,390,68059.5,818.3
390.0,1376,1376,809,809,2800,2800,1.34,1.34,13.9,0.06,13.1,84,84,0,110,110,00:00,6346,16,0,50,50,0,0.0,0,282,390,68131.0,746.3
390.6,1375,1375,808,808,2800,2800,1.34,1.34,13.9,0.06,13.2,84,84,0,110,110,00:00,6354,16,0,50,50,0,0.0,0,282,390,68210.5,746.3
391.1,1374,1374,806,806,2800,2800,1.34,1.34,13.7,0.05,13.2,84,84,0,110,110,00:00,6361,16,0,50,50,0,0.0,0,282,390,68279.5,755.8
391.7,1372,1372,806,806,2800,2800,1.34,1.34,13.5,0.04,13.2,84,84,0,110,110,00:00,6368,16,0,50,50,0,0.0,0,282,390,68348.4,765.4
392.2,1371,1371,804,805,2800,2800,1.34,1.34,13.5,0.05,13.1,84,84,0,110,110,00:00,6375,16,0,50,50,0,0.0,0,282,391,68434.7,765.4
392.8,1370,1370,803,803,2800,2800,1.33,1.33,14.5,0.09,13.1,84,84,0,110,110,00:00,6382,16,0,50,50,0,0.0,0,282,391,68511.3,696.7
393.3,1369,1369,802,802,2800,2800,1.33,1.33,14.5,0.09,13.2,84,84,0,110,110,00:00,6389,16,0,50,50,0,0.0,0,281,391,68582.0,696.7
393.9,1367,1367,801,801,2800,2800,1.33,1.33,14.0,0.09,13.2,84,84,0,110,110,00:00,6396,17,0,50,50,0,0.0,0,281,391,68650.8,726.8
394.4,1366,1366,800,800,2800,2800,1.33,1.33,14.0,0.07,13.2,84,84,0,110,110,00:00,6404,16,0,50,50,0,0.0,0,281,391,68728.6,726.8
394.9,1365,1365,799,799,2800,2800,1.33,1.33,13.6,0.05,13.2,84,84,0,110,110,00:00,6411,16,0,50,50,0,0.0,0,281,391,68796.5,748.2
395.5,1364,1364,798,798,2800,2800,1.33,1.33,13.6,0.04,13.2,84,84,0,110,110,00:00,6418,16,0,50,50,0,0.0,0,281,391,68864.0,748.2
396.0,1362,1362,797,797,2800,2800,1.33,1.33,14.3,0.08,13.2,84,84,0,110,110,00:00,6425,16,0,50,50,0,0.0,0,281,392,68965.6,702.4
396.6,1361,1361,796,796,2800,2800,1.33,1.33,14.3,0.15,13.2,84,84,0,110,110,00:00,6432,17,0,50,50,0,0.0,0,281,393,69058.4,702.4
397.1,1360,1360,795,795,2800,2800,1.32,1.32,15.7,0.18,13.2,84,84,0,110,110,00:00,6440,17,0,50,50,0,0.0,0,281,393,69143.2,610.5
397.7,1358,1358,794,794,2800,2800,1.32,1.32,15.7,0.18,13.2,84,84,0,110,110,00:00,6447,17,0,50,50,0,0.0,0,281,393,69212.4,610.5
398.2,1357,1357,793,793,2800,2800,1.32,1.32,14.8,0.15,13.3,84,84,0,110,110,00:00,6454,17,0,50,50,0,0.0,0,281,393,69279.3,667.8
398.8,1356,1356,792,792,2800,2800,1.32,1.32,13.9,0.11,13.3,84,84,0,110,110,00:00,6462,17,0,50,50,0,0.0,0,281,393,69355.5,714.4
399.3,1355,1355,791,791,2800,2800,1.32,1.32,13.9,0.08,13.3,84,84,0,110,110,00:00,6469,16,0,50,50,0,0.0,0,281,393,69421.6,714.4
399.9,1353,1353,791,791,2800,2800,1.32,1.32,13.4,0.04,13.3,84,84,0,110,110,00:00,6476,16,0,50,50,0,0.0,0,281,393,69487.7,745.5
400.4,1352,1352,790,790,2800,2800,1.32,1.32,13.4,0.02,13.2,84,84,0,110,110,00:00,6483,16,0,50,50,0,0.0,0,281,393,69553.8,745.5
401.0,1351,1351,789,789,2800,2800,1.31,1.31,13.1,0.00,13.2,84,84,0,110,110,00:00,6490,16,0,50,50,0,0.0,0,281,393,69619.9,763.1
401.5,1350,1350,788,788,2800,2800,1.31,1.31,13.1,-0.01,13.2,84,84,0,110,110,00:00,6497,16,0,50,50,0,0.0,0,281,393,69686.0,763.1
402.0,1348,1348,787,787,2800,2800,1.31,1.31,12.9,-0.02,13.2,84,84,0,110,110,00:00,6505,17,0,50,50,0,0.0,0,281,393,69761.7,771.4
402.6,1347,1347,786,786,2800,2800,1.31,1.31,12.9,-0.03,13.1,84,84,0,110,110,00:00,6512,17,0,50,50,0,0.0,0,281,393,69827.6,771.4
403.1,1346,1346,785,785,2800,2800,1.31,1.31,12.7,-0.03,13.1,84,84,0,110,110,00:00,6519,17,0,50,50,0,0.0,0,281,393,69899.5,777.2
403.7,1345,1345,784,784,2800,2800,1.31,1.31,12.7,0.01,13.1,84,84,0,110,110,00:00,6526,17,0,50,50,0,0.0,0,281,393,69981.9,777.2
404.2,1343,1343,783,783,2800,2800,1.31,1.31,13.8,0.03,13.1,84,84,0,110,110,00:00,6533,17,0,50,50,0,0.0,0,280,393,70053.1,709.7
404.8,1342,1342,782,782,2800,2800,1.31,1.31,13.8,0.04,13.1,84,84,0,110,110,00:00,6540,17,0,50,50,0,0.0,0,280,393,70120.8,709.7
405.3,1341,1341,781,781,2800,2800,1.30,1.30,13.4,0.07,13.1,84,84,0,110,110,00:00,6548,17,0,50,50,0,0.0,0,280,394,70222.2,726.7
405.9,1340,1340,781,781,2800,2800,1.30,1.30,14.8,0.10,13.0,84,84,0,110,110,00:00,6555,17,0,50,50,0,0.0,0,280,394,70299.7,642.4
406.4,1338,1338,780,780,2800,2800,1.30,1.30,14.8,0.11,13.1,84,84,0,110,110,00:00,6562,17,0,50,50,0,0.0,0,280,394,70369.2,642.4
407.0,1337,1337,779,779,2800,2800,1.30,1.30,14.0,0.10,13.1,84,84,0,110,110,00:00,6569,17,0,50,50,0,0.0,0,280,394,70435.9,690.3
407.5,1336,1336,778,778,2800,2800,1.30,1.30,14.0,0.08,13.1,84,84,0,110,110,00:00,6576,17,0,50,50,0,0.0,0,280,394,70501.8,690.3
408.0,1335,1335,777,777,2800,2800,1.30,1.30,13.2,0.05,13.0,84,84,0,110,110,00:00,6583,17,0,50,50,0,0.0,0,280,394,70567.2,730.9
408.6,1333,1333,776,776,2800,2800,1.30,1.30,13.2,0.03,13.0,84,84,0,110,110,00:00,6590,16,0,50,50,0,0.0,0,280,394,70633.6,730.9
409.1,1332,1332,776,776,2800,2800,1.30,1.30,12.9,0.01,12.8,84,84,0,110,110,00:00,6597,15,0,50,50,0,0.0,0,280,394,70701.8,751.4
409.7,1331,1331,776,776,2800,2800,1.29,1.29,12.9,0.01,12.5,84,84,0,110,110,00:00,6604,14,0,50,50,0,0.0,0,280,394,70771.8,751.4
410.2,1330,1329,774,774,2800,2800,1.29,1.29,12.3,0.01,12.2,84,84,0,110,110,00:00,6611,15,0,50,50,0,0.0,0,280,394,70852.2,783.0
410.8,1329,1329,771,771,2800,2800,1.29,1.29,12.3,0.06,12.0,84,84,0,110,110,00:00,6617,16,0,50,50,0,0.0,0,280,395,70925.4,783.0
411.3,1328,1328,772,772,2800,2800,1.29,1.29,13.4,0.09,11.9,84,84,0,110,110,00:00,6624,16,0,50,50,0,0.0,0,280,395,71000.3,712.9
411.9,1326,1326,770,770,2800,2800,1.29,1.29,13.4,0.10,11.9,84,84,0,110,110,00:00,6630,17,0,50,50,0,0.0,0,280,395,71062.9,712.9
412.4,1325,1325,768,768,2800,2800,1.29,1.29,13.0,0.09,11.9,84,84,0,110,110,00:00,6637,17,0,50,50,0,0.0,0,280,395,71134.7,731.3
413.0,1324,1324,768,768,2800,2800,1.29,1.29,13.7,0.12,11.9,84,84,0,110,110,00:00,6644,17,0,50,50,0,0.0,0,280,396,71226.4,687.5
413.5,1323,1323,767,766,2800,2800,1.29,1.29,13.7,0.15,11.9,84,84,0,110,110,00:00,6650,17,0,39,39,0,0.0,0,280,396,71295.1,687.5
414.1,1322,1322,765,765,2800,2800,1.29,1.29,13.6,0.15,11.9,84,84,0,110,110,00:00,6657,17,0,28,28,0,0.0,0,280,396,71369.7,687.2
414.6,1321,1321,764,765,2800,2800,1.28,1.28,13.6,0.11,12.0,84,84,0,110,110,00:00,6663,17,0,17,17,0,0.0,0,280,396,71407.7,687.2
415.1,1320,1320,763,763,2800,2800,1.28,1.28,12.4,0.08,12.0,84,84,0,110,110,00:00,6669,17,0,7,7,0,0.0,0,281,396,71480.4,756.7
415.7,1319,1319,762,762,2800,2800,1.28,1.28,12.4,0.08,12.0,84,84,0,110,110,00:00,6676,17,0,0,0,0,0.0,0,281,397,71557.0,756.7
