Time/s,Throttle/%,IAS/kph,TAS/kph,Mach Number/Ma,"Altitude, m",Temperature/?,Oil Temp/?,Vario/m/s,SEP*/m/s,Load/G,Roll Rate/deg/s,Power/bhp,Efficiency/%,EffectivePower*/bhp,RPM/rpm,Thrust/kg,Acceleration*/m/s^2,RPM throttle/%,PropPitch/deg,Radiator/%,Mixture/%,Compressor/stage,Magneto/stage,ManifoldPressure/ata,Flaps/%,Elevator/%,Aileron/%,Rudder/%,AoA ?/deg,AoS ?/deg
338.67,110,265,364,0.34,6951,87,77,16.2,16,0.99,0,1240,78,967,2800,731,-0.011196177,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-6,4.1,0.1
338.78,110,265,364,0.34,6952,87,77,16.2,16,0.99,0,1239,78,966,2800,731,-0.027596336,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-6,4.1,0.1
338.89,110,265,364,0.34,6954,87,77,16.2,16,0.99,0,1237,79,977,2800,731,-0.015087041,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-7,4.1,0.1
338.99,110,265,365,0.34,6956,87,77,16.2,16,0.99,0,1239,78,967,2800,731,-0.016335802,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-7,4.1,0.1
339.13,110,265,365,0.34,6958,87,77,16.2,16,0.99,0,1235,79,976,2800,731,-0.031165972,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-7,4.1,0.1
339.22,110,265,365,0.34,6960,87,77,16.3,16,0.99,0,1237,79,977,2800,731,-0.016615864,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-6,4.1,0.1
339.36,110,265,365,0.34,6962,87,77,16.3,16,0.99,0,1237,79,977,2800,731,-0.024725674,100,34.2,35,-65535,-65535,3,1.21,0,18,0,-7,4.1,0.1
339.48,110,265,365,0.34,6964,87,77,16.3,16,0.99,0,1238,79,978,2800,731,-0.012926276,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0.1
339.59,110,265,365,0.34,6966,87,77,16.3,16,0.99,0,1237,79,977,2800,731,-0.007121403,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0.1
339.69,110,265,365,0.34,6967,87,77,16.3,16,0.99,0,1236,79,977,2800,731,-0.026224531,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0.1
339.83,110,265,365,0.34,6970,87,77,16.3,16,0.99,0,1235,79,975,2800,730,-0.012933429,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0
339.94,110,265,365,0.34,6971,87,77,16.3,16,0.99,0,1236,79,976,2800,730,-0.027250625,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-8,4.1,0
340.06,110,265,365,0.34,6973,87,77,16.3,16,0.99,0,1235,79,975,2800,729,-0.013316694,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0
340.18,110,265,365,0.34,6975,87,77,16.3,16,0.98,0,1236,79,976,2800,729,-0.015168663,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4.1,0
340.29,110,265,365,0.34,6977,87,77,16.3,16,0.98,0,1234,79,974,2800,729,-0.02872299,100,34.2,35,-65535,-65535,3,1.2,0,17,0,-7,4.1,0
340.39,110,265,365,0.34,6979,87,77,16.3,16,0.98,0,1233,79,974,2800,728,-0.013374342,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-7,4,0
340.51,110,265,365,0.34,6981,87,77,16.3,16,0.98,0,1236,79,977,2800,729,-0.014829627,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-8,4,0
340.62,110,265,365,0.34,6982,87,77,16.3,16,0.98,0,1236,79,976,2800,729,-0.026689505,100,34.2,35,-65535,-65535,3,1.2,0,17,0,-8,4,0
340.72,110,265,365,0.34,6984,87,77,16.3,16,0.98,0,1233,79,974,2800,729,-0.008388293,100,34.2,35,-65535,-65535,3,1.2,0,18,0,-8,4,0
340.86,110,265,365,0.34,6986,87,77,16.3,16,0.98,0,1235,79,975,2800,729,-0.020578973,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
340.98,110,265,365,0.34,6988,87,77,16.3,16,0.98,0,1234,79,975,2800,729,-0.007943366,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
341.1,110,265,365,0.34,6990,87,77,16.3,16,0.98,0,1234,79,975,2800,729,-0.008347804,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
341.21,110,265,365,0.34,6992,87,77,16.3,16,0.97,0,1233,79,974,2800,729,-0.025132617,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
341.31,110,265,365,0.34,6994,87,77,16.3,16,0.97,0,1233,79,974,2800,728,-0.011531354,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
341.42,110,265,365,0.34,6996,87,77,16.3,16,0.97,0,1234,79,975,2800,728,-0.011834716,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
341.52,110,265,365,0.34,6997,87,77,16.2,16,0.97,0,1233,79,974,2800,727,-0.024676,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
341.66,110,265,365,0.34,6999,87,77,16.2,16,0.97,0,1230,79,972,2800,727,-0.012467607,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
341.76,110,265,365,0.34,7001,87,77,16.2,16,0.97,0,1230,79,971,2800,726,-0.024946054,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
341.88,110,265,365,0.34,7003,87,77,16.2,16,0.97,0,1230,79,971,2800,726,-0.014974486,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
342.01,110,265,365,0.34,7005,87,77,16.2,16,0.97,0,1231,79,973,2800,726,-0.025445988,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
342.13,110,265,365,0.34,7007,87,77,16.2,16,0.97,0,1230,79,971,2800,725,-0.010122782,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
342.22,110,265,365,0.34,7009,87,77,16.2,16,0.97,0,1229,79,971,2800,725,-0.014393874,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
342.36,110,265,365,0.34,7011,87,77,16.2,16,0.97,0,1231,79,972,2800,725,-0.021016823,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
342.46,110,265,365,0.34,7012,87,77,16.1,16,0.97,0,1231,79,972,2800,725,-0.008330992,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
342.58,110,265,365,0.34,7014,87,77,16.1,16,0.97,0,1230,79,971,2800,725,-0.013034471,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
342.69,110,265,365,0.34,7016,87,77,16.1,16,0.97,0,1230,79,971,2800,725,-0.025220187,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-8,4,0.1
342.8,110,265,365,0.34,7018,87,77,16.1,16,0.97,0,1227,79,970,2800,725,-0.011323719,100,34.3,35,-65535,-65535,3,1.2,0,18,0,-8,4,0.1
342.91,110,265,366,0.34,7020,87,77,16.1,17,1,0,1229,79,971,2800,725,0.04461077,100,34.3,35,-65535,-65535,3,1.2,0,8,0,-4,4,0
343.02,110,265,366,0.34,7021,87,77,16.1,19,0.94,0,1230,79,971,2800,724,0.2608199,100,34.3,35,-65535,-65535,3,1.2,0,12,0,-7,3.7,0
343.12,110,265,366,0.34,7023,87,77,16,19,0.88,0,1226,79,969,2800,722,0.29184285,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-9,3.5,0
343.26,110,265,366,0.34,7025,87,77,15.9,19,0.84,0,1226,79,969,2801,721,0.2619496,100,34.3,35,-65535,-65535,3,1.2,0,14,0,-7,3.2,0
343.36,110,265,366,0.34,7027,87,76,15.7,18,0.81,0,1230,78,959,2801,722,0.22174749,100,34.3,35,-65535,-65535,3,1.2,0,17,0,-6,3,0
343.48,110,265,366,0.34,7029,87,76,15.5,17,0.81,0,1230,79,972,2802,723,0.16404976,100,34.3,35,-65535,-65535,3,1.19,0,17,0,-7,3,0
343.59,110,265,366,0.34,7030,87,76,15.3,16,0.84,0,1229,79,971,2802,726,0.0467533,100,34.4,35,-65535,-65535,3,1.19,0,14,0,-7,3.1,0.1
343.71,110,265,366,0.34,7032,87,76,15.2,16,0.86,0,1229,79,970,2802,728,0.085288286,100,34.4,35,-65535,-65535,3,1.19,0,14,0,-7,3.2,0.1
343.82,110,265,366,0.34,7034,87,76,15,16,0.87,0,1229,79,971,2801,729,0.109926224,100,34.4,35,-65535,-65535,3,1.19,0,15,0,-6,3.3,0.1
343.92,110,266,366,0.34,7035,87,76,14.9,16,0.88,0,1229,79,971,2800,729,0.0655867,100,34.4,35,-65535,-65535,3,1.19,0,15,0,-6,3.4,0.1
344.06,110,266,366,0.34,7037,87,76,14.8,16,0.89,0,1226,79,968,2799,727,0.15169014,100,34.4,35,-65535,-65535,3,1.19,0,16,0,-6,3.5,0.1
344.17,110,266,366,0.34,7039,87,76,14.7,16,0.91,0,1226,79,968,2798,724,0.0950308,100,34.4,35,-65535,-65535,3,1.19,0,16,0,-6,3.5,0.1
344.29,110,266,367,0.34,7041,87,76,14.6,16,0.92,0,1228,79,970,2798,722,0.123728275,100,34.4,35,-65535,-65535,3,1.19,0,16,0,-3,3.6,0.1
344.41,110,266,367,0.34,7043,87,76,14.6,16,0.92,0,1224,79,967,2798,719,0.1275156,100,34.3,35,-65535,-65535,3,1.19,0,16,0,-7,3.7,0.2
344.51,110,266,367,0.34,7044,87,76,14.5,16,0.93,1,1226,78,956,2799,718,0.09806974,100,34.3,35,-65535,-65535,3,1.19,0,17,0,-8,3.7,0.2
344.62,110,266,367,0.34,7046,87,76,14.5,16,0.94,1,1228,78,957,2799,716,0.10414935,100,34.3,35,-65535,-65535,3,1.19,0,17,0,-6,3.7,0.2
344.73,110,266,367,0.34,7047,87,76,14.4,16,0.94,1,1224,78,955,2800,716,0.11824838,100,34.3,35,-65535,-65535,3,1.19,0,17,0,-5,3.8,0.2
344.84,110,266,367,0.34,7049,87,76,14.4,16,0.94,1,1223,79,966,2801,717,0.10994104,100,34.3,35,-65535,-65535,3,1.19,0,19,0,-6,3.8,0.2
344.96,110,266,367,0.34,7050,87,76,14.3,15,0.96,1,1225,79,968,2801,718,0.106370725,100,34.3,35,-65535,-65535,3,1.19,0,18,0,-6,3.9,0.2
345.07,110,266,367,0.34,7052,86,76,14.3,15,0.98,1,1225,79,967,2801,720,0.09713716,100,34.3,35,-65535,-65535,3,1.19,0,16,0,-6,4,0.2
345.19,110,266,367,0.34,7054,86,76,14.3,15,0.98,1,1225,79,967,2801,721,0.10829569,100,34.3,35,-65535,-65535,3,1.19,0,17,0,-6,4,0.1
345.29,110,266,367,0.34,7055,86,76,14.3,16,0.98,1,1224,79,967,2801,721,0.14013669,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.41,110,266,368,0.34,7057,86,76,14.3,16,0.98,0,1223,79,966,2800,721,0.1896787,100,34.4,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.52,110,266,368,0.34,7058,86,76,14.3,16,0.98,0,1223,79,966,2800,720,0.11980321,100,34.4,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.62,110,266,368,0.34,7060,86,76,14.3,16,0.98,0,1222,79,966,2799,719,0.13434416,100,34.4,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.72,110,266,368,0.34,7061,86,76,14.3,16,0.99,0,1226,79,968,2799,718,0.14703779,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.86,110,266,368,0.34,7063,86,76,14.3,16,0.99,0,1222,79,966,2799,716,0.13573144,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
345.96,110,266,368,0.34,7065,86,76,14.3,16,0.99,0,1223,79,966,2799,715,0.12609398,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
346.09,110,266,368,0.34,7067,86,76,14.3,16,0.99,0,1222,79,966,2800,715,0.13067205,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-6,4,0.1
346.19,110,266,368,0.34,7068,86,76,14.3,16,0.99,0,1224,79,967,2800,714,0.12627208,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0.1
346.29,110,267,368,0.34,7070,86,76,14.3,16,0.99,0,1224,79,966,2800,714,0.13814375,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0.1
346.41,110,267,368,0.34,7071,86,76,14.3,16,0.99,0,1221,79,965,2801,715,0.164341,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0.1
346.52,110,267,368,0.34,7073,86,76,14.3,15,0.99,0,1221,79,964,2801,715,0.113622375,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0.1
346.62,110,267,369,0.34,7074,86,76,14.3,16,0.99,0,1224,79,967,2801,716,0.12325566,100,34.3,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0
346.74,110,267,369,0.34,7076,86,76,14.3,16,0.99,0,1222,79,966,2801,717,0.17341289,100,34.4,35,-65535,-65535,3,1.19,0,18,-1,-7,4.1,0
346.85,110,267,369,0.34,7078,86,76,14.4,16,0.99,0,1223,79,966,2801,717,0.12393818,100,34.4,35,-65535,-65535,3,1.19,0,18,-1,-7,4,0
346.95,110,267,369,0.34,7079,86,76,14.4,16,0.99,0,1223,79,966,2800,717,0.13175409,100,34.4,35,-65535,-65535,3,1.19,0,17,-1,-7,4,0
347.09,110,267,369,0.34,7081,86,76,14.4,16,0.99,0,1223,79,966,2800,716,0.14587311,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-7,4,0
347.21,110,267,369,0.34,7083,86,76,14.4,16,0.99,0,1222,79,965,2800,715,0.16407935,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-8,4,0
347.32,110,267,369,0.34,7084,86,76,14.4,16,0.99,0,1222,79,966,2800,715,0.15434991,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-8,4,0
347.44,110,267,369,0.34,7086,86,76,14.4,16,0.98,0,1222,79,965,2800,714,0.119591095,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-8,4,0
347.55,110,267,369,0.34,7087,86,76,14.4,16,0.98,0,1222,79,965,2800,713,0.12496926,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-8,4,0
347.66,110,267,369,0.34,7089,86,76,14.4,16,0.98,0,1219,79,963,2800,712,0.16099119,100,34.4,35,-65535,-65535,3,1.19,0,17,0,-8,4,0.1
347.77,110,267,369,0.34,7091,86,76,14.4,16,0.98,1,1219,79,963,2800,712,0.117408805,100,34.4,35,-65535,-65535,3,1.19,0,18,0,-8,4,0.1
347.89,110,267,370,0.34,7093,86,76,14.4,16,0.98,1,1222,79,965,2800,711,0.14977807,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.01,110,267,370,0.34,7094,86,76,14.4,15,0.98,1,1220,79,964,2800,711,0.10431602,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.12,110,267,370,0.34,7096,86,76,14.4,16,0.98,1,1219,79,963,2800,711,0.14764823,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.24,110,267,370,0.34,7098,86,76,14.4,16,0.98,1,1217,79,962,2800,711,0.14647979,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.35,110,267,370,0.34,7099,86,76,14.3,15,0.98,1,1217,79,961,2800,711,0.1063637,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.45,110,267,370,0.34,7101,86,76,14.3,16,0.98,1,1220,79,964,2800,711,0.12130632,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.55,110,267,370,0.34,7102,86,76,14.3,16,0.98,1,1217,79,961,2800,711,0.13288268,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.67,110,267,370,0.34,7104,86,76,14.3,16,0.98,0,1219,79,963,2800,711,0.11724037,100,34.4,35,-65535,-65535,3,1.18,0,17,0,-8,4,0.1
348.79,110,267,370,0.34,7105,86,76,14.3,16,0.98,0,1219,79,963,2800,711,0.14250377,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
348.9,110,267,370,0.34,7107,86,76,14.3,16,0.98,0,1219,79,963,2800,711,0.13908398,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.02,110,267,370,0.34,7109,86,76,14.3,15,0.99,0,1218,79,962,2800,710,0.09588227,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.14,110,267,370,0.34,7110,86,76,14.3,16,0.99,0,1219,79,963,2800,710,0.13179873,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.26,110,268,371,0.34,7112,86,76,14.3,15,0.99,0,1219,79,963,2800,709,0.092589915,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.37,110,268,371,0.34,7114,86,76,14.3,16,0.99,0,1216,79,961,2800,709,0.13053751,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.49,110,268,371,0.34,7116,86,76,14.4,16,0.99,0,1217,79,961,2800,709,0.1276737,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.61,110,268,371,0.34,7117,86,76,14.4,15,0.99,0,1217,79,961,2800,708,0.08466727,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0.1
349.72,110,268,371,0.35,7119,86,76,14.4,16,0.99,0,1215,79,959,2800,708,0.120781235,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
349.84,110,268,371,0.35,7120,86,76,14.4,15,0.99,0,1214,79,959,2800,708,0.087920584,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
349.96,110,268,371,0.35,7122,86,76,14.4,16,0.99,0,1217,79,962,2800,707,0.113035165,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
350.07,110,268,371,0.35,7124,86,76,14.4,16,0.99,0,1215,79,959,2800,707,0.121550895,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
350.17,110,268,371,0.35,7125,86,76,14.4,15,1,0,1214,79,959,2800,706,0.059257045,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
350.29,110,268,371,0.35,7127,86,76,14.4,16,1,0,1215,79,959,2800,706,0.12837969,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
350.4,110,268,371,0.35,7128,86,76,14.4,15,1,0,1216,79,960,2800,706,0.08039553,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
350.52,110,268,371,0.35,7130,86,76,14.4,16,1,0,1217,79,961,2800,706,0.11268754,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
350.64,110,268,372,0.35,7132,86,76,14.4,16,1,0,1216,79,960,2800,706,0.10826362,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
350.75,110,268,372,0.35,7134,86,76,14.5,15,0.99,0,1215,79,960,2800,706,0.08144034,100,34.4,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
350.87,110,268,372,0.35,7135,86,76,14.5,16,0.99,0,1214,79,959,2800,706,0.11192593,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
350.99,110,268,372,0.35,7137,86,76,14.5,16,0.99,0,1215,79,960,2800,706,0.11188623,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.09,110,268,372,0.35,7138,86,76,14.5,15,0.99,0,1215,79,960,2800,706,0.066266485,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.2,110,268,372,0.35,7140,86,76,14.5,16,0.99,0,1212,79,957,2800,706,0.10625953,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.32,110,268,372,0.35,7142,86,76,14.5,15,0.99,0,1213,79,958,2800,705,0.07431141,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.44,110,268,372,0.35,7144,86,76,14.5,16,0.99,0,1213,79,958,2800,705,0.11448215,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.54,110,268,372,0.35,7145,86,76,14.5,15,0.99,0,1214,79,959,2800,704,0.08590726,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
351.66,110,268,372,0.35,7147,86,76,14.5,16,0.99,0,1215,79,960,2800,703,0.122927696,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.75,110,268,372,0.35,7148,86,76,14.5,15,0.99,0,1214,79,959,2800,703,0.05735406,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
351.87,110,268,372,0.35,7150,86,76,14.5,16,0.99,0,1211,79,957,2800,703,0.10461133,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
351.98,110,268,372,0.35,7151,86,76,14.5,15,0.99,0,1213,79,958,2800,703,0.081068695,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
352.09,110,268,372,0.35,7153,86,76,14.5,15,0.99,0,1211,79,957,2800,703,0.07703746,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-7,4,0
352.2,110,268,373,0.35,7155,86,76,14.5,16,0.99,0,1213,79,958,2800,703,0.09822134,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
352.3,110,268,373,0.35,7156,86,76,14.5,15,0.99,0,1213,79,958,2800,703,0.0823628,100,34.5,35,-65535,-65535,3,1.18,0,18,0,-8,4,0
352.42,110,268,373,0.35,7158,86,76,14.5,15,0.99,0,1211,79,956,2800,703,0.07853502,100,34.5,35,-65535,-65535,3,1.18,0,17,0,-7,3.9,0
352.54,110,268,373,0.35,7160,86,76,14.5,16,0.99,0,1211,79,956,2800,703,0.099167764,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
352.65,110,268,373,0.35,7161,86,75,14.5,15,0.99,0,1211,79,956,2800,703,0.0654209,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-8,3.9,0
352.82,110,268,373,0.35,7163,86,75,14.5,15,0.99,0,1211,79,957,2800,702,0.09285034,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
352.96,110,268,373,0.35,7164,86,75,14.5,16,0.99,0,1209,79,955,2800,702,0.100195296,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
353.08,110,268,373,0.35,7166,86,75,14.6,15,0.98,0,1209,79,955,2800,701,0.070854515,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
353.18,110,268,373,0.35,7168,86,75,14.5,15,0.98,0,1208,79,955,2800,700,0.07748889,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
353.27,110,268,373,0.35,7170,86,75,14.6,15,0.99,0,1211,79,956,2800,700,0.056665204,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
353.34,110,268,373,0.35,7171,86,75,14.6,16,0.99,0,1211,79,956,2800,699,0.086275496,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
353.45,110,268,373,0.35,7173,86,75,14.6,15,0.98,0,1210,79,956,2800,700,0.06786621,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
353.58,110,269,373,0.35,7175,86,75,14.6,16,0.99,0,1212,79,957,2801,700,0.089194,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
353.76,110,269,373,0.35,7176,86,75,14.6,16,0.99,0,1210,79,955,2801,700,0.086949706,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
353.85,110,269,373,0.35,7178,86,75,14.6,16,0.98,0,1209,79,955,2801,701,0.086602286,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
353.96,110,269,374,0.35,7180,86,75,14.6,15,0.99,0,1208,79,954,2801,701,0.059070628,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
354.04,110,269,374,0.35,7181,86,75,14.6,15,0.99,0,1210,79,956,2800,701,0.03584912,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
354.13,110,269,374,0.35,7183,86,75,14.6,16,0.99,0,1210,79,956,2800,700,0.11331094,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-8,3.9,0
354.23,110,269,374,0.35,7184,86,75,14.6,15,0.99,0,1210,79,956,2800,700,0.06884617,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
354.35,110,269,374,0.35,7186,86,75,14.6,15,0.98,0,1209,79,955,2800,699,0.044165403,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
354.46,110,269,374,0.35,7187,85,75,14.6,16,0.99,0,1208,79,954,2800,699,0.095182575,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
354.57,110,269,374,0.35,7189,85,75,14.6,16,0.98,0,1208,79,954,2800,698,0.08751114,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
354.67,110,269,374,0.35,7190,85,75,14.6,15,0.99,0,1207,79,953,2800,698,0.041438296,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
354.79,110,269,374,0.35,7192,85,75,14.6,16,0.98,0,1206,79,953,2800,697,0.09861741,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-8,3.9,0
354.9,110,269,374,0.35,7194,85,75,14.6,15,0.98,0,1206,79,953,2800,696,0.07990916,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
355,110,269,374,0.35,7195,85,75,14.6,15,0.98,0,1205,79,952,2800,696,0.040535465,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-8,3.9,0
355.14,110,269,374,0.35,7197,85,75,14.6,16,0.98,0,1208,79,954,2800,696,0.09502472,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.23,110,269,374,0.35,7199,85,75,14.5,15,0.98,0,1208,79,954,2800,696,0.043368354,100,34.5,35,-65535,-65535,3,1.17,0,18,0,-8,3.9,0
355.37,110,269,374,0.35,7201,85,75,14.5,16,0.98,0,1206,79,952,2800,697,0.09774597,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.47,110,269,374,0.35,7202,85,75,14.5,15,0.98,0,1206,79,953,2800,697,0.07264182,100,34.5,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.6,110,269,374,0.35,7204,85,75,14.5,15,0.98,0,1207,79,953,2800,697,0.071776815,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.7,110,269,375,0.35,7206,85,75,14.5,15,0.98,0,1204,79,951,2800,697,0.069548704,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.82,110,269,375,0.35,7207,85,75,14.5,15,0.98,0,1207,79,953,2800,696,0.06360812,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
355.93,110,269,375,0.35,7209,85,75,14.5,15,0.98,0,1205,79,952,2800,696,0.08435268,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
356.03,110,269,375,0.35,7210,85,75,14.5,15,0.98,0,1206,79,953,2800,695,0.06675847,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-8,3.9,0
356.17,110,269,375,0.35,7212,85,75,14.5,15,0.98,0,1204,79,951,2800,695,0.064789586,100,34.6,35,-65535,-65535,3,1.17,0,17,0,-7,3.9,0
356.29,110,269,375,0.35,7214,85,75,14.5,15,0.98,0,1205,79,952,2800,695,0.079537086,100,34.6,35,-65535,-65535,3,1.17,0,18,0,-7,3.9,0
